Id,Text,XBoxText,XBoxText2,HASH32,PlaystationText
ActionTogglePerfGraphs,Вкл./выкл. графики производительности,,,2426729589,
ActionEnableKeyPickup,Кнопка для поднятия предметов,,,2283312710,
UIOpenPanelDescription,{0} ({1}),,,4266773671,
UIOpenPanelDescriptionNoKey,{0},,,3397484577,
UIOpenChatDescription,"{0} ({1}, SHIFT + {1} для общего чата, CTRL + {1} для личного чата)",,,3869157629,
EternalLaboratoryName,Лаборатория вечных,,,1171213618,
WeaponSwapFailed,Добавьте второй комплект оружия в инвентаре.,,,3849565009,
CorpseSuffix, (Труп),,,1568335048,
PlayerHighlight,{0} (уровень {1}),,,281414939,
ResistsElemental,Сопротивление урону от стихий,,,2355501115,
ResistsFire,Сопротивление огню,,,3428830622,
ResistsCold,Сопротивление холоду,,,3865474588,
ResistsLightning,Сопротивление молниям,,,2005866005,
ResistsChaos,Сопротивление хаосу,,,1964490952,
VulnerableToElemental,Уязвимость к урону от стихий,,,1048636618,
VulnerableToFire,Уязвимость к огню,,,379623504,
VulnerableToCold,Уязвимость к холоду,,,223244546,
VulnerableToLightning,Уязвимость к молниям,,,770197332,
VulnerableToChaos,Уязвимость к хаосу,,,137186857,
PvPFlagDropped,{0} уронили флаг,,,3506951400,
Portal,Портал,,,1204384410,
Enter,Войти,,,3180686087,
AtziriArenaName,Покои Царицы,,,2709061525,
Arena,Арена,,,2642601211,
Cancel,Отмена,,,4064386533,
Yes,Да,,,1353070260,
No,Нет,,,2178273524,
Back,Назад,,,4187115617,
ClickToLevelGemText,"Нажмите, чтобы повысить уровень камня {0}
Нажмите ПКМ, чтобы убрать надпись без повышения уровня",,,1076314027,
ClickToLevelGemLabel,"Нажмите, чтобы повысить уровень",,,2290695098,
CannotLevelGemText,"Вы не можете повысить уровень камня {0}: требования не соблюдены
Щелкните ПКМ, чтобы убрать надпись",,,611863938,
CannotLevelGemLabel,Нельзя поднять уровень камня,,,2934131460,
OrbLifeValue,Здоровье,,,2482551225,
OrbShieldValue,Щит,,,562278259,
OrbManaValue,Мана,,,4159889721,
OrbReservedLifeValue,Удержано,,,820937648,
OrbReservedManaValue,Удержано,,,2060596384,
HUDPassivePoint,Осталось очков пассивных умений: {0},,,931351525,
HUDPassivePoints,Осталось очков пассивных умений: {0},,,712908930,
HUDPassiveAllocation,Потрачено очков пассивных умений (выбор не подтвержден): {0},,,3139237071,
HUDPassiveAllocations,Потрачено очков пассивных умений (выбор не подтвержден): {0},,,1610163065,
HUDPassiveRefund,Возврат очков пассивных умений (выбор не подтвержден): {0},,,2254250599,
HUDPassiveRefunds,Возврат очков пассивных умений (выбор не подтвержден): {0},,,4172341501,
PassiveTreePanelTitle,Умения,,,15793221,
PassiveTreeRefundLeft,Очков сброса: {0},,,2084859550,
PassiveTreeRefundsLeft,Очков сброса: {0},,,864457643,
PassiveTreePointLeft,Осталось очков: {0},,,2620690382,
PassiveTreePointsLeft,Осталось очков: {0},,,3502198058,
PassiveTreeAscendancyPointLeft,{0} очко Восхождения,,,3495526896,
PassiveTreeAscendancyPointsLeft,Очков Восхождения: {0},,,160192305,
PassiveTreeApplyPoints,Подтвердить,,,416132940,
PassiveTreeApplyRefunds,Подтвердить,,,76675089,
PassiveTreeRefundMode,Сброс умений,,,634281553,
PassiveTreeResetButton,Сброс всех умений,,,851652802,
PassiveTreeResetButtonWarning,"Вы сбросите все пассивные умения. Если вы неправильно распределите очки в будущем, мы не сможем сбросить их еще раз. Хотите продолжить?",,,1755892621,
PassiveTreeResetMessageTitle,Полный сброс пассивных умений,,,3081782401,
PassiveTreeResetMessageDescription,"Вы можете сбросить все пассивные умения, но только один раз. Если вы распределите или вернете очки пассивных умений до использования этой возможности, она будет потеряна.",,,3197120837,
PassiveTreeResetApplyWarning,Выбор пассивного умения или возврат очка лишат вас возможности разового сброса всех пассивных умений.,,,2190156233,
PassiveTreeStrengthRequired,"Недостаточно силы, нужно еще {0}",,,869053623,
PassiveTreeDexterityRequired,"Недостаточно ловкости, нужно еще {0}",,,3688262230,
PassiveTreeIntelligenceRequired,"Недостаточно интеллекта, нужно еще {0}",,,3223226935,
PassiveTreeItemRequirements,Требования предмета:,,,1450941909,
PassiveTreeChangeConfirmation,Вы подтверждаете выбор пассивных умений?,,,1291024192,
PassiveTreeConfirmation,Хотите продолжить?,,,1737871819,
PassiveNodeAllocate,"Щелкните, чтобы выбрать",,,1690177838,
PassiveNodeUnallocate,"Щелкните, чтобы отменить выбор",,,3694768347,
PassiveNodeRequirementsNotMet,Требования не соблюдены,,,3278363311,
PassiveNodeUnallocated,Выбор не сделан,,,1906264842,
PassiveTreeSaveBuild,Сохранить билд,,,2108726996,
PassiveTreeSaveAllocated,Сохранить выбор,,,3029146167,
PassiveTreeModifyBuild,Изменить билд,,,320097626,
PassiveTreeClearBuild,Очистить билд,,,4168547533,
PassiveTreeErrorWrongClass,Этот билд для ,,,1874388753,
PassiveTreeErrorPassiveDoesNotExist,"Невозможно считать файл.
Возможно, файл билда использует устаревшую версию древа умений или содержит поврежденные данные.",,,3405446329,
PassiveTreeBuildLoaded,Билд загружен: ,,,2703427451,
PassiveTreeBuildSaved,Билд сохранен: ,,,1737272639,
Level,Уровень,,,1564186719,
Experience,Опыт,,,1135644432,
StrengthDescription,"2 силы = +1 к здоровью
5 силы = +1% физ. урона в ближнем бою",,,502591132,
DexterityDescription,"1 ловкость = +2 меткости
5 ловкости = +1% уклонения",,,133325521,
IntelligenceDescription,"2 интеллекта = +1 мана
5 интеллекта = +1% энергетического щита",,,1789395335,
Strength,Сила,,,1433993798,
Dexterity,Ловкость,,,2200457956,
Intelligence,Интеллект,,,4289816825,
StrengthShort,Сила,,,3274737212,
DexterityShort,Ловк,,,1681666402,
IntelligenceShort,Инт,,,1927062563,
CharacterPanelTitle,Герой,,,2446296958,
ExperienceBarPopup1,Уровень {1} ({0}{2}%),,,2986957252,
ExperienceBarPopup2,Текущий опыт: {0} / След. уровень: {1},,,135563749,
ExperienceBarPopup3,Опыта в час: {0},,,2450732640,
MapOverlayMonsterLevel,Уровень монстров: {0},,,1532933650,
MapOverlayLeague,Лига: {0},,,4032306906,
MapOverlayRealm,{0} Шлюз,,,1106390316,
Continue,Продолжить,,,1508132616,
Goodbye,Уйти,,,1453395088,
Quality,Качество,,,2858785479,
ItemViewSocketsNotShown,[Гнёзда не показаны],,,527743866,
ItemViewDefencesNotShown,[Защита не показана],,,1734671844,
ItemViewSocketsAndDefencesNotShown,[Гнёзда и защита не показаны],,,3218243493,
ItemViewSkillGemReadyToLevel,Можно повысить уровень камня умения.,,,2904299305,
ItemLevelPopup,Уровень предмета: {0},,,29425737,
WorldPanelTitle,Мир,,,4240008071,
WorldPanelAct,Акт {0},,,2813436079,
WorldPanelPart,Часть {0},,,396361781,
MapLegendTitle,Условные обозначения,,,3725936671,
MapLegendCurrentLocation,Текущее положение,,,868323728,
MapLegendTown,Лагерь,,,3147658733,
MapLegendUnknownArea,Неизвестное место,,,95254404,
MapLegendKnownArea,Известное место,,,1315035060,
MapLegendKnownAreaWaypoint,Область с отключенной точкой перехода,,,3437093427,
MapLegendKnownAreaWaypointEnabled,Область с включенной точкой перехода,,,645213164,
MapLegendQuestLocation,Область с заданием,,,3602297530,
MapLegendConnection,Связь областей,,,451681003,
MapLegendCannotTravel,"Преграда (наведите, чтобы увидеть описание)",Преграда,,2874284223,
MapLegendHideout,Убежище,,,1680633138,
ChatErrorUnknownRealm,Сервера не существует,,,140865553,
ChatTimeoutMessage,Истек срок подключения к чату {0}.,,,1739553442,
ChatTimeoutMessageChannel,Истек срок подключения к чату {0} канала {1}.,,,2127175811,
ChatTimeoutMessageTrade,Торговля,,,2492596108,
ChatTimeoutMessageGlobal,Общий,,,4184329022,
ChatBoxChannelNameGlobal,Общий,,,2781001569,
ChatBoxChannelNameLocal,Область,,,2225427858,
ChatBoxChannelNameTrade,Торговля,,,1912556515,
ChatBoxChannelNameParty,Группа,,,516553854,
ChatBoxChannelNameWhisper,Личный,,,4115475819,
ChatBoxChannelNameGuild,Гильдия,,,2642488696,
ChatBoxChannelNameTwitch,Twitch,,,3600522804,
ChatBoxChannelNameServer,Сервер,,,470669185,
ChatBoxGlobalCheckboxLabel,Общий,,,1160490904,
ChatBoxTradeCheckboxLabel,Торговый,,,3114937465,
ChatBoxGuildCheckboxLabel,Гильдия,,,2647941756,
ChatBoxChannelPopupJoining,Подключение к каналу {0} {1}...,,,447716955,
ChatBoxChannelPopupJoiningWithLanguage,Подключение к каналу {0} {2} {1}...,,,2206279395,
ChatBoxChannelPopupNotConnected,Нет подключения,,,1357317222,
ChatBoxChannelPopupConnectedTo,Подключено к каналу {0} {1},,,992628252,
ChatBoxChannelPopupConnectedToWithLanguage,Подключено к каналу {0} {2} {1},,,220747818,
WhisperHelp,"Чтобы шепнуть персонажу, используйте команду "@ИмяПерсонажа".",,,1485310221,
WeaponClassDisplayNameOneHandedSword,Одноручный меч,,,3154203268,
WeaponClassDisplayNameTwoHandedSword,Двуручный меч,,,3567807745,
WeaponClassDisplayNameOneHandedMace,Одноручная булава,,,850707106,
WeaponClassDisplayNameTwoHandedMace,Двуручная булава,,,2022499250,
WeaponClassDisplayNameSceptre,Скипетр,,,4176913169,
WeaponClassDisplayNameWand,Жезл,,,4062693608,
WeaponClassDisplayNameOneHandedAxe,Одноручный топор,,,251851927,
WeaponClassDisplayNameTwoHandedAxe,Двуручный топор,,,3727278240,
WeaponClassDisplayNameBow,Лук,,,2179654838,
WeaponClassDisplayNameDagger,Кинжал,,,1096774080,
WeaponClassDisplayNameStaff,Посох,,,354333148,
WeaponClassDisplayNameClaw,Когти,,,1775170174,
WeaponClassDisplayNameShield,Щит,,,2907531052,
WeaponClassDisplayNameUnarmed,Без оружия,,,3473440847,
WeaponClassDisplayNameFishingRod,Удочка,,,1855601942,
WeaponClassDisplayNameRuneDagger,Рунический кинжал,,,826366632,
WeaponClassDisplayNameWarstaff,Воинский посох,,,306844186,
WeaponClassDisplayNameNotWeapon,НеОружие,,,2881487952,
ItemDisplayMapTier,Уровень карты,,,1831694152,
ItemDisplayTalismanTier,Уровень талисмана: {0},,,1389049833,
ItemDisplayMapQuantityIncrease,Количество предметов,,,2736935967,
ItemDisplaySkillGemLevel,{0},,,3819867081,
ItemDisplaySkillGemMaxLevel,{0} (макс.),,,1544082856,
ItemDisplaySkillGemMinusLevelFromItem,-{0} к уровню от предмета,,,1683922793,
ItemDisplaySkillGemMinusLevelsFromItem,-{0} к уровню от предмета,,,2249206827,
ItemDisplaySkillGemMinusLevelFromSupport,-{0} к уровню от камня поддержки,,,413540045,
ItemDisplaySkillGemMinusLevelsFromSupport,-{0} к уровню от камня поддержки,,,947408441,
ItemDisplaySkillGemMinusLevelFromGlobalStats,-{0} к уровню от глобальных свойств,,,703724808,
ItemDisplaySkillGemMinusLevelsFromGlobalStats,-{0} к уровню от глобальных свойств,,,1104904762,
ItemDisplaySkillGemPlusLevelFromItem,+{0} к уровню от предмета,,,1835791182,
ItemDisplaySkillGemPlusLevelsFromItem,+{0} к уровню от предмета,,,683113201,
ItemDisplaySkillGemPlusLevelFromSupport,+{0} к уровню от камня поддержки,,,411784538,
ItemDisplaySkillGemPlusLevelsFromSupport,+{0} к уровню от камня поддержки,,,297852432,
ItemDisplaySkillGemPlusLevelFromGlobalStats,+{0} к уровню от глобальных свойств,,,3550628890,
ItemDisplaySkillGemPlusLevelsFromGlobalStats,+{0} к уровню от глобальных свойств,,,1800126194,
ItemDisplaySkillGemPlusQualityFromItem,+{0}% к качеству от предмета,,,1364163031,
ItemDisplaySkillGemPlusQualityFromSupport,+{0}% к качеству от камня поддержки,,,752704220,
ItemDisplaySkillGemExperience,{0}/{1},,,3293884297,
ItemDisplaySkillGemManaMultiplier,Множитель расхода и удержания ресурсов,,,3115871655,
ItemDisplaySkillGemManaReserved,Удержано ресурсов,,,1656068422,
ItemDisplaySkillGemManaCost,Расход ресурсов,,,2810373328,
ItemDisplaySkillGemCastTime,Время применения,,,54696662,
ItemDisplaySkillGemCastTimeValue,{0} сек.,,,2202311824,
ItemDisplaySkillGemCriticalStrikeChance,Шанс критического удара,,,3969730220,
ItemDisplaySkillGemOffHandCriticalStrikeChanceOverride,Шанс критического удара,,,3561327074,
ItemDisplaySkillGemCooldownTime,Перезарядка,,,2843616040,
ItemDisplaySkillGemCooldownValue,{0} сек.,,,3298749863,
ItemDisplaySkillGemCooldownValueCount,{0} сек. (использует: {1}),,,821866276,
ItemDisplaySkillGemSoulsPerUse,Разовый расход душ,,,3328259576,
ItemDisplaySkillGemPreventSoulGainDuration,Нельзя получать души,,,2528404244,
ItemDisplaySkillGemSoulsCanStoreUse,Максимум зарядов: {0},,,2329472104,
ItemDisplaySkillGemSoulsCanStoreUses,Максимум зарядов: {0},,,2531143302,
ItemDisplaySkillGemDamageEffectiveness,Эффективность добавленного урона,,,706244730,
ItemDisplayFlaskLifeRecovery1Second,Восстанавливает здоровье: {0} за {1} сек.,,,1613644445,
ItemDisplayFlaskLifeRecoveryNSeconds,Восстанавливает здоровье: {0} за {1} сек.,,,3583752128,
ItemDisplayFlaskManaRecovery1Second,Восстанавливает ману: {0} за {1} сек.,,,2804614063,
ItemDisplayFlaskManaRecoveryNSeconds,Восстанавливает ману: {0} за {1} сек.,,,164984628,
ItemDisplayFlaskBuffDuration1Second,Длится {0} сек.,,,554074271,
ItemDisplayFlaskBuffDurationNSeconds,Длится {0} сек.,,,3928134898,
ItemDisplayChargesConsumptionOnUse1Charge,Расходует {0} из {1} зарядов при использовании,,,1336633687,
ItemDisplayChargesConsumptionOnUseNCharges,Расходует {0} из {1} зарядов при использовании,,,2954246699,
ItemDisplayCharges1Charge,Содержит зарядов: {0},,,3833209035,
ItemDisplayChargesNCharges,Содержит зарядов: {0},,,239890451,
ItemDisplayWeaponPhysicalDamage,Физический урон,,,3154735336,
ItemDisplayWeaponElementalDamage,Урон от стихий,,,1854685400,
ItemDisplayWeaponChaosDamage,Урон хаосом,,,2439427717,
ItemDisplayWeaponCriticalStrikeChance,Шанс критического удара,,,4107126245,
ItemDisplayWeaponAttacksPerSecond,Атак в секунду,,,428547462,
ItemDisplayShieldBlockChance,Шанс заблокировать удар,,,3241405018,
ItemDisplayArmourArmour,Броня,,,3866365471,
ItemDisplayArmourEvasionRating,Уклонение,,,1203224446,
ItemDisplayArmourEnergyShield,Энерг. щит,,,2876097818,
ItemDisplayStackSize,Размер стопки,,,260910150,
ItemDisplayStackSizeValue,{0}/{1},,,2387825415,
ItemDisplayStackDescription,Для разделения щелкните мышкой с зажатой клавишей Shift.,,,1949148880,
ItemDisplayHasEffect,Эффект: {0},,,1726370554,
ItemDisplayHasReskin,Внешний вид: {0}. Вы можете убрать внешний вид комбинацией Shift+щелчок мыши.,"Внешний вид: {0}. Вы можете убрать внешний вид, нажав <<xbox_button_lstick>> + <<xbox_button_b>>.",,4116733154,
ItemDisplayImprintImprinted,Сделан слепок,,,1136296550,
ItemDisplayImprintUnidentified,Неопознано,,,1069912939,
ItemDisplayRequirementFromGem,(камень),,,3876515338,
ItemDisplayRequirementFromJewel,(самоцвет),,,3895762858,
ItemPopupCannotUseItem,"Вы не можете использовать этот предмет, его параметры не будут учтены",,,2432324719,
ItemPopupCannotTradeOrModify,Этот предмет нельзя отдать или изменить,,,1915746310,
ItemPopupLockedToAccount,Привязанный к аккаунту,,,2571501980,
ItemPopupStolen,Контрабанда,,,245848207,
ItemPopupUnidentified,Неопознано,,,1390808194,
ItemPopupMirrored,Отражено,,,563664229,
ItemPopupCorrupted,Осквернено,,,2344521231,
ItemPopupDroppedInMaps,Выпадение карт,,,3215051825,
ItemPopupNextLevel,Следующий уровень,,,2866489738,
LoadingScreenMessage,Загрузка...,,,47644815,
GraphicsOptionsApplySettings,Применить настройки графики,,,4065331089,
GraphicsOptionsApplySettingsPopup,"Нажмите, чтобы применить выбранные настройки графики",,,104966066,
GraphicsOptionsAdapterLabel,Экран,,,3854299529,
GraphicsOptionsDisplayModeLabel,Режим,,,1320337203,
GraphicsOptionsDisplayModeWindowed,В окне,,,2270610761,
GraphicsOptionsDisplayModeFullscreen,На весь экран,,,3206072097,
GraphicsOptionsDisplayModeWindowedFullscreen,На весь экран в окне,,,2433206602,
GraphicsOptionsResolutionLabel,Разрешение,,,2710293452,
GraphicsOptionsResolutionCustom,{0} (пользовательское),,,291157603,
GraphicsOptionsVSyncLabel,Вертикальная синхронизация,,,4261734159,
GraphicsOptionsDynamicResolution,Динамическое разрешение,,,160064564,
GraphicsOptionsTargetFps,Задать частоту кадров,,,2944497214,
GraphicsOptionsTargetFpsTooltip,"Движок визуализации будет снижать ваше разрешение, чтобы поддерживать заданную частоту кадров. Мы рекомендуем задать самую низкую частоту кадров, которая вас устраивает во время игры. Слишком высокое значение может привести к излишнему снижению разрешения.",,,1217300196,
GraphicsOptionsWaterDetail,Детализация воды,,,2434264703,
GraphicsOptionsWaterDetailDownscaled,Низкая,,,3281885636,
GraphicsOptionsWaterDetailFullres,Высокая (по умолчанию),,,3494539357,
GraphicsOptionsScreenspaceEffects,Освещение,,,2784476771,
GraphicsOptionsScreenspaceEffectsOff,Отключить (только для DirectX9),,,2920969963,
GraphicsOptionsScreenspaceEffectsSSS,Тени (по умолчанию),,,1254670511,
GraphicsOptionsScreenspaceEffectsGI,Тени и глоб. освещение,,,4251474334,
GraphicsOptionsSSSTooltip,"Эта настройка позволяет движку обработки рассчитывать тени от источников света, используя изображение, которое уже есть на вашем экране.",,,1380291128,
GraphicsOptionsGITooltip,"Глобальное освещение дополняет технологию теней от точечных источников света и позволяет движку обработки воспринимать каждый светлый пиксель на вашем экране как отдельный источник света, для создания улучшенных световых эффектов, таких как рассеянное затенение и непрямое освещение. Хотя эти технологии значительно улучшают внешний вид игры, они могут быть довольно требовательными к графическому процессору, особенно при высоком разрешении экрана.",,,2639288238,
GraphicsOptionsScreenspaceResolution,Тени,,,3740462006,
GraphicsOptionsScreenspaceResolutionLow,Низкое (по умолчанию),,,2845831550,
GraphicsOptionsScreenspaceResolutionMedium,Высокое,,,2365252297,
GraphicsOptionsScreenspaceResolutionUltra,Ультра,,,1338890893,
GraphicsOptionsScreenspaceResolutionTooltip,"Качество теней и глобального освещения<size:3>{
}<size:29>{
Эта настройка отвечает за качество и нагрузку на производительность теней не от солнца и глобального освещения. Затраты производительности для этой настройки фиксированы, поэтому при большом количестве действий на экране производительность не станет хуже.<size:3>{
}
<b>{Низкое (по умолчанию):} Затраты на тени и глобальное освещение очень низкие.<size:3>{
}
<b>{Среднее (рекомендуется):} Тени выглядят хорошо и не слишком влияют на производительность.<size:3>{
}
<b>{Ультра:} Настройка только для очень мощных видеокарт. При включенном глобальном освещении затраты производительности будут очень высокими.}",,,1348856953,
GraphicsOptionsShadowQualityLabel,Качество теней от солнца,,,1485656395,
GraphicsOptionsShadowQualityOff,Выключить,,,3786153075,
GraphicsOptionsShadowQualityLow,Низкое,,,254832493,
GraphicsOptionsShadowQualityHigh,Высокое (по умолчанию),,,2697783030,
GraphicsOptionsShadowQualityOLDVariance,СТАРАЯ вариантность растровых теней,,,694166723,
GraphicsOptionsShadowQualityOLDBasic,СТАРЫЕ базовые растровые тени,,,404532710,
GraphicsOptionsAntialiasingLabel,Качество сглаживания,,,3880755151,
GraphicsOptionsDX9SMAAOff,Отключить (по умолчанию),,,2372076529,
GraphicsOptionsDX9SMAAMedium,Низкое SMAA,,,533950820,
GraphicsOptionsDX9SMAAHigh,Высокое SMAA,,,565163958,
GraphicsOptionsDX11MSAAOff,Отключить (по умолчанию),,,2508026987,
GraphicsOptionsDX11MSAA4,MSAA x4,,,3846149159,
GraphicsOptionsDX11MSAA8,MSAA x8 (очень медленно),,,3160383361,
GraphicsOptionsTextureQualityLabel,Качество текстур,,,826609662,
GraphicsOptionsTextureQualityMedium,Среднее,,,3173763059,
GraphicsOptionsTextureQualityHigh,Высокое (по умолчанию),,,755683079,
GraphicsOptionsTextureFilteringLabel,Фильтрация текстур,,,226546200,
GraphicsOptionsTextureFilteringTrilinear,Трилинейная фильтрация,,,1345203949,
GraphicsOptionsTextureFilteringAnisotropic,{0}x анизотропная фильтрация,,,88180192,
GraphicsOptionsBloomStrengthLabel,Свечение,,,2404279952,
GraphicsOptionsIncursionEffectLabel,Эффект Вмешательства/Ультиматума,,,3158524470,
GraphicsOptionsScreenShakeLabel,Дрожание экрана,,,3250265184,
GraphicsOptionsCameraZRotationLabel,Эффекты поворота камеры,,,3601792686,
GraphicsOptionsCameraZRotationPopup,Включение горизонтальных поворотов камеры и кинематографических ракурсов,,,1821877696,
AudioOptionsDeviceLabel,Устройство,,,1945070835,
AudioOptionsDeviceDefault,По умолчанию,,,3978310669,
AudioOptionsDeviceNoDevices,Нет устройств,,,1481443269,
AudioOptionsEffectsVolumeLabel,Громкость звуковых эффектов,,,2431046690,
AudioOptionsMusicVolumeLabel,Громкость музыки,,,521601205,
AudioOptionsAmbientVolumeLabel,Громкость окружения,,,1621999692,
AudioOptionsDialogueVolumeLabel,Громкость диалогов,,,1193424575,
AudioOptionsItemFilterAlertVolumeLabel,Громкость фильтра предметов,,,1607638348,
AudioOptionsReverbLabel,Реверберация включена,,,965622437,
AudioOptionsMuteInBackgroundLabel,Выключать звук в фоновом режиме,,,1699281040,
AudioOptionsMuteInBackgroundDescription,"Если окно игрового клиента неактивно, звук игры слышен не будет.",,,881782526,
AudioOptionsWarningNoSoundDriver,Звуковой драйвер не найден,,,3216051439,
AudioOptionsWarningSoundDriverInitialisationFailed,Ошибка инициализации звукового драйвера,,,875787078,
OptionsCornerMapLabel,Показывать мини-карту,,,6756786,
OptionsCornerMapPopup,Показывать миникарту в верхнем правом углу экрана.,,,3418264686,
OptionsAutoCenterMapLabel,Автоцентровка карты,,,1951258456,
OptionsAutoCenterMapPopup,"Нажимая кнопку открытия/закрытия карты, вы не закроете смещенную карту, а отцентрируете её по своему герою.",,,3704127941,
OptionsMapTransparencyLabel,Прозрачность окружения карты,,,1808639177,
OptionsAlwaysHighlightLabel,Всегда подсвечивать,,,3874712885,
OptionsAlwaysHighlightPopup,"Постоянная подсветка предметов и объектов, таких как сундуки и порталы.",,,1844302011,
OptionsAlwaysShowSocketsLabel,Всегда показывать гнезда,,,1357197412,
OptionsKeyPickupLabel,Поднимать с нажатой кнопкой,,,417756953,
OptionsKeyPickupDisabled,Отключено,,,3513242391,
OptionsKeyPickupUseHighlightKey,Использовать кнопку для подсветки,,,453685017,
OptionsKeyPickupUseBoundKey,Использовать кнопку ({0}),,,2214924884,
OptionsShowFullDescriptionsLabel,Показывать полное описание,,,3083417334,
