Id,Text,XBoxText,XBoxText2,HASH32,PlaystationText
PassiveTreeStrengthRequired,還需要 {0} 點力量,,,869053623,
PassiveTreeDexterityRequired,還需要 {0} 點敏捷,,,3688262230,
PassiveTreeIntelligenceRequired,還需要 {0} 點智慧,,,3223226935,
PassiveTreeItemRequirements,物品需求：,,,1450941909,
PassiveTreeChangeConfirmation,確定天賦點數的變更嗎？,,,1291024192,
PassiveTreeConfirmation,請問你確定嗎？,,,1737871819,
PassiveNodeAllocate,點擊以配置,,,1690177838,
PassiveNodeUnallocate,點擊以取消配置,,,3694768347,
PassiveNodeRequirementsNotMet,未滿足需求,,,3278363311,
PassiveNodeUnallocated,已取消配置,,,1906264842,
PassiveTreeSaveBuild,保存規劃,,,2108726996,
PassiveTreeSaveAllocated,保存配置,,,3029146167,
PassiveTreeModifyBuild,修改規劃,,,320097626,
PassiveTreeClearBuild,清除規劃,,,4168547533,
PassiveTreeErrorWrongClass,這個流派是為了,,,1874388753,
PassiveTreeErrorPassiveDoesNotExist,"無法讀取檔案。
流派檔案可能使用舊版天賦樹，或含有毀損資料。",,,3405446329,
PassiveTreeBuildLoaded,流派載入中:,,,2703427451,
PassiveTreeBuildSaved,流派保存中:,,,1737272639,
Level,等級,,,1564186719,
Experience,經驗值,,,1135644432,
StrengthDescription,"2 力量 = 增加 1 點生命
5 力量 = 增加 1% 近戰物理傷害",,,502591132,
DexterityDescription,"1 敏捷 = 增加 2 點命中
5 敏捷 = 增加 1% 閃避",,,133325521,
IntelligenceDescription,"2 智慧 = 增加 1 點魔力
5 智慧 = 增加 1% 能量護盾",,,1789395335,
Strength,力量,,,1433993798,
Dexterity,敏捷,,,2200457956,
Intelligence,智慧,,,4289816825,
StrengthShort,力量,,,3274737212,
DexterityShort,敏捷,,,1681666402,
IntelligenceShort,智慧,,,1927062563,
CharacterPanelTitle,角色,,,2446296958,
ExperienceBarPopup1,等級 {1} （{0}{2}%）,,,2986957252,
ExperienceBarPopup2,目前經驗值：{0} / 所需經驗值：{1},,,135563749,
ExperienceBarPopup3,每小時經驗： {0},,,2450732640,
MapOverlayMonsterLevel,怪物等級：{0},,,1532933650,
MapOverlayLeague,{0} 聯盟,,,4032306906,
MapOverlayRealm,{0} 分流,,,1106390316,
Continue,繼續,,,1508132616,
Goodbye,再會,,,1453395088,
Quality,品質,,,2858785479,
ItemViewSocketsNotShown,[插槽未顯示],,,527743866,
ItemViewDefencesNotShown,[防禦未顯示],,,1734671844,
ItemViewSocketsAndDefencesNotShown,[插槽和防禦未顯示],,,3218243493,
ItemViewSkillGemReadyToLevel,這顆寶石已可以升級,,,2904299305,
ItemLevelPopup,物品等級：{0},,,29425737,
WorldPanelTitle,世界地圖,,,4240008071,
WorldPanelAct,第 {0} 章,,,2813436079,
WorldPanelPart,第 {0} 部,,,396361781,
MapLegendTitle,地圖圖示,,,3725936671,
MapLegendCurrentLocation,目前位置,,,868323728,
MapLegendTown,城鎮,,,3147658733,
MapLegendUnknownArea,未探索區域,,,95254404,
MapLegendKnownArea,已探索區域,,,1315035060,
MapLegendKnownAreaWaypoint,傳送點未啟動,,,3437093427,
MapLegendKnownAreaWaypointEnabled,傳送點已啟動,,,645213164,
MapLegendQuestLocation,任務所在區域,,,3602297530,
MapLegendConnection,可通過,,,451681003,
MapLegendCannotTravel,受到阻礙,Blockage,,2874284223,
MapLegendHideout,藏身處,,,1680633138,
ChatErrorUnknownRealm,此區域不存在,,,140865553,
ChatTimeoutMessage,加入 {0} 頻道超時,,,1739553442,
ChatTimeoutMessageChannel,加入 {0} 頻道 {1} 分流超時,,,2127175811,
ChatTimeoutMessageTrade,交易,,,2492596108,
ChatTimeoutMessageGlobal,世界,,,4184329022,
ChatBoxChannelNameGlobal,世界,,,2781001569,
ChatBoxChannelNameLocal,區域,,,2225427858,
ChatBoxChannelNameTrade,交易,,,1912556515,
ChatBoxChannelNameParty,隊伍,,,516553854,
ChatBoxChannelNameWhisper,密語,,,4115475819,
ChatBoxChannelNameGuild,公會,,,2642488696,
ChatBoxChannelNameTwitch,Twitch ,,,3600522804,
ChatBoxChannelNameServer,系統,,,470669185,
ChatBoxGlobalCheckboxLabel,世界,,,1160490904,
ChatBoxTradeCheckboxLabel,交易,,,3114937465,
ChatBoxGuildCheckboxLabel,公會,,,2647941756,
ChatBoxChannelPopupJoining,正在加入{0}頻道 {1}...,,,447716955,
ChatBoxChannelPopupJoiningWithLanguage,正在加入{0}頻道 {2} {1}...,,,2206279395,
ChatBoxChannelPopupNotConnected,未連接,,,1357317222,
ChatBoxChannelPopupConnectedTo,已連接 {0}頻道 {1},,,992628252,
ChatBoxChannelPopupConnectedToWithLanguage,已連接 {0}頻道 {2} {1},,,220747818,
WhisperHelp,"使用 "@角色名稱" 與該流亡者進行私人密語。",,,1485310221,
WeaponClassDisplayNameOneHandedSword,單手劍,,,3154203268,
WeaponClassDisplayNameTwoHandedSword,雙手劍,,,3567807745,
WeaponClassDisplayNameOneHandedMace,單手錘,,,850707106,
WeaponClassDisplayNameTwoHandedMace,雙手錘,,,2022499250,
WeaponClassDisplayNameSceptre,權杖,,,4176913169,
WeaponClassDisplayNameWand,法杖,,,4062693608,
WeaponClassDisplayNameOneHandedAxe,單手斧,,,251851927,
WeaponClassDisplayNameTwoHandedAxe,雙手斧,,,3727278240,
WeaponClassDisplayNameBow,弓,,,2179654838,
WeaponClassDisplayNameDagger,匕首,,,1096774080,
WeaponClassDisplayNameStaff,長杖,,,354333148,
WeaponClassDisplayNameClaw,爪,,,1775170174,
WeaponClassDisplayNameShield,盾牌,,,2907531052,
WeaponClassDisplayNameUnarmed,空手,,,3473440847,
WeaponClassDisplayNameFishingRod,魚竿,,,1855601942,
WeaponClassDisplayNameRuneDagger,符紋匕首,,,826366632,
WeaponClassDisplayNameWarstaff,征戰長杖,,,306844186,
WeaponClassDisplayNameNotWeapon,非武器,,,2881487952,
ItemDisplayMapTier,地圖階級,,,1831694152,
ItemDisplayTalismanTier,魔符階級：{0},,,1389049833,
ItemDisplayMapQuantityIncrease,物品數量,,,2736935967,
ItemDisplaySkillGemLevel,{0},,,3819867081,
ItemDisplaySkillGemMaxLevel,{0}（最高等級）,,,1544082856,
ItemDisplaySkillGemMinusLevelFromItem,由物品 -{0} 等級,,,1683922793,
ItemDisplaySkillGemMinusLevelsFromItem,由物品 -{0} 等級,,,2249206827,
ItemDisplaySkillGemMinusLevelFromSupport,由輔助寶石 -{0} 等級,,,413540045,
ItemDisplaySkillGemMinusLevelsFromSupport,由輔助寶石 -{0} 等級,,,947408441,
ItemDisplaySkillGemMinusLevelFromGlobalStats,透過全域詞綴 -{0} 等級,,,703724808,
ItemDisplaySkillGemMinusLevelsFromGlobalStats,透過全域詞綴 -{0} 等級,,,1104904762,
ItemDisplaySkillGemPlusLevelFromItem,由物品 +{0} 等級,,,1835791182,
ItemDisplaySkillGemPlusLevelsFromItem,由物品 +{0} 等級,,,683113201,
ItemDisplaySkillGemPlusLevelFromSupport,由輔助寶石 +{0} 等級,,,411784538,
ItemDisplaySkillGemPlusLevelsFromSupport,由輔助寶石 +{0} 等級,,,297852432,
ItemDisplaySkillGemPlusLevelFromGlobalStats,透過全域詞綴 +{0} 等級,,,3550628890,
ItemDisplaySkillGemPlusLevelsFromGlobalStats,透過全域詞綴 +{0} 等級,,,1800126194,
ItemDisplaySkillGemPlusQualityFromItem,由物品 +{0}% 品質,,,1364163031,
ItemDisplaySkillGemPlusQualityFromSupport,由輔助寶石 +{0}% 品質,,,752704220,
ItemDisplaySkillGemExperience,{0} / {1},,,3293884297,
ItemDisplaySkillGemManaMultiplier,消耗和保留加成,,,3115871655,
ItemDisplaySkillGemManaReserved,保留,,,1656068422,
ItemDisplaySkillGemManaCost,消耗,,,2810373328,
ItemDisplaySkillGemCastTime,施放時間,,,54696662,
ItemDisplaySkillGemCastTimeValue,{0} 秒,,,2202311824,
ItemDisplaySkillGemCriticalStrikeChance,暴擊率,,,3969730220,
ItemDisplaySkillGemOffHandCriticalStrikeChanceOverride,暴擊率,,,3561327074,
ItemDisplaySkillGemCooldownTime,冷卻時間,,,2843616040,
ItemDisplaySkillGemCooldownValue,{0} 秒,,,3298749863,
ItemDisplaySkillGemCooldownValueCount,{0} 秒（{1} 次）,,,821866276,
ItemDisplaySkillGemSoulsPerUse,每次施放所需靈魂,,,3328259576,
ItemDisplaySkillGemPreventSoulGainDuration,停止獲得靈魂,,,2528404244,
ItemDisplaySkillGemSoulsCanStoreUse,可儲存 {0} 次,,,2329472104,
ItemDisplaySkillGemSoulsCanStoreUses,可儲存 {0} 次,,,2531143302,
ItemDisplaySkillGemDamageEffectiveness,附加傷害效用,,,706244730,
ItemDisplayFlaskLifeRecovery1Second,{1} 秒內回復 {0} 生命,,,1613644445,
ItemDisplayFlaskLifeRecoveryNSeconds,{1} 秒內回復 {0} 生命,,,3583752128,
ItemDisplayFlaskManaRecovery1Second,{1} 秒內回復 {0} 魔力,,,2804614063,
ItemDisplayFlaskManaRecoveryNSeconds,{1} 秒內回復 {0} 魔力,,,164984628,
ItemDisplayFlaskBuffDuration1Second,持續 {0} 秒,,,554074271,
ItemDisplayFlaskBuffDurationNSeconds,持續 {0} 秒,,,3928134898,
ItemDisplayChargesConsumptionOnUse1Charge,每次使用會從 {1} 充能次數中消耗 {0} 次,,,1336633687,
ItemDisplayChargesConsumptionOnUseNCharges,每次使用會從 {1} 充能次數中消耗 {0} 次,,,2954246699,
ItemDisplayCharges1Charge,目前有 {0} 充能次數,,,3833209035,
ItemDisplayChargesNCharges,目前有 {0} 充能次數,,,239890451,
ItemDisplayWeaponPhysicalDamage,物理傷害,,,3154735336,
ItemDisplayWeaponElementalDamage,元素傷害,,,1854685400,
ItemDisplayWeaponChaosDamage,混沌傷害,,,2439427717,
ItemDisplayWeaponCriticalStrikeChance,暴擊率,,,4107126245,
ItemDisplayWeaponAttacksPerSecond,每秒攻擊次數,,,428547462,
ItemDisplayShieldBlockChance,格擋率,,,3241405018,
ItemDisplayArmourArmour,護甲,,,3866365471,
ItemDisplayArmourEvasionRating,閃避值,,,1203224446,
ItemDisplayArmourEnergyShield,能量護盾,,,2876097818,
ItemDisplayStackSize,堆疊數量,,,260910150,
ItemDisplayStackSizeValue,{0} / {1},,,2387825415,
ItemDisplayStackDescription,按住 Shift 點擊以分開堆疊,,,1949148880,
ItemDisplayHasEffect,使用 {0},,,1726370554,
ItemDisplayHasReskin,使用 {0} 造型。可以shift+左鍵取回此道具。,Has {0} Skin. You can reclaim this by pressing <<xbox_button_rstick>> + <<xbox_button_b>>.,,4116733154,
ItemDisplayImprintImprinted,已拓印,,,1136296550,
ItemDisplayImprintUnidentified,未鑑定,,,1069912939,
ItemDisplayRequirementFromGem,（寶石）,,,3876515338,
ItemDisplayRequirementFromJewel,（珠寶）,,,3895762858,
ItemPopupCannotUseItem,你無法使用這項裝備，它的數值將被忽略,,,2432324719,
ItemPopupCannotTradeOrModify,無法被交易或修改屬性,,,1915746310,
ItemPopupLockedToAccount,帳號綁定,,,2571501980,
ItemPopupStolen,違禁品,,,245848207,
ItemPopupUnidentified,未鑑定,,,1390808194,
ItemPopupMirrored,已複製,,,563664229,
ItemPopupCorrupted,已汙染,,,2344521231,
ItemPopupDroppedInMaps,掉落地圖,,,3215051825,
ItemPopupNextLevel,下個等級,,,2866489738,
LoadingScreenMessage,讀取中...,,,47644815,
GraphicsOptionsApplySettings,變更圖形設定,,,4065331089,
GraphicsOptionsApplySettingsPopup,點擊以變更圖形設定,,,104966066,
GraphicsOptionsAdapterLabel,顯示,,,3854299529,
GraphicsOptionsDisplayModeLabel,模式,,,1320337203,
GraphicsOptionsDisplayModeWindowed,視窗模式,,,2270610761,
GraphicsOptionsDisplayModeFullscreen,全螢幕模式,,,3206072097,
GraphicsOptionsDisplayModeWindowedFullscreen,視窗全螢幕模式,,,2433206602,
GraphicsOptionsResolutionLabel,解析度,,,2710293452,
GraphicsOptionsResolutionCustom,{0}（客製化）,,,291157603,
GraphicsOptionsVSyncLabel,垂直同步,,,4261734159,
GraphicsOptionsDynamicResolution,動態處理,,,160064564,
GraphicsOptionsTargetFps,目標幀數,,,2944497214,
GraphicsOptionsTargetFpsTooltip,為了保持目標偵數繪圖引擎將會降低你的解析度或移除不必要的元素。建議你可以設定較低的偵數以便遊戲順利進行。若設定過高的偵數，則可能造成解析度降低。,,,1217300196,
GraphicsOptionsWaterDetail,水紋等級,,,2434264703,
GraphicsOptionsWaterDetailDownscaled,低,,,3281885636,
GraphicsOptionsWaterDetailFullres,高（預設）,,,3494539357,
GraphicsOptionsScreenspaceEffects,光線,,,2784476771,
GraphicsOptionsScreenspaceEffectsOff,沒有陰影（限定 DirectX9）,,,2920969963,
GraphicsOptionsScreenspaceEffectsSSS,陰影（預設）,,,1254670511,
GraphicsOptionsScreenspaceEffectsGI,陰影 + 全域照明,,,4251474334,
GraphicsOptionsSSSTooltip,此設定可以使輸出引擎藉由已經在你畫面上影像的光源來計算陰影。,,,1380291128,
GraphicsOptionsGITooltip,全域照明延伸光點陰影並允許輸出引擎把每個你畫面上的亮點當作獨立的光源，以產出進階的光線效果，像是環境光遮擋和間接照明。他可以很顯著的優化遊戲畫面，它可能對顯示卡要求很高，特別是在高解析度的畫面上。,,,2639288238,
GraphicsOptionsScreenspaceResolution,陰影,,,3740462006,
GraphicsOptionsScreenspaceResolutionLow,低（預設）,,,2845831550,
GraphicsOptionsScreenspaceResolutionMedium,高,,,2365252297,
GraphicsOptionsScreenspaceResolutionUltra,極高,,,1338890893,
GraphicsOptionsScreenspaceResolutionTooltip,"陰影 + GI 品質<size:3>{
}<size:29>{
此設定控制品質和非陽光陰影與全域照明的效能消耗。此設定的消耗為固定，所以當畫面上有許多行為時，品質不會變差。<size:3>{
}
<b>{低（預設）：} 陰影和 GI 在此設定消耗非常低。<size:3>{
}
<b>{中（建議）：} 陰影看起來棒棒，但也不會消耗太多。<size:3>{
}
<b>{極高：} 此設定給高效能的顯示卡。若 GI 是啟動的，這將會消耗非常高。}",,,1348856953,
GraphicsOptionsShadowQualityLabel,陽光陰影品質,,,1485656395,
GraphicsOptionsShadowQualityOff,關閉,,,3786153075,
GraphicsOptionsShadowQualityLow,低,,,254832493,
GraphicsOptionsShadowQualityHigh,高（預設）,,,2697783030,
GraphicsOptionsShadowQualityOLDVariance,OLD 方差陰影貼圖,,,694166723,
GraphicsOptionsShadowQualityOLDBasic,OLD 基本陰影貼圖,,,404532710,
GraphicsOptionsAntialiasingLabel,反鋸齒品質,,,3880755151,
GraphicsOptionsDX9SMAAOff,關閉（預設）,,,2372076529,
GraphicsOptionsDX9SMAAMedium,SMAA 低,,,533950820,
GraphicsOptionsDX9SMAAHigh,SMAA 高,,,565163958,
GraphicsOptionsDX11MSAAOff,關閉（預設）,,,2508026987,
GraphicsOptionsDX11MSAA4,MSAA x4,,,3846149159,
GraphicsOptionsDX11MSAA8,MSAA x8（非常低）,,,3160383361,
GraphicsOptionsTextureQualityLabel,材質品質,,,826609662,
GraphicsOptionsTextureQualityMedium,中,,,3173763059,
GraphicsOptionsTextureQualityHigh,高（預設）,,,755683079,
GraphicsOptionsTextureFilteringLabel,材質過濾,,,226546200,
GraphicsOptionsTextureFilteringTrilinear,三線性過濾,,,1345203949,
GraphicsOptionsTextureFilteringAnisotropic,{0} x 異性過濾,,,88180192,
GraphicsOptionsBloomStrengthLabel,光暈,,,2404279952,
GraphicsOptionsIncursionEffectLabel,穿越 / 最後通牒效果,,,3158524470,
GraphicsOptionsScreenShakeLabel,螢幕晃動,,,3250265184,
GraphicsOptionsCameraZRotationLabel,螢幕旋轉效果,,,3601792686,
GraphicsOptionsCameraZRotationPopup,啟用橫向螢幕旋轉效果和電影式螢幕擺動,,,1821877696,
AudioOptionsDeviceLabel,裝置,,,1945070835,
AudioOptionsDeviceDefault,預設,,,3978310669,
AudioOptionsDeviceNoDevices,無裝置,,,1481443269,
AudioOptionsEffectsVolumeLabel,音效音量,,,2431046690,
AudioOptionsMusicVolumeLabel,音樂音量,,,521601205,
AudioOptionsAmbientVolumeLabel,環境音量,,,1621999692,
AudioOptionsDialogueVolumeLabel,對話音量,,,1193424575,
AudioOptionsItemFilterAlertVolumeLabel,物品篩選音量,,,1607638348,
AudioOptionsReverbLabel,回音啟用,,,965622437,
AudioOptionsMuteInBackgroundLabel,背景時靜音,,,1699281040,
AudioOptionsMuteInBackgroundDescription,若勾選此項設定，則流亡黯道在背景時將會靜音,,,881782526,
AudioOptionsWarningNoSoundDriver,未檢測到音效驅動程式,,,3216051439,
AudioOptionsWarningSoundDriverInitialisationFailed,初始化音效驅動程式失敗,,,875787078,
OptionsCornerMapLabel,顯示小地圖,,,6756786,
OptionsCornerMapPopup,在畫面右上角顯示一個小地圖。,,,3418264686,
OptionsAutoCenterMapLabel,地圖自動置中,,,1951258456,
OptionsAutoCenterMapPopup,當移動地圖之後，按下開啟 / 關閉地圖鍵將會使地圖置中而非關閉地圖。,,,3704127941,
OptionsMapTransparencyLabel,地形透明度,,,1808639177,
OptionsAlwaysHighlightLabel,持續顯示物品,,,3874712885,
OptionsAlwaysHighlightPopup,物品和地圖物件（像是箱子或是傳送點）將會持續顯示顯示。,,,1844302011,
OptionsAlwaysShowSocketsLabel,持續顯示插槽,,,1357197412,
OptionsKeyPickupLabel,按住拾取,,,417756953,
OptionsKeyPickupDisabled,物品得要按住「顯示物品」的快捷鍵才能拾取（預設為 Alt）。,,,3513242391,
OptionsKeyPickupUseHighlightKey,按住 Alt 拾取物品 ,,,453685017,
OptionsKeyPickupUseBoundKey,按住自訂按鍵拾取物品,,,2214924884,
OptionsShowFullDescriptionsLabel,顯示物品素質,,,3083417334,
OptionsShowFullDescriptionsPopup,當游標移到目標物品上時，除了顯示其名字之外也會顯示其素質。,,,3957541009,
OptionsShowLifeManaLevelsLabel,顯示生命 / 魔力 數值,,,1159149270,
OptionsShowLifeManaLevelsPopup,生命與魔力數值會持續顯示在生命與魔力球的上方。,,,2480226465,
OptionsCorpseTargetingLabel,可指定屍體,,,213943966,
OptionsCorpseTargetingAlways,持續開啟,,,4034674964,
OptionsCorpseTargetingWhenKeyHeld,按住按鈕（{0}）,,,228787115,
OptionsJoinGlobalChatLabel,顯示世界頻道,,,585709761,
OptionsJoinTradeChatLabel,顯示交易頻道,,,166931419,
OptionsShowGuildChatLabel,顯示公會頻道,,,1015685545,
OptionsShowLifeBarsOnAlliesLabel,在友方頭上顯示生命條,,,998544620,
OptionsShowLifeBarsOnAlliesPopup,在所有友方頭上顯示其生命條。,,,508354286,
OptionsShowLifeBarsOnEnemiesLabel,在敵方頭上顯示生命條,,,1122829015,
OptionsShowLifeBarsOnEnemiesPopup,在所有敵方頭上顯示其生命條。,,,3002891508,
OptionsShowLifeBarOnPlayerLabel,在你頭上顯示生命條,,,2504767592,
OptionsShowLifeBarOnPlayerPopup,在角色頭上顯示你的生命條,,,118062738,
OptionsShowAllyNamesOnMapLabel,在你的地圖上顯示友方名字,,,406459778,
OptionsShowAllyNamesOnMapPopup,在你的地圖上顯示友方的名字,,,1077241212,
OptionsUseNextFlaskWithChargesLabel,啟動智慧藥劑,,,4084650405,
OptionsUseNextFlaskWithChargesPopup,當點選的藥劑充能過低時，將會使用相同種類的藥劑。,,,3868143838,
OptionsShowClockLabel,顯示時間,,,2610990147,
OptionsShowClockPopup,在藥劑欄上面顯示當地時間,,,3898403151,
OptionsAutoEquipLabel,自動裝備,,,1772172300,
