Id,Unknown0,Unknown1,Name,CompletionsRequired,AchievementsKey,Unknown2,Unknown3,Unknown4,Unknown5
HaveUniqueGlovesDexInt1,8,405,Ondars Umklammerung,1,"<1, 0>",False,True,False,True
HaveUniqueBelt3,8,413,Perandus' Zeichen,1,"<1, 0>",False,True,False,True
HaveUniqueStaff3,8,421,Pfeiler des gefangenen Gottes,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandSword4,8,429,Anordnung der Königin,1,"<1, 0>",False,True,False,True
HaveUniqueBow4,8,437,Stachelregen,1,"<1, 0>",False,True,False,True
HaveUniqueBootsInt5,8,445,Regenbogenschreiter,1,"<1, 0>",False,True,False,True
HaveUniqueShieldInt1,8,453,Rathpith-Globus,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandAxe2,8,461,Schnitters Jagd,1,"<1, 0>",False,True,False,True
HaveUniqueOneHandSword1,8,469,Rotspitze,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandSword1,8,477,Rigwalds Ansturm,1,"<1, 0>",False,True,False,True
HaveUniqueHelmetInt4,8,485,Starrender Reif,1,"<1, 0>",False,True,False,True
HaveUniqueShieldStrInt5,8,493,Auferstehung des Phönix,1,"<1, 0>",False,True,False,True
HaveUniqueGlovesInt1,8,501,Sadimas Berührung,1,"<1, 0>",False,True,False,True
HaveUniqueRing13,8,509,Shavronnes Erkenntnis,1,"<1, 0>",False,True,False,True
HaveUniqueBodyInt1,8,517,Shavronnes Umhüllung,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandSword2,8,525,Stechender Frost,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet3,8,533,Sidhe-Hauch,1,"<1, 0>",False,True,False,True
HaveUniqueBow2,8,541,Silberzweig,1,"<1, 0>",False,True,False,True
HaveUniqueBootsDex1,8,549,Sündenmarsch,1,"<1, 0>",False,True,False,True
HaveUniqueGlovesStrDex1,8,557,Schlangengriff,1,"<1, 0>",False,True,False,True
HaveUniqueBodyInt7,8,565,Seelenmantel,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet1,8,573,Stein von Lazhwar,1,"<1, 0>",False,True,False,True
HaveUniqueStaff2,8,581,Taryns Schauder,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandAxe4,8,589,Blutschnitter,1,"<1, 0>",False,True,False,True
HaveUniqueHelmetStrDex4,8,597,Regenbringer,1,"<1, 0>",False,True,False,True
HaveUniqueBodyInt3,8,605,Der Schwur,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet7,8,613,Das Ignomon,1,"<1, 0>",False,True,False,True
HaveUniqueHelmetStrDex1,8,621,Wanderfalke,1,"<1, 0>",False,True,False,True
HaveUniqueStaff1,8,629,Sengende Berührung,1,"<1, 0>",False,True,False,True
HaveUniqueSceptre1,8,637,Allwaltende Wahrheit,1,"<1, 0>",False,True,False,True
HaveUniqueGlovesDexInt3,8,645,Donnerfaust,1,"<1, 0>",False,True,False,True
HaveUniqueRapier1,8,653,Tipua Kaikohuru/Die gefesselte Göttin,1,"<1, 0>",False,True,False,True
HaveUniqueDagger3,8,661,Ungils linke Hand,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet15,8,669,Victarios Schärfe,1,"<1, 0>",False,True,False,True
HaveUniqueWand3,8,677,Leerenspeicher,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet14,8,685,Volls Hingabe,1,"<1, 0>",False,True,False,True
HaveUniqueBootsStrInt1,8,693,Pfad der Zerstörung,1,"<1, 0>",False,True,False,True
HaveUniqueBootsInt2,8,701,Wanderlust,1,"<1, 0>",False,True,False,True
HaveUniqueBootsInt1,8,709,Wunderschreiter,1,"<1, 0>",False,True,False,True
HaveUniqueBelt1,8,717,Wurms Häutung,1,"<1, 0>",False,True,False,True
HaveUniqueBodyInt8,8,725,Zahndethus' Talar,1,"<1, 0>",False,True,False,True
UseCurrencyIdentification,1,733,Identifikationsrolle,1,"<2, 0>",False,True,False,True
UseCurrencyPortal,1,734,Portalrolle,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeToMagic,1,735,Umwandlungssphäre,1,"<2, 0>",False,True,False,True
UseCurrencyAddModToMagic,1,736,Aufwertungssphäre,1,"<2, 0>",False,True,False,True
UseCurrencyArmourQuality,1,737,Plattnerstück,1,"<2, 0>",False,True,False,True
UseCurrencyWeaponQuality,1,738,Schleifstein,1,"<2, 0>",False,True,False,True
UseCurrencyRerollMagic,1,739,Veränderungssphäre,1,"<2, 0>",False,True,False,True
UseCurrencyRerollSocketColours,1,740,Färbungssphäre,1,"<2, 0>",False,True,False,True
UseCurrencyFlaskQuality,1,741,Kugel des Glasbläsers,1,"<2, 0>",False,True,False,True
UseCurrencyRerollSocketNumbers,1,742,Sphäre des Goldschmieds,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeRandomly,1,743,Sphäre der Möglichkeiten,1,"<2, 0>",False,True,False,True
UseCurrencyRerollSocketLinks,1,744,Verbindungssphäre,1,"<2, 0>",False,True,False,True
UseCurrencyConvertToNormal,1,745,Sphäre der Läuterung,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeToRare,1,746,Sphäre der Alchemie,1,"<2, 0>",False,True,False,True
UseCurrencyMapQuality,1,747,Meißel des Kartographen,1,"<2, 0>",False,True,False,True
UseCurrencyPassiveRefund,1,748,Sphäre der Reue,1,"<2, 0>",False,True,False,True
UseCurrencyRerollRare,1,749,Chaossphäre,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeMagicToRare,1,750,Hoheitliche Sphäre,1,"<2, 0>",False,True,False,True
UseCurrencyGemQuality,1,751,Prisma des Gemmenschneiders,1,"<2, 0>",False,True,False,True
UseCurrencyRerollImplicit,1,752,Gesegnete Sphäre,1,"<2, 0>",False,True,False,True
UseCurrencyModValues,1,753,Göttliche Sphäre,1,"<2, 0>",False,True,False,True
UseCurrencyAddModToRare,1,754,Erhabene Sphäre,1,"<2, 0>",False,True,False,True
UseCurrencyImprintOrb,1,755,Sphäre der Ewigkeit,1,"<2, 0>",False,True,False,True
60OnslaughtStrDex,1,756,Duellant,1,"<3, 0>",False,True,False,True
60OnslaughtStr,1,757,Marodeur,1,"<3, 0>",False,True,False,True
60OnslaughtDex,1,758,Waldläuferin,1,"<3, 0>",False,True,False,True
60OnslaughtDexInt,1,759,Schatten,1,"<3, 0>",False,True,False,True
60OnslaughtStrInt,1,760,Templer,1,"<3, 0>",False,True,False,True
60OnslaughtInt,1,761,Hexe,1,"<3, 0>",False,True,False,True
RecipeCurrencyIdentificationShard,1,762,Schriftrollenfragment,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeToMagicShard,1,763,Umwandlungsscherbe,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollMagicShard,1,764,Scherbe der Veränderung,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeToRareShard,1,765,Scherbe der Alchemie,1,"<4, 0>",False,True,False,True
RecipeCurrencyIdentification,1,766,Identifikationsrolle,1,"<4, 0>",False,True,False,True
RecipeCurrencyAddModToMagic,1,767,Aufwertungssphäre,1,"<4, 0>",False,True,False,True
RecipeCurrencyArmourQuality,1,768,Plattnerstück,1,"<4, 0>",False,True,False,True
RecipeCurrencyWeaponQuality,1,769,Schleifstein,1,"<4, 0>",False,True,False,True
RecipeCurrencyMapQuality,1,770,Meißel des Kartographen,1,"<4, 0>",False,True,False,True
RecipeCurrencyGemQuality,1,771,Prisma des Gemmenschneiders,1,"<4, 0>",False,True,False,True
RecipeCurrencyFlaskQuality,1,772,Kugel des Glasbläsers,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollSocketColours,1,773,Färbungssphäre,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollSocketNumbers,1,774,Sphäre des Goldschmieds,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeRandomly,1,775,Sphäre der Möglichkeiten,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeToRare,1,776,Sphäre der Alchemie,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollRare,1,777,Chaossphäre,1,"<4, 0>",False,True,False,True
RecipeCurrencyConvertToNormal,1,778,Sphäre der Läuterung,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeMagicToRare,1,779,Hoheitliche Sphäre,1,"<4, 0>",False,True,False,True
RecipeCurrencyModValues,1,780,Göttliche Sphäre,1,"<4, 0>",False,True,False,True
RecipeUnidentifiedMagic,1,781,Nicht identifizierter magischer Gegenstand,1,"<4, 0>",False,True,False,True
RecipeUnidentifiedRare,1,782,Nicht identifizierter seltener Gegenstand,1,"<4, 0>",False,True,False,True
RecipeAmulet1,1,783,Pauaamulett,1,"<4, 0>",False,True,False,True
RecipeAmulet2,1,784,Korallenamulett,1,"<4, 0>",False,True,False,True
RecipeRing5,1,785,Topasring,1,"<4, 0>",False,True,False,True
RecipeRing6,1,786,Saphirring,1,"<4, 0>",False,True,False,True
RecipeRing7,1,787,Rubinring,1,"<4, 0>",False,True,False,True
RecipeAmulet8,1,788,Türkisamulett,1,"<4, 0>",False,True,False,True
RecipeAmulet9,1,789,Achatamulett,1,"<4, 0>",False,True,False,True
RecipeAmulet10,1,790,Zitrinamulett,1,"<4, 0>",False,True,False,True
RecipeAnyLifeFlask,1,791,Beliebiges Lebensfläschchen,1,"<4, 0>",False,True,False,True
RecipeAnyManaFlask,1,792,Beliebiges Manafläschchen,1,"<4, 0>",False,True,False,True
RecipeAnyHybridFlask,1,793,Beliebiges Hybridfläschchen,1,"<4, 0>",False,True,False,True
RecipeMap,1,794,Beliebige Karte,1,"<4, 0>",False,True,False,True
RecipeGem,1,795,Beliebige Gemme,1,"<4, 0>",False,True,False,True
OpenMapTier1_1,1,796,Krypta,1,"<5, 0>",False,True,False,True
OpenMapTier1_2,1,797,Verlies,1,"<5, 0>",False,True,False,True
OpenMapTier1_3,1,798,Grotte,1,"<5, 0>",False,True,False,True
OpenMapTier1_4,1,799,Verwilderte Ruine,1,"<5, 0>",False,True,False,True
OpenMapTier1_5,1,800,Dünen,1,"<5, 0>",False,True,False,True
OpenMapTier1_6,1,801,Ausgetrockneter See,1,"<5, 0>",False,True,False,True
OpenMapTier1_7,1,802,Tropische Insel,1,"<5, 0>",False,True,False,True
OpenMapTier2_1,1,803,Werft,1,"<5, 0>",False,True,False,True
OpenMapTier2_2,1,804,Arsenal,1,"<5, 0>",False,True,False,True
OpenMapTier2_3,1,805,Dickicht,1,"<5, 0>",False,True,False,True
OpenMapTier2_4,1,806,Felsvorsprung,1,"<5, 0>",False,True,False,True
OpenMapTier2_5,1,807,Totenacker,1,"<5, 0>",False,True,False,True
OpenMapTier2_6,1,808,Kanalisation,1,"<5, 0>",False,True,False,True
OpenMapTier2_7,1,809,Arkaden,1,"<5, 0>",False,True,False,True
OpenMapTier3_1,1,810,Elendsviertel,1,"<5, 0>",False,True,False,True
OpenMapTier3_2,1,811,Spinnenhöhle,1,"<5, 0>",False,True,False,True
OpenMapTier3_3,1,812,Vaal-Pyramide,1,"<5, 0>",False,True,False,True
OpenMapTier3_4,1,813,Riff,1,"<5, 0>",False,True,False,True
OpenMapTier3_5,1,814,Quellen,1,"<5, 0>",False,True,False,True
OpenMapTier3_6,1,815,Schlammgeysir,1,"<5, 0>",False,True,False,True
OpenMapTier4_1,1,816,Katakomben,1,"<5, 0>",False,True,False,True
OpenMapTier4_2,1,817,Verwilderter Schrein,1,"<5, 0>",False,True,False,True
OpenMapTier4_3,1,818,Tunnel,1,"<5, 0>",False,True,False,True
OpenMapTier4_4,1,819,Ufer,1,"<5, 0>",False,True,False,True
OpenMapTier4_5,1,820,Spinnenwald,1,"<5, 0>",False,True,False,True
OpenMapTier4_6,1,821,Promenade,1,"<5, 0>",False,True,False,True
OpenMapTier5_1,1,822,Unterirdischer See,1,"<5, 0>",False,True,False,True
OpenMapTier5_2,1,823,Pier,1,"<5, 0>",False,True,False,True
OpenMapTier5_3,1,824,Sumpf,1,"<5, 0>",False,True,False,True
OpenMapTier5_4,1,825,Friedhof,1,"<5, 0>",False,True,False,True
OpenMapTier5_5,1,826,Buchten,1,"<5, 0>",False,True,False,True
OpenMapTier6_1,1,827,Tempel,1,"<5, 0>",False,True,False,True
OpenMapTier6_2,1,828,Arachnidennest,1,"<5, 0>",False,True,False,True
OpenMapTier6_3,1,829,Küste,1,"<5, 0>",False,True,False,True
OpenMapTier6_4,1,830,Vertrocknete Wälder,1,"<5, 0>",False,True,False,True
OpenMapTier6_5,1,831,Kolonnade,1,"<5, 0>",False,True,False,True
OpenMapTier7_1,1,832,Folterkammer,1,"<5, 0>",False,True,False,True
OpenMapTier7_2,1,833,Ödes Becken,1,"<5, 0>",False,True,False,True
OpenMapTier7_3,1,834,Mine,1,"<5, 0>",False,True,False,True
OpenMapTier7_4,1,835,Dschungeltal,1,"<5, 0>",False,True,False,True
OpenMapTier8_1,1,836,Zellen,1,"<5, 0>",False,True,False,True
OpenMapTier8_2,1,837,Schlucht,1,"<5, 0>",False,True,False,True
OpenMapTier8_3,1,838,Dunkelforst,1,"<5, 0>",False,True,False,True
OpenMapTier8_4,1,839,Trockene Halbinsel,1,"<5, 0>",False,True,False,True
OpenMapTier9_1,1,840,Unterirdischer Fluss,1,"<5, 0>",False,True,False,True
OpenMapTier9_2,1,841,Irrgarten,1,"<5, 0>",False,True,False,True
OpenMapTier9_3,1,842,Klamm,1,"<5, 0>",False,True,False,True
OpenMapTier10_1,1,843,Totenstadt,1,"<5, 0>",False,True,False,True
OpenMapTier10_2,1,844,Plateau,1,"<5, 0>",False,True,False,True
OpenMapTier10_3,1,845,Basar,1,"<5, 0>",False,True,False,True
OpenMapTier11_1,1,846,Krematorium,1,"<5, 0>",False,True,False,True
OpenMapTier11_2,1,847,Stadtviertel,1,"<5, 0>",False,True,False,True
OpenMapTier12_1,1,848,Werft,1,"<5, 0>",False,True,False,True
OpenMapTier12_2,1,849,Schrein,1,"<5, 0>",False,True,False,True
Notable138,1,850,Beschleunigung,1,"<7, 0>",False,True,False,True
Keystone4,1,851,Akrobatik,1,"<7, 0>",False,True,False,True
Notable93,1,852,Schärfe,1,"<7, 0>",False,True,False,True
Notable72,1,853,Berührung der Kreuzotter,1,"<7, 0>",False,True,False,True
Notable4,1,854,Obhut,1,"<7, 0>",False,True,False,True
Notable139,1,855,Agilität,1,"<7, 0>",False,True,False,True
Notable140,1,856,Eifer,1,"<7, 0>",False,True,False,True
Notable89,1,857,Kräuterkunde,1,"<7, 0>",False,True,False,True
Notable101,1,858,Beidhändigkeit,1,"<7, 0>",False,True,False,True
Notable62,1,859,Erweitern,1,"<7, 0>",False,True,False,True
Keystone19,1,860,Band der Ahnen,1,"<7, 0>",False,True,False,True
Notable145,1,861,Überliefertes Wissen,1,"<7, 0>",False,True,False,True
Notable170,1,862,Arkane Effizienz,1,"<7, 0>",False,True,False,True
Notable122,1,863,Arkaner Fokus,1,"<7, 0>",False,True,False,True
Notable61,1,864,Arkane Potenz,1,"<7, 0>",False,True,False,True
Notable33,1,865,Knisternde Schläge,1,"<7, 0>",False,True,False,True
Notable68,1,866,Arenafürst,1,"<7, 0>",False,True,False,True
Notable105,1,867,Armdrücken,1,"<7, 0>",False,True,False,True
Notable15,1,868,Rüstungsbeherrschung,1,"<7, 0>",False,True,False,True
Notable53,1,869,Brandstifter,1,"<7, 0>",False,True,False,True
Notable197,1,870,Attentat,1,"<7, 0>",False,True,False,True
Notable190,1,871,Athletik,1,"<7, 0>",False,True,False,True
Notable39,1,872,Kampfstabtraining,1,"<7, 0>",False,True,False,True
Notable159,1,873,Macht,1,"<7, 0>",False,True,False,True
Notable161,1,874,Berserkerwut,1,"<7, 0>",False,True,False,True
Notable115,1,875,Klingenbarriere,1,"<7, 0>",False,True,False,True
Notable74,1,876,Klingenmeister,1,"<7, 0>",False,True,False,True
Notable7,1,877,Klinge des Ansehens,1,"<7, 0>",False,True,False,True
Notable177,1,878,Explosionsradius,1,"<7, 0>",False,True,False,True
Notable198,1,879,Feuersbrunst,1,"<7, 0>",False,True,False,True
Notable168,1,880,Atemberaubende Geschwindigkeit,1,"<7, 0>",False,True,False,True
Notable24,1,881,Bluttrinker,1,"<7, 0>",False,True,False,True
Keystone10,1,882,Blutmagie,1,"<7, 0>",False,True,False,True
Notable28,1,883,Blutleer,1,"<7, 0>",False,True,False,True
Notable64,1,884,Blutdurst,1,"<7, 0>",False,True,False,True
Notable207,1,885,Körper und Seele,1,"<7, 0>",False,True,False,True
Notable13,1,886,Knochenbrecher,1,"<7, 0>",False,True,False,True
Notable12,1,887,Knochenschmetterer,1,"<7, 0>",False,True,False,True
Notable167,1,888,Wagemut,1,"<7, 0>",False,True,False,True
Notable134,1,889,Muskelkraft,1,"<7, 0>",False,True,False,True
Notable54,1,890,Atem des Raureifs,1,"<7, 0>",False,True,False,True
Notable110,1,891,Brutale Klinge,1,"<7, 0>",False,True,False,True
Notable51,1,892,Tyrannei,1,"<7, 0>",False,True,False,True
Notable36,1,893,Gemetzel,1,"<7, 0>",False,True,False,True
Notable107,1,894,Abschlachten,1,"<7, 0>",False,True,False,True
Notable129,1,895,Katalyse,1,"<7, 0>",False,True,False,True
Notable30,1,896,Tempo,1,"<7, 0>",False,True,False,True
Notable55,1,897,Himmelsläufer,1,"<7, 0>",False,True,False,True
Keystone8,1,898,Chaos-Impfung,1,"<7, 0>",False,True,False,True
Notable80,1,899,Klauen des Stolzes,1,"<7, 0>",False,True,False,True
Notable211,1,900,Klarer Verstand,1,"<7, 0>",False,True,False,True
Notable96,1,901,Spalten,1,"<7, 0>",False,True,False,True
Notable208,1,902,Tuch und Kette,1,"<7, 0>",False,True,False,True
Notable99,1,903,Konditionierung,1,"<7, 0>",False,True,False,True
Keystone3,1,904,Leitung,1,"<7, 0>",False,True,False,True
Notable156,1,905,Koordination,1,"<7, 0>",False,True,False,True
Notable2,1,906,Schädelspalter,1,"<7, 0>",False,True,False,True
Notable125,1,907,Kritische Masse,1,"<7, 0>",False,True,False,True
Notable8,1,908,Grausame Klinge,1,"<7, 0>",False,True,False,True
Notable126,1,909,Grausamkeit,1,"<7, 0>",False,True,False,True
Notable116,1,910,Kristallhaut,1,"<7, 0>",False,True,False,True
Notable91,1,911,Scharfschütze,1,"<7, 0>",False,True,False,True
Notable113,1,912,Tödliches Spannen,1,"<7, 0>",False,True,False,True
Notable163,1,913,Tödliche Präzision,1,"<7, 0>",False,True,False,True
Notable46,1,914,Tödliche Einstimmung,1,"<7, 0>",False,True,False,True
Notable63,1,915,Tiefsinnige Gedanken,1,"<7, 0>",False,True,False,True
Notable146,1,916,Tiefe Weisheit,1,"<7, 0>",False,True,False,True
Notable75,1,917,Gewandte Klinge,1,"<7, 0>",False,True,False,True
Notable92,1,918,Tiefenwahrnehmung,1,"<7, 0>",False,True,False,True
Notable160,1,919,Derwisch,1,"<7, 0>",False,True,False,True
Notable206,1,920,Diamantfleisch,1,"<7, 0>",False,True,False,True
Notable29,1,921,Diamanthaut,1,"<7, 0>",False,True,False,True
Notable191,1,922,Disziplin und Training,1,"<7, 0>",False,True,False,True
Notable127,1,923,Ausweiden,1,"<7, 0>",False,True,False,True
Notable187,1,924,Göttliche Zähigkeit,1,"<7, 0>",False,True,False,True
Notable164,1,925,Todeszauber,1,"<7, 0>",False,True,False,True
Notable169,1,926,Zweischneidigkeit,1,"<7, 0>",False,True,False,True
Notable31,1,927,Adlerauge,1,"<7, 0>",False,True,False,True
Notable42,1,928,Adlerklauen,1,"<7, 0>",False,True,False,True
Notable38,1,929,Macht der Ältesten,1,"<7, 0>",False,True,False,True
Keystone9,1,930,Unheimlicher Transformator,1,"<7, 0>",False,True,False,True
Notable20,1,931,Elementaranpassung,1,"<7, 0>",False,True,False,True
Notable147,1,932,Elementarherrschaft,1,"<7, 0>",False,True,False,True
Keystone13,1,933,Elementargleichgewicht,1,"<7, 0>",False,True,False,True
Notable151,1,934,Elementarmagie,1,"<7, 0>",False,True,False,True
Notable117,1,935,Flüchtigkeit,1,"<7, 0>",False,True,False,True
Notable22,1,936,Widerstandsfähigkeit,1,"<7, 0>",False,True,False,True
Notable78,1,937,Essenzkratzer,1,"<7, 0>",False,True,False,True
Notable108,1,938,Henker,1,"<7, 0>",False,True,False,True
Notable144,1,939,Kompetenz,1,"<7, 0>",False,True,False,True
Notable43,1,940,Falkenklauen,1,"<7, 0>",False,True,False,True
Notable111,1,941,Fechten,1,"<7, 0>",False,True,False,True
Notable26,1,942,Abwehren,1,"<7, 0>",False,True,False,True
Notable86,1,943,Grausamkeit,1,"<7, 0>",False,True,False,True
Notable85,1,944,Inbrunst,1,"<7, 0>",False,True,False,True
Notable157,1,945,Finesse,1,"<7, 0>",False,True,False,True
Notable52,1,946,Feuerläufer,1,"<7, 0>",False,True,False,True
Notable186,1,947,Ertüchtigung,1,"<7, 0>",False,True,False,True
Notable41,1,948,Häuten,1,"<7, 0>",False,True,False,True
Notable142,1,949,Flinkheit,1,"<7, 0>",False,True,False,True
Notable199,1,950,Einfrieren,1,"<7, 0>",False,True,False,True
Notable76,1,951,Aus den Schatten,1,"<7, 0>",False,True,False,True
Notable57,1,952,Frostläufer,1,"<7, 0>",False,True,False,True
Notable180,1,953,Zornesblitze,1,"<7, 0>",False,True,False,True
Notable34,1,954,Salve,1,"<7, 0>",False,True,False,True
Notable14,1,955,Edelmut,1,"<7, 0>",False,True,False,True
Notable153,1,956,Galvanischer Hammer,1,"<7, 0>",False,True,False,True
Notable67,1,957,Zwillinge,1,"<7, 0>",False,True,False,True
Keystone20,1,958,Geistplünderer,1,"<7, 0>",False,True,False,True
Notable173,1,959,Golems Blut,1,"<7, 0>",False,True,False,True
Notable44,1,960,Düstere Konsequenzen,1,"<7, 0>",False,True,False,True
Notable184,1,961,Düstere Erwartungen,1,"<7, 0>",False,True,False,True
Notable45,1,962,Düstere Absichten,1,"<7, 0>",False,True,False,True
Notable179,1,963,Grabespakt,1,"<7, 0>",False,True,False,True
Notable106,1,964,Aspekt des Adlers,1,"<7, 0>",False,True,False,True
Notable204,1,965,Gymnastik,1,"<7, 0>",False,True,False,True
Notable25,1,966,Hammerschläge,1,"<7, 0>",False,True,False,True
