Id,DisplayedName,Description,Index3,Icon_DDSFile,ActiveSkillTargetTypes,ActiveSkillTypeKeys,WeaponRestriction_ItemClassesKeys,WebsiteDescription,WebsiteImage,Flag0,Unknown0,Flag1,SkillTotemId,IsManuallyCasted,Input_StatKeys,Output_StatKeys,MinionActiveSkillTypes,Flag2,Flag3,Keys0,Unknown1,Key0,Flag4,AIFile,Keys1,Flag5,Flag6,Flag7
abyssal_cry,คำรามแห่งขุมนรก (Abyssal Cry),ส่งเสียงคำรามเพื่อยั่วยุศัตรูที่อยู่ใกล้ให้มาโจมตีผู้ใช้ พร้อมกันนี้ก็สร้างสถานะ ขัดขวาง ต่อศัตรูที่อยู่ใกล้ ทำให้พวกมันระเบิดเมื่อถูกสังหาร โดยผลของสถานะ ขัดขวาง จะขึ้นอยู่กับจำนวนศัตรูที่ล้อมรอบ ใช้งานคูลดาวน์ร่วมกับสกิล คำราม อื่นๆ,AbyssalCry,Art/2DArt/SkillIcons/AbyssalCry.dds,[4],"[<7, 0>, <8, 0>, <41, 0>, <6, 0>, <62, 0>, <89, 0>]",[],,,True,AbyssalCry,False,21,True,"[<9668, 0>, <4070, 0>, <4354, 0>]","[<9667, 0>, <24, 0>, <215, 0>]",[],True,True,[],8,"<null, null>",False,,"[<4, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>]",False,False,1
leap_slam,กระโดดทุบ (Leap Slam),"กระโดดขึ้นกลางอากาศเพื่อลงมาจู่โจมพื้นที่เป้าหมาย สร้างความเสียหายและผลักศัตรูออกไปด้วยอาวุธของคุณ คุณจะผลักศัตรูที่คุณทับออกไปให้พ้นทาง ต้องใช้กับ ขวาน, กระบอง, คทา, ดาบ หรือ ไม้พลอง เท่านั้น ไม่สามารถเสริมด้วย Multistrike ได้",LeapSlam,Art/2DArt/SkillIcons/iconleapslam.dds,"[1, 2]","[<0, 0>, <7, 0>, <19, 0>, <33, 0>, <78, 0>, <91, 0>, <14, 0>]","[<9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>]","Long ago, the marauders of Oriath perfected a devastating battle technique - the ferocious Leap Slam. With a guttural cry, the leaper hurtles forward and smashes the ground at the feet of the enemy. The force from this blow deals substantial damage in a circle around the targeted spot, and will even knock back and stun. The Leap Slam is useful not only as an offensive technique, but also because it can serve, in a pinch, to escape from danger. The Marauders of Oriath were famous for attacking their foes from above, leaping down from high ledges to crush their enemies' skulls.",http://s3.amazonaws.com/pathofexile/image/skills/strength/leap_slam.jpg,False,LeapSlam,False,21,True,"[<4214, 0>, <4011, 0>, <4187, 0>]","[<70, 0>, <24, 0>, <434, 0>]",[],True,True,[],8,"<6, 0>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
leap_slam_behind,กระโดดทุบ (Leap Slam),,LeapSlam,Art/2DArt/SkillIcons/iconleapslam.dds,[9],"[<0, 0>, <7, 0>, <19, 0>, <33, 0>, <78, 0>, <91, 0>, <14, 0>]","[<9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>]",,,True,,False,21,True,[],[],[],True,True,[],8,"<0, 0>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
double_strike,ฟาดสองที (Double Strike),ทำการฟาดสองครั้งอย่างรวดเร็วด้วย อาวุธประชิด,DoubleStrike,Art/2DArt/SkillIcons/icondoubleswing.dds,"[1, 2]","[<0, 0>, <20, 0>, <23, 0>, <19, 0>, <27, 0>]","[<6, 0>, <7, 0>, <9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>, <56, 0>]","Originally perfected by the renowned Duelist Fammal during his reign in the arenas of Oriath, the deadly Double Strike brings fame and renown to those who master it. A Double Strike performs two regular melee attacks in the blink of an eye, dealing twice as much damage in a single span of time. Foes caught unawares will find themselves cut to ribbons or stunned into submission beneath a flurry of blows.",http://s3.amazonaws.com/pathofexile/image/skills/dexterity/double_strike.jpg,False,DoubleStrike,False,21,True,"[<3987, 0>, <4209, 0>, <4245, 0>, <7960, 0>]","[<24, 0>, <70, 0>, <554, 0>, <7961, 0>]",[],True,True,[],8,"<null, null>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
vaal_double_strike_two,วาล์ ฟาดสองที (Vaal Double Strike),ทำการฟาดสองครั้งอย่างรวดเร็วด้วย อาวุธประชิด แต่ละครั้งที่ฟาดจะอัญเชิญร่างเงาออกมาโจมตีเป้าหมายอย่างต่อเนื่องแบบเดียวกันในช่วงระยะเวลาหนึ่ง ,VaalDoubleStrikeTwo,Art/2DArt/SkillIcons/icondoubleswing.dds,"[1, 2]","[<0, 0>, <20, 0>, <19, 0>, <8, 0>, <37, 0>, <27, 0>]","[<6, 0>, <7, 0>, <9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>, <56, 0>]",,,True,VaalDoubleStrikeTwo,False,21,True,"[<3987, 0>, <4209, 0>, <4245, 0>, <7960, 0>]","[<24, 0>, <70, 0>, <554, 0>, <7961, 0>]",[],True,True,[],8,"<null, null>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
vaal_double_strike,วาล์ ฟาดสองที (Vaal Double Strike),ทำการฟาดสองครั้งอย่างรวดเร็วด้วย อาวุธประชิด และอัญเชิญร่างเงาออกมาโจมตีเป้าหมายอย่างต่อเนื่องแบบเดียวกันในช่วงระยะเวลาหนึ่ง,VaalDoubleStrike,Art/2DArt/SkillIcons/icondoubleswing.dds,"[1, 2]","[<0, 0>, <20, 0>, <19, 0>, <8, 0>, <37, 0>, <27, 0>]","[<6, 0>, <7, 0>, <9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>, <56, 0>]",,,True,,False,21,True,"[<3987, 0>, <4209, 0>, <4245, 0>, <7960, 0>]","[<24, 0>, <70, 0>, <554, 0>, <7961, 0>]",[],True,True,[],8,"<null, null>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
elemental_hit,ปะทะด้วยธาตุ (Elemental Hit),การโจมตีแต่ละครั้งด้วยสกิลนี้จะเลือกธาตุแบบสุ่ม และจะสร้างความเสียหายได้เป็นธาตุนั้นๆ อย่างเดียว หากการโจมตีปะทะศัตรู มันจะสร้างความเสียหายในพื้นที่รอบๆ รัศมีนี้จะใหญ่ขึ้นหากศัตรูที่ถูกปะทะนั้นติดสถานะเจ็บป่วยประจำธาตุนั้นๆ สกิลนี้จะไม่เลือกธาตุเดียวติดต่อกัน,ElementalHit,Art/2DArt/SkillIcons/iconelementalhit.dds,"[1, 2]","[<0, 0>, <2, 0>, <56, 0>, <14, 0>, <13, 0>, <15, 0>, <20, 0>, <23, 0>, <19, 0>, <28, 0>, <29, 0>, <30, 0>, <40, 0>, <57, 0>, <7, 0>, <31, 0>, <101, 0>]",[],"Cold steel tends to solve most problems, but sometimes it's not quite enough. With Elemental Hit, a player infuses their weapon with the heat of a furnace, the electricity of a Summer tempest, or the icy chill of the Winter night. The specific element is randomly chosen, but the result is the same: tons of extra damage dealt, often killing the target with a single blow.",http://s3.amazonaws.com/pathofexile/image/skills/dexterity/elemental_hit.jpg,False,ElementalHit,False,21,True,"[<4282, 0>, <4217, 0>, <4032, 0>]","[<1874, 0>, <70, 0>, <24, 0>]",[],True,True,[],8,"<3, 0>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
immortal_call,เรียกความอมตะ (Immortal Call),ใช้ Endurance Charge ทำให้ตัวละครคงกระพันต่อความเสียหายทางกายภาพเป็นเวลาสั้นๆ โดยเป็นสัดส่วนกับจำนวน Endurance Charge ที่ใช้ไป,ImmortalCall,Art/2DArt/SkillIcons/immortalcall.dds,[4],"[<1, 0>, <4, 0>, <8, 0>, <14, 0>, <31, 0>, <27, 0>, <63, 0>, <89, 0>]",[],"Even with the added toughness granted from Endurance Charges, a combatant sometimes finds themselves facing impossible odds. This rare event makes flight a good option and sometimes it even merits the power of the Immortal Call. The legendary war cry channels all current Endurance into an invisible shield that shelters the player from all physical harm for a brief duration. Consuming more charges will extend the duration of the Immortal shield, giving plenty of time for escape or victory.",http://s3.amazonaws.com/pathofexile/image/skills/strength/immortal_call.jpg,False,ImmortalCall,False,21,True,"[<4335, 0>]","[<215, 0>]",[],True,True,[],8,"<null, null>",False,,[],False,False,1
mortal_call,เรียกความอมตะ (Immortal Call),ทำให้ได้รับความเสียหาย กายภาพ และ ธาตุ ลดลง อีก ในระยะเวลาสั้นๆ และจะใช้ Endurance Charge ได้สูงสุด 5 ลูก เพื่อเพิ่มระยะเวลาของบัฟและลดความเสียหาย กายภาพ ที่ได้รับ อีก ใช้คูลดาวน์ร่วมกับสกิล ตั้งรับ อื่นๆ,ImmortalCall,Art/2DArt/SkillIcons/immortalcall.dds,[4],"[<1, 0>, <4, 0>, <8, 0>, <14, 0>, <31, 0>, <63, 0>, <77, 0>, <89, 0>]",[],,,True,MortalCall,False,21,True,"[<4335, 0>, <9397, 0>, <9881, 0>]","[<215, 0>, <9398, 0>, <361, 0>]",[],True,True,[],8,"<null, null>",False,,[],False,False,1
vaal_immortal_call,วาล์ เรียกความอมตะ (Vaal Immortal Call),ใช้ Endurance Charge ทำให้ตัวละครไม่สามารถตายได้และไม่ได้รับ วิญญาณวาล์ เป็นเวลาสั้นๆ โดยนับระยะเวลาเป็นสัดส่วนกับจำนวน Endurance Charge ที่ใช้ไป,ImmortalCall,Art/2DArt/SkillIcons/immortalcall.dds,[4],"[<1, 0>, <4, 0>, <8, 0>, <14, 0>, <37, 0>, <85, 0>, <89, 0>]",[],,,True,,False,21,True,"[<4335, 0>, <9881, 0>]","[<215, 0>, <360, 0>]",[],True,True,[],8,"<null, null>",False,,[],False,False,1
dual_strike,ฟาดคู่ (Dual Strike),โจมตีด้วยอาวุธทั้งสอง สร้างความเสียหายจากอาวุธทั้งสองพร้อมกันในการฟาดครั้งเดียว ต้องถือ อาวุธคู่ เท่านั้น ไม่สามารถใช้กับ ไม้กายสิทธิ์ ได้,DualStrike,Art/2DArt/SkillIcons/icondualswing.dds,"[1, 2]","[<0, 0>, <3, 0>, <20, 0>, <23, 0>, <19, 0>, <43, 0>]","[<6, 0>, <7, 0>, <9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <16, 0>, <56, 0>]","Double Strike was not the only attack Fammal mastered during his years in the arenas. He also perfected the technique of the Dual Strike, and used it to decimate countless opponents. Those who follow in his footsteps seek to duplicate the art, and at high levels of skill, a few manage. Dual Strike lashes out at a single target with tremendous force, slicing or smashing it with both weapons simultaneously. When executed by a master swordsman, just one Dual Strike is often enough to end the battle.",http://s3.amazonaws.com/pathofexile/image/skills/dexterity/dual_strike.jpg,False,DualStrike,False,21,True,"[<3988, 0>, <4210, 0>, <4246, 0>, <5398, 0>, <11975, 0>, <11978, 0>, <11981, 0>, <11984, 0>, <11987, 0>]","[<24, 0>, <70, 0>, <554, 0>, <5427, 0>, <11976, 0>, <11979, 0>, <11982, 0>, <11985, 0>, <11988, 0>]",[],True,True,[],8,"<null, null>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
