Id,Text,XBoxText,XBoxText2,HASH32,PlaystationText
PassiveTreeAscendancyPointLeft,<size:26>{{{0} Ponto de Ascensão Restante}},,,3495526896,
PassiveTreeAscendancyPointsLeft,<size:26>{{{0} Pontos de Ascensão Restantes}},,,160192305,
PassiveTreeApplyPoints,Aplicar Pontos,,,416132940,
PassiveTreeApplyRefunds,Aplicar Restituições,,,76675089,
PassiveTreeRefundMode,Restituir Passivas,,,634281553,
PassiveTreeResetButton,<size:24>{Restituir todas Passivas},,,851652802,
PassiveTreeResetButtonWarning,Isso redefinirá todas as suas habilidades passivas. Você não poderá redefini-las novamente depois se as distribuir de forma errada. Deseja prosseguir?,,,1755892621,
PassiveTreeResetMessageTitle,Redefinição Completa de Habilidades Passivas,,,3081782401,
PassiveTreeResetMessageDescription,"Seu personagem recebeu uma redefinição completa de habilidades passivas de uso único. Se você distribuir ou redefinir quaisquer outras passivas antes de utilizá-la, esta oportunidade será perdida.",,,3197120837,
PassiveTreeResetApplyWarning,Distribuir ou restituir uma habilidade passiva removerá sua oportunidade única de usar a redefinição completa de habilidades passivas.,,,2190156233,
PassiveTreeStrengthRequired,Necessário mais {0} de Força,,,869053623,
PassiveTreeDexterityRequired,Necessário mais {0} de Destreza,,,3688262230,
PassiveTreeIntelligenceRequired,Necessário mais {0} de Inteligência,,,3223226935,
PassiveTreeItemRequirements,Requisitos do Item:,,,1450941909,
PassiveTreeChangeConfirmation,Deseja aplicar suas alterações de habilidades passivas?,,,1291024192,
PassiveTreeConfirmation,Deseja prosseguir?,,,1737871819,
PassiveNodeAllocate,Clique para distribuir,,,1690177838,
PassiveNodeUnallocate,Clique para remover,,,3694768347,
PassiveNodeRequirementsNotMet,Requisitos não atendidos,,,3278363311,
PassiveNodeUnallocated,Não Alocada,,,1906264842,
PassiveTreeSaveBuild,Salvar Plano,,,2108726996,
PassiveTreeSaveAllocated,Salvar Build,,,3029146167,
PassiveTreeModifyBuild,Modificar Plano,,,320097626,
PassiveTreeClearBuild,Limpar Plano,,,4168547533,
PassiveTreeErrorWrongClass,Esta build foi feita para {0} personagens.,,,1874388753,
PassiveTreeErrorPassiveDoesNotExist,"Não foi possível ler o arquivo.
O arquivo de build pode estar usando uma versão antiga da árvore de habilidades ou pode conter dados corrompidos.",,,3405446329,
PassiveTreeBuildLoaded,Build Carregada:,,,2703427451,
PassiveTreeBuildSaved,Build Salva:,,,1737272639,
Level,Nível,,,1564186719,
Experience,Experiência,,,1135644432,
StrengthDescription,"2 de Força = +1 de Vida 
5 de Força = +1% de Dano Físico Corpo a Corpo",,,502591132,
DexterityDescription,"1 de Destreza = +2 de Precisão 
5 de Destreza = +1% de Evasão",,,133325521,
IntelligenceDescription,"2 de Inteligência = +1 de Mana 
5 de Inteligência = +1% de Escudo de Energia",,,1789395335,
Strength,Força,,,1433993798,
Dexterity,Destreza,,,2200457956,
Intelligence,Inteligência,,,4289816825,
StrengthShort,For,,,3274737212,
DexterityShort,Des,,,1681666402,
IntelligenceShort,Int,,,1927062563,
CharacterPanelTitle,Personagem,,,2446296958,
ExperienceBarPopup1,Nível {1} ({0}{2}%),,,2986957252,
ExperienceBarPopup2,Exp Atual: {0} / Próximo Nível: {1},,,135563749,
ExperienceBarPopup3,Exp Por Hora: {0},,,2450732640,
MapOverlayMonsterLevel,Nível dos Monstros: {0},,,1532933650,
MapOverlayLeague,Liga: {0},,,4032306906,
MapOverlayRealm,Servidor: {0},,,1106390316,
Continue,Continuar,,,1508132616,
Goodbye,Adeus,,,1453395088,
Quality,Qualidade,,,2858785479,
ItemViewSocketsNotShown,[Encaixes não exibidos],,,527743866,
ItemViewDefencesNotShown,[Defesas não exibidas],,,1734671844,
ItemViewSocketsAndDefencesNotShown,[Encaixes e Defesas não exibidas],,,3218243493,
ItemViewSkillGemReadyToLevel,Esta gema de habilidade está pronta para subir de nível.,,,2904299305,
ItemLevelPopup,Nível do Item: {0},,,29425737,
WorldPanelTitle,Mundo,,,4240008071,
WorldPanelAct,Ato {0},,,2813436079,
WorldPanelPart,Parte {0},,,396361781,
MapLegendTitle,Legenda do Mapa,,,3725936671,
MapLegendCurrentLocation,Localização Atual,,,868323728,
MapLegendTown,Vila,,,3147658733,
MapLegendUnknownArea,Área Desconhecida,,,95254404,
MapLegendKnownArea,Área Visitada,,,1315035060,
MapLegendKnownAreaWaypoint,Área com Marcador Inativo,,,3437093427,
MapLegendKnownAreaWaypointEnabled,Área com Marcador Ativo,,,645213164,
MapLegendQuestLocation,Local de Missão,,,3602297530,
MapLegendConnection,Conexão,,,451681003,
MapLegendCannotTravel,Bloqueio (Passe o cursor para Informações),Boqueio,,2874284223,
MapLegendHideout,Refúgio,,,1680633138,
ChatErrorUnknownRealm,Esse servidor não existe.,,,140865553,
ChatTimeoutMessage,Tempo limite para entrar no chat {0} atingido.,,,1739553442,
ChatTimeoutMessageChannel,"Tempo limite para entrar no chat {0}, canal {1}, atingido.",,,2127175811,
ChatTimeoutMessageTrade,comércio,,,2492596108,
ChatTimeoutMessageGlobal,global,,,4184329022,
ChatBoxChannelNameGlobal,Global,,,2781001569,
ChatBoxChannelNameLocal,Local,,,2225427858,
ChatBoxChannelNameTrade,Comércio,,,1912556515,
ChatBoxChannelNameParty,Grupo,,,516553854,
ChatBoxChannelNameWhisper,Sussurro,,,4115475819,
ChatBoxChannelNameGuild,Guilda,,,2642488696,
ChatBoxChannelNameTwitch,Twitch,,,3600522804,
ChatBoxChannelNameServer,Servidor,,,470669185,
ChatBoxGlobalCheckboxLabel,Global,,,1160490904,
ChatBoxTradeCheckboxLabel,Comércio,,,3114937465,
ChatBoxGuildCheckboxLabel,Guilda,,,2647941756,
ChatBoxChannelPopupJoining,Conectando-se ao canal {0} {1}...,,,447716955,
ChatBoxChannelPopupJoiningWithLanguage,Conectando-se ao canal {0} {1} {2}...,,,2206279395,
ChatBoxChannelPopupNotConnected,Não Conectado,,,1357317222,
ChatBoxChannelPopupConnectedTo,Conectado ao canal {0} {1},,,992628252,
ChatBoxChannelPopupConnectedToWithLanguage,Conectado ao canal {0} {1} {2},,,220747818,
WhisperHelp,"Use "@NomeDoPersonagem" para sussurrar personagens pelo nome.",,,1485310221,
WeaponClassDisplayNameOneHandedSword,Espada de Uma Mão,,,3154203268,
WeaponClassDisplayNameTwoHandedSword,Espada de Duas Mãos,,,3567807745,
WeaponClassDisplayNameOneHandedMace,Maça de Uma Mão,,,850707106,
WeaponClassDisplayNameTwoHandedMace,Maça de Duas Mãos,,,2022499250,
WeaponClassDisplayNameSceptre,Cetro,,,4176913169,
WeaponClassDisplayNameWand,Varinha,,,4062693608,
WeaponClassDisplayNameOneHandedAxe,Machado de Uma Mão,,,251851927,
WeaponClassDisplayNameTwoHandedAxe,Machado de Duas Mãos,,,3727278240,
WeaponClassDisplayNameBow,Arco,,,2179654838,
WeaponClassDisplayNameDagger,Adaga,,,1096774080,
WeaponClassDisplayNameStaff,Cajado,,,354333148,
WeaponClassDisplayNameClaw,Garra,,,1775170174,
WeaponClassDisplayNameShield,Escudo,,,2907531052,
WeaponClassDisplayNameUnarmed,Desarmado,,,3473440847,
WeaponClassDisplayNameFishingRod,Vara de Pescar,,,1855601942,
WeaponClassDisplayNameRuneDagger,Adaga Rúnica,,,826366632,
WeaponClassDisplayNameWarstaff,Cajado de Guerra,,,306844186,
WeaponClassDisplayNameNotWeapon,NãoÉArma,,,2881487952,
ItemDisplayMapTier,Tier do Mapa,,,1831694152,
ItemDisplayTalismanTier,Tier do Talismã: {0},,,1389049833,
ItemDisplayMapQuantityIncrease,Quantidade de Itens,,,2736935967,
ItemDisplaySkillGemLevel,{0},,,3819867081,
ItemDisplaySkillGemMaxLevel,{0} (Máx),,,1544082856,
ItemDisplaySkillGemMinusLevelFromItem,-{0} Nível do Item,,,1683922793,
ItemDisplaySkillGemMinusLevelsFromItem,-{0} Níveis do Item,,,2249206827,
ItemDisplaySkillGemMinusLevelFromSupport,-{0} Nível do Suporte,,,413540045,
ItemDisplaySkillGemMinusLevelsFromSupport,-{0} Níveis do Suporte,,,947408441,
ItemDisplaySkillGemMinusLevelFromGlobalStats,-{0} Nível de Modificadores Globais,,,703724808,
ItemDisplaySkillGemMinusLevelsFromGlobalStats,-{0} Níveis de Modificadores Globais,,,1104904762,
ItemDisplaySkillGemPlusLevelFromItem,Nível do Item +{0},,,1835791182,
ItemDisplaySkillGemPlusLevelsFromItem,Níveis do Item +{0},,,683113201,
ItemDisplaySkillGemPlusLevelFromSupport, +{0} Nível do Suporte,,,411784538,
ItemDisplaySkillGemPlusLevelsFromSupport, +{0} Níveis do Suporte,,,297852432,
ItemDisplaySkillGemPlusLevelFromGlobalStats,+{0} ao Nível dos Modificadores Globais,,,3550628890,
ItemDisplaySkillGemPlusLevelsFromGlobalStats,+{0} ao Níveis dos Modificadores Globais,,,1800126194,
ItemDisplaySkillGemPlusQualityFromItem,+{0}% de Qualidade do Item,,,1364163031,
ItemDisplaySkillGemPlusQualityFromSupport,+{0}% de Qualidade do Suporte,,,752704220,
ItemDisplaySkillGemExperience,{0}/{1},,,3293884297,
ItemDisplaySkillGemManaMultiplier,Multiplicador de Custo & Reserva,,,3115871655,
ItemDisplaySkillGemManaReserved,Reserva,,,1656068422,
ItemDisplaySkillGemManaCost,Custo,,,2810373328,
ItemDisplaySkillGemCastTime,Tempo de Conjuração,,,54696662,
ItemDisplaySkillGemCastTimeValue,{0} seg,,,2202311824,
ItemDisplaySkillGemCriticalStrikeChance,Chance de Crítico,,,3969730220,
ItemDisplaySkillGemOffHandCriticalStrikeChanceOverride,Chance de Crítico,,,3561327074,
ItemDisplaySkillGemCooldownTime,Tempo de Recarga,,,2843616040,
ItemDisplaySkillGemCooldownValue,{0} seg,,,3298749863,
ItemDisplaySkillGemCooldownValueCount,{0} seg ({1} utilizações),,,821866276,
ItemDisplaySkillGemSoulsPerUse,Almas por Utilização,,,3328259576,
ItemDisplaySkillGemPreventSoulGainDuration,Impedimento de Ganho de Almas,,,2528404244,
ItemDisplaySkillGemSoulsCanStoreUse,Pode Armazenar {0} Utilização,,,2329472104,
ItemDisplaySkillGemSoulsCanStoreUses,Pode Armazenar {0} Utilizações,,,2531143302,
ItemDisplaySkillGemDamageEffectiveness,Efetividade do Dano Adicionado,,,706244730,
ItemDisplayFlaskLifeRecovery1Second,Recupera {0} de Vida por {1} Segundo,,,1613644445,
ItemDisplayFlaskLifeRecoveryNSeconds,Recupera {0} de Vida por {1} Segundos,,,3583752128,
ItemDisplayFlaskManaRecovery1Second,Recupera {0} de Mana por {1} Segundo,,,2804614063,
ItemDisplayFlaskManaRecoveryNSeconds,Recupera {0} de Mana por {1} Segundos,,,164984628,
ItemDisplayFlaskBuffDuration1Second,Dura {0} Segundo,,,554074271,
ItemDisplayFlaskBuffDurationNSeconds,Dura {0} Segundos,,,3928134898,
ItemDisplayChargesConsumptionOnUse1Charge,Consome {0} de {1} Carga na utilização,,,1336633687,
ItemDisplayChargesConsumptionOnUseNCharges,Consome {0} de {1} Cargas na utilização,,,2954246699,
ItemDisplayCharges1Charge,Atualmente tem {0} Carga,,,3833209035,
ItemDisplayChargesNCharges,Atualmente tem {0} Cargas,,,239890451,
ItemDisplayWeaponPhysicalDamage,Dano Físico,,,3154735336,
ItemDisplayWeaponElementalDamage,Dano Elemental,,,1854685400,
ItemDisplayWeaponChaosDamage,Dano de Caos,,,2439427717,
ItemDisplayWeaponCriticalStrikeChance,Chance de Crítico,,,4107126245,
ItemDisplayWeaponAttacksPerSecond,Ataques por Segundo,,,428547462,
ItemDisplayShieldBlockChance,Chance de Bloquear,,,3241405018,
ItemDisplayArmourArmour,Armadura,,,3866365471,
ItemDisplayArmourEvasionRating,Evasão,,,1203224446,
ItemDisplayArmourEnergyShield,Escudo de Energia,,,2876097818,
ItemDisplayStackSize,Tamanho da Pilha,,,260910150,
ItemDisplayStackSizeValue,{0}/{1},,,2387825415,
ItemDisplayStackDescription,Pressione o Shift e clique para desempilhar.,,,1949148880,
ItemDisplayHasEffect,Tem {0},,,1726370554,
ItemDisplayHasReskin,Tem um Visual de {0}. Você pode recuperar isto clicando e segurando Shift neste item.,Tem o Visual {0}. Você pode recuperar isso pressionando <<xbox_button_rstick>>+<<xbox_button_b>> .,,4116733154,
ItemDisplayImprintImprinted,Gravado,,,1136296550,
ItemDisplayImprintUnidentified,Não Identificado,,,1069912939,
ItemDisplayRequirementFromGem,(gema),,,3876515338,
ItemDisplayRequirementFromJewel,(joia),,,3895762858,
ItemPopupCannotUseItem,Você não pode utilizar este item. Suas propriedades serão ignoradas,,,2432324719,
ItemPopupCannotTradeOrModify,Não pode ser negociado ou modificado.,,,1915746310,
ItemPopupLockedToAccount,Vinculado à Conta,,,2571501980,
ItemPopupStolen,Contrabando,,,245848207,
ItemPopupUnidentified,Não Identificado,,,1390808194,
ItemPopupMirrored,Espelhado,,,563664229,
ItemPopupCorrupted,Corrompido,,,2344521231,
ItemPopupDroppedInMaps,Saque de Mapas,,,3215051825,
ItemPopupNextLevel,Próximo Nível,,,2866489738,
LoadingScreenMessage,Carregando...,,,47644815,
GraphicsOptionsApplySettings,Aplicar Configurações,,,4065331089,
GraphicsOptionsApplySettingsPopup,Clique para aplicar as alterações em suas configurações de vídeo,,,104966066,
GraphicsOptionsAdapterLabel,Monitor,,,3854299529,
GraphicsOptionsDisplayModeLabel,Modo,,,1320337203,
GraphicsOptionsDisplayModeWindowed,Janela,,,2270610761,
GraphicsOptionsDisplayModeFullscreen,Tela Cheia,,,3206072097,
GraphicsOptionsDisplayModeWindowedFullscreen,Tela Cheia em Janela,,,2433206602,
GraphicsOptionsResolutionLabel,Resolução,,,2710293452,
GraphicsOptionsResolutionCustom,{0} (Personalizada),,,291157603,
GraphicsOptionsVSyncLabel,VSync,,,4261734159,
GraphicsOptionsDynamicResolution,Resolução Dinâmica,,,160064564,
GraphicsOptionsTargetFps,Taxa de Frames Alvo,,,2944497214,
GraphicsOptionsTargetFpsTooltip,A engine de renderização reduzirá a sua resolução para remover partículas não essenciais e manter sua taxa de quadros alvo. É aconselhável configurá-la para a menor taxa de frames com que você se sente confortável em jogar. Configurar para um valor muito alto causará quedas de resolução desnecessárias.,,,1217300196,
GraphicsOptionsWaterDetail,Nível de Detalhe da Água,,,2434264703,
GraphicsOptionsWaterDetailDownscaled,Baixo,,,3281885636,
GraphicsOptionsWaterDetailFullres,Alto (Padrão),,,3494539357,
GraphicsOptionsScreenspaceEffects,Iluminação,,,2784476771,
GraphicsOptionsScreenspaceEffectsOff,Sem Sombras (DirectX9 Apenas),,,2920969963,
GraphicsOptionsScreenspaceEffectsSSS,Sombras (Padrão),,,1254670511,
GraphicsOptionsScreenspaceEffectsGI,Sombras + Iluminação Global (DirectX 11 Apenas),,,4251474334,
GraphicsOptionsSSSTooltip,Essas configurações permitem que a engine calcule sombras de fontes de luz utilizando imagens que já estão na sua tela.,,,1380291128,
GraphicsOptionsGITooltip,"A iluminação global estente a Sombra de Luzes Focais e permite que a engine de renderização trate cada pixel luminoso na sua tela como uma fonte individual de luz para produzir efeitos de iluminação avançados, tais como oclusão de ambiente e luz indireta. Apesar disso melhorar significativamente a aparência do jogo, pode demandar mais da sua GPU, especialmente em resoluções maiores de tela.",,,2639288238,
GraphicsOptionsScreenspaceResolution,Sombras,,,3740462006,
GraphicsOptionsScreenspaceResolutionLow,Baixo (Padrão),,,2845831550,
GraphicsOptionsScreenspaceResolutionMedium,Alto,,,2365252297,
GraphicsOptionsScreenspaceResolutionUltra,Ultra,,,1338890893,
GraphicsOptionsScreenspaceResolutionTooltip,"Sombras + Qualidade IG<size:3>{
}<size:29>{
Essa configuração controla o custo da qualidade e performance tanto para sombras não provenientes do sol quanto para a Iluminação Global. O custo para essa configuração é fixo, então quando houver mais ação na tela, ela não ficará mais lenta.
<size:3>{
}
<b>{Baixa (Padrão):} Tanto as Sombras quanto a IG possuem um custo bem baixo com essa configuração.<size:3>{
}
<b>{Alta(Recomendada):} Sombras tem uma boa aparência, mas não custam muito.<size:3>{
}
<b>{Ultra:} Essa configuração é para placas de vídeo bem poderosas. Se a IG estiver ativada, essa configuração terá um custo bem alto.}",,,1348856953,
GraphicsOptionsShadowQualityLabel,Qualidade das Sombras do Sol,,,1485656395,
GraphicsOptionsShadowQualityOff,Desligado,,,3786153075,
GraphicsOptionsShadowQualityLow,Baixo,,,254832493,
GraphicsOptionsShadowQualityHigh,Alto (Padrão),,,2697783030,
GraphicsOptionsShadowQualityOLDVariance,ANTIGO Variância de Mapeamento de Sombras,,,694166723,
GraphicsOptionsShadowQualityOLDBasic,ANTIGO Mapeamento de Sombras Básico,,,404532710,
GraphicsOptionsAntialiasingLabel,Qualidade do Antialiasing,,,3880755151,
GraphicsOptionsDX9SMAAOff,Desligado (Padrão),,,2372076529,
GraphicsOptionsDX9SMAAMedium,SMAA Baixo,,,533950820,
GraphicsOptionsDX9SMAAHigh,SMAA Alto,,,565163958,
GraphicsOptionsDX11MSAAOff,Desligado (Padrão),,,2508026987,
GraphicsOptionsDX11MSAA4,MSAA x4,,,3846149159,
GraphicsOptionsDX11MSAA8,MSAA x8 (Muito Lento),,,3160383361,
GraphicsOptionsTextureQualityLabel,Qualidade de Textura,,,826609662,
GraphicsOptionsTextureQualityMedium,Médio,,,3173763059,
GraphicsOptionsTextureQualityHigh,Alto (Padrão),,,755683079,
GraphicsOptionsTextureFilteringLabel,Filtro de Textura,,,226546200,
GraphicsOptionsTextureFilteringTrilinear,Filtro Trilinear,,,1345203949,
GraphicsOptionsTextureFilteringAnisotropic,Filtro Anisotrópico {0}x,,,88180192,
GraphicsOptionsBloomStrengthLabel,Alvor,,,2404279952,
GraphicsOptionsIncursionEffectLabel,Efeito Incursion/Ultimatum,,,3158524470,
GraphicsOptionsScreenShakeLabel,Oscilação de Tela,,,3250265184,
GraphicsOptionsCameraZRotationLabel,Efeitos de Rotação de Câmera,,,3601792686,
GraphicsOptionsCameraZRotationPopup,Ativa efeitos de rotação lateral de câmera e movimentos de câmera cinemáticos,,,1821877696,
AudioOptionsDeviceLabel,Dispositivo,,,1945070835,
AudioOptionsDeviceDefault,Padrão,,,3978310669,
AudioOptionsDeviceNoDevices,Nenhum dispositivo,,,1481443269,
AudioOptionsEffectsVolumeLabel,Volume dos Efeitos Sonoros,,,2431046690,
AudioOptionsMusicVolumeLabel,Volume da Música,,,521601205,
AudioOptionsAmbientVolumeLabel,Volume do Som Ambiente,,,1621999692,
AudioOptionsDialogueVolumeLabel,Volume do Diálogo,,,1193424575,
AudioOptionsItemFilterAlertVolumeLabel,Volume do Filtro de Itens,,,1607638348,
AudioOptionsReverbLabel,Reverb Habilitado,,,965622437,
AudioOptionsMuteInBackgroundLabel,Mudo no plano de fundo,,,1699281040,
AudioOptionsMuteInBackgroundDescription,"Se você habilitar isso, o som será silenciado enquanto a janela do cliente estiver fora de foco.",,,881782526,
AudioOptionsWarningNoSoundDriver,Nenhum driver de áudio detectado,,,3216051439,
AudioOptionsWarningSoundDriverInitialisationFailed,Falha ao inicializar o driver de áudio,,,875787078,
OptionsCornerMapLabel,Exibir Mini-Mapa,,,6756786,
OptionsCornerMapPopup,Exibe um pequeno mapa no canto superior direito da tela.,,,3418264686,
OptionsAutoCenterMapLabel,Auto Centralizar Mapa,,,1951258456,
OptionsAutoCenterMapPopup,Pressione a tecla para Abrir / Fechar o mapa quando ele não estiver centralizado para centralizá-lo ao invés de fechá-lo.,,,3704127941,
