Id,ItemClassesKey,Width,Height,Name,InheritsFrom,DropLevel,FlavourTextKey,Implicit_ModsKeys,SizeOnGround,SoundEffectsKey,TagsKeys,ModDomainsKey,IsDropDisabled,ItemVisualIdentityKey,HASH,VendorRecipe_AchievementItemsKeys,Inflection,Equip_AchievementItemsKey,IsCorrupted,Identify_AchievementItemsKeys,ItemThemesKey,IdentifyMagic_AchievementItemsKeys,FragmentBaseItemTypesKey,Unknown0,ItemShopType,Unknown1,Unknown2,Unknown3
Metadata/Items/Currency/CurrencyUpgradeToMagic,"<30, 0>",1,1,Orbe de transmutation,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,False,"<11, 0>",1315720499,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRerollMagic,"<30, 0>",1,1,Orbe d'altération,Metadata/Items/Currency/StackableCurrency,2,"<null, null>",[],1,"<34, 0>",[],29,False,"<12, 0>",3610411607,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyConvertToNormal,"<30, 0>",1,1,Orbe de suppression,Metadata/Items/Currency/StackableCurrency,12,"<null, null>",[],1,"<34, 0>",[],29,False,"<13, 0>",2131686967,"[<148, 0>]",M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAddModToRare,"<30, 0>",1,1,Orbe exalté,Metadata/Items/Currency/StackableCurrency,35,"<null, null>",[],1,"<34, 0>",[],29,False,"<15, 0>",3226424873,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyUpgradeMagicToRare,"<30, 0>",1,1,Orbe royal,Metadata/Items/Currency/StackableCurrency,12,"<null, null>",[],1,"<34, 0>",[],29,False,"<16, 0>",3636285277,"[<8310, 0>]",M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAddModToMagic,"<30, 0>",1,1,Orbe d'augmentation,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,False,"<17, 0>",4122699490,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyPortal,"<30, 0>",1,1,Parchemin de portail,Metadata/Items/Currency/StackableCurrency,2,"<null, null>",[],1,"<27, 0>",[],29,False,"<18, 0>",1328218349,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyFlaskQuality,"<30, 0>",1,1,Bulle de souffleur de verre,Metadata/Items/Currency/StackableCurrency,2,"<null, null>",[],1,"<34, 0>","[<348, 0>]",29,False,"<19, 0>",3715417279,"[<7246, 0>]",F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyGemQuality,"<30, 0>",1,1,Prisme de lapidaire,Metadata/Items/Currency/StackableCurrency,12,"<null, null>",[],1,"<34, 0>","[<348, 0>]",29,False,"<20, 0>",128553707,"[<7734, 0>]",M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRerollSocketColours,"<30, 0>",1,1,Orbe chromatique,Metadata/Items/Currency/StackableCurrency,2,"<null, null>",[],1,"<34, 0>",[],29,False,"<29, 0>",471734571,"[<7732, 0>]",M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRerollSocketLinks,"<30, 0>",1,1,Orbe de fusion,Metadata/Items/Currency/StackableCurrency,8,"<null, null>",[],1,"<34, 0>",[],29,False,"<30, 0>",3340498317,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRerollSocketNumbers,"<30, 0>",1,1,Orbe de joaillier,Metadata/Items/Currency/StackableCurrency,8,"<null, null>",[],1,"<34, 0>",[],29,False,"<31, 0>",3717298577,"[<7983, 0>]",M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyModValues,"<30, 0>",1,1,Orbe divin,Metadata/Items/Currency/StackableCurrency,35,"<null, null>",[],1,"<34, 0>",[],29,False,"<32, 0>",2147777789,"[<8308, 0>]",M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRerollImplicit,"<30, 0>",1,1,Orbe béni,Metadata/Items/Currency/StackableCurrency,35,"<null, null>",[],1,"<34, 0>",[],29,False,"<33, 0>",764311090,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRerollDefences,"<30, 0>",1,1,Orbe sacré,Metadata/Items/Currency/StackableCurrency,35,"<null, null>",[],1,"<34, 0>",[],29,False,"<34, 0>",1784206883,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyMapQuality,"<30, 0>",1,1,Burin de cartographe,Metadata/Items/Currency/StackableCurrency,52,"<null, null>",[],1,"<34, 0>","[<348, 0>]",29,False,"<5, 0>",3693179543,"[<7485, 0>]",M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyIdentificationShard,"<30, 0>",1,1,Fragment de parchemin,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<null, null>","[<231, 0>]",29,True,"<25, 0>",1594034883,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyUpgradeToMagicShard,"<30, 0>",1,1,Éclat de transmutation,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<null, null>","[<231, 0>]",29,True,"<26, 0>",1280989466,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRerollMagicShard,"<30, 0>",1,1,Éclat d'altération,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<null, null>","[<231, 0>]",29,True,"<27, 0>",216495198,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyUpgradeToRareShard,"<30, 0>",1,1,Éclat d'alchimie,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<null, null>","[<231, 0>]",29,True,"<28, 0>",3069034818,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRhoaFeather,"<30, 0>",1,1,Plume de rhoa albinos,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<null, null>",[],29,True,"<35, 0>",2003183108,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyImprintOrb,"<30, 0>",1,1,Orbe éternel,Metadata/Items/Currency/StackableCurrency,40,"<null, null>",[],1,"<34, 0>",[],29,True,"<36, 0>",1639118317,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyImprint,"<30, 0>",1,1,Empreinte,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,True,"<37, 0>",2516757370,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyCorrupt,"<30, 0>",1,1,Orbe vaal,Metadata/Items/Currency/StackableCurrency,12,"<null, null>",[],1,"<34, 0>",[],29,False,"<38, 0>",118945160,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyLabyrinthEnchant,"<30, 0>",1,1,Enchantement,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,True,"<40, 0>",1105850261,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyLabyrinthEnchantCorrupt,"<30, 0>",1,1,Bénédiction impure,Metadata/Items/Currency/StackableCurrency,35,"<null, null>",[],1,"<34, 0>",[],29,False,"<41, 0>",3880175782,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyIncursionCorrupt1,"<30, 0>",1,1,Corruption,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,True,"<42, 0>",3921210930,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyIncursionCorrupt2,"<30, 0>",1,1,Corruption,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,True,"<43, 0>",770737543,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyIncursionCorruptGem,"<30, 0>",1,1,Corruption,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,True,"<44, 0>",3944541803,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyPerandusCoin,"<30, 0>",1,1,Pièce de Pérandus,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<null, null>",[],29,True,"<45, 0>",869188640,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",True
Metadata/Items/Currency/CurrencySilverCoin,"<30, 0>",1,1,Pièce d'argent,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<null, null>",[],29,False,"<46, 0>",2667030065,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyItemisedProphecy,"<30, 0>",1,1,Prophétie,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,False,"<47, 0>",1684876054,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyItemiseCapturedMonster,"<30, 0>",1,1,Orbe du Bestiaire,Metadata/Items/Currency/StackableCurrency,15,"<null, null>",[],1,"<34, 0>",[],29,False,"<48, 0>",3652735456,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyItemisedCapturedMonster,"<30, 0>",1,1,Empreinte d'Orbe du Bestiaire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,False,"<49, 0>",1322399661,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRerollSkillQualityType,"<30, 0>",1,1,Lentille de reclassement principal,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,False,"<50, 0>",952467265,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyRerollSupportQualityType,"<30, 0>",1,1,Lentille de reclassement secondaire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,False,"<51, 0>",3536551846,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyHeistWeaponEnchant,"<30, 0>",1,1,Orbe d'acier trempé,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,False,"<52, 0>",1432765449,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyHeistArmourEnchant,"<30, 0>",1,1,Orbe de confection,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>",[],29,False,"<53, 0>",1575994632,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbCurrency,"<30, 0>",1,1,Orbe raffiné de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<54, 0>",2346623714,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbUniques,"<30, 0>",1,1,Orbe singulier de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<55, 0>",2330121133,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbGems,"<30, 0>",1,1,Orbe thaumaturgique de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<56, 0>",2361261766,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbWeapons,"<30, 0>",1,1,Orbe forgé de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<57, 0>",4185915339,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbArmour,"<30, 0>",1,1,Orbe cuirassé de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<58, 0>",3031336822,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbMaps,"<30, 0>",1,1,Orbe cartographique de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<59, 0>",1368969315,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbTrinkets,"<30, 0>",1,1,Orbe orné de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<60, 0>",3381865481,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbAbyss,"<30, 0>",1,1,Orbe abyssal de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<61, 0>",2923965406,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbPerandus,"<30, 0>",1,1,Orbe kalguurien de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<62, 0>",358205216,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbHarbinger,"<30, 0>",1,1,Orbe sinistre de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<63, 0>",2026013751,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbBreach,"<30, 0>",1,1,Orbe indiscernable de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<64, 0>",1664903587,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbEssences,"<30, 0>",1,1,Orbe chuchotant de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<65, 0>",3988021081,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbFragments,"<30, 0>",1,1,Orbe fragmenté de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<66, 0>",3526566307,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbScarabs,"<30, 0>",1,1,Orbe grouillant de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<67, 0>",243322328,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbFossils,"<30, 0>",1,1,Orbe fossilisé de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<68, 0>",2076808891,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbProphecies,"<30, 0>",1,1,Orbe prophétique de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<69, 0>",1150272452,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbDivinationCards,"<30, 0>",1,1,Orbe divinatoire de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<70, 0>",1404182465,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbGeneric,"<30, 0>",1,1,Orbe de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,True,"<71, 0>",4177084540,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbTalismans,"<30, 0>",1,1,Orbe primitif de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<72, 0>",2558628474,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbLabyrinth,"<30, 0>",1,1,Orbe impérial de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<73, 0>",3890062148,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbIncubators,"<30, 0>",1,1,Orbe intemporel de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<74, 0>",1738859609,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbBlight,"<30, 0>",1,1,Orbe infesté de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<75, 0>",2566479967,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyAfflictionOrbMetamorphosis,"<30, 0>",1,1,Orbe protéiforme de Délire,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<671, 0>]",29,False,"<76, 0>",2005344760,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceHatred1,"<30, 0>",1,1,Essence murmurante de Haine,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9959, 0>",3284256681,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceHatred2,"<30, 0>",1,1,Essence chuchotante de Haine,Metadata/Items/Currency/StackableCurrency,10,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9960, 0>",1794042691,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceHatred3,"<30, 0>",1,1,Essence larmoyante de Haine,Metadata/Items/Currency/StackableCurrency,26,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9961, 0>",2368411282,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceHatred4,"<30, 0>",1,1,Essence gémissante de Haine,Metadata/Items/Currency/StackableCurrency,42,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9962, 0>",1130285480,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceHatred5,"<30, 0>",1,1,Essence hurlante de Haine,Metadata/Items/Currency/StackableCurrency,58,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9963, 0>",2062300730,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceHatred6,"<30, 0>",1,1,Essence stridente de Haine,Metadata/Items/Currency/StackableCurrency,74,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9964, 0>",2223380671,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceHatred7,"<30, 0>",1,1,Essence assourdissante de Haine,Metadata/Items/Currency/StackableCurrency,82,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9965, 0>",1769493148,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceWoe1,"<30, 0>",1,1,Essence murmurante d'Affliction,Metadata/Items/Currency/StackableCurrency,1,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9966, 0>",3517570083,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceWoe2,"<30, 0>",1,1,Essence chuchotante d'Affliction,Metadata/Items/Currency/StackableCurrency,10,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9967, 0>",1672586153,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Currency/CurrencyEssenceWoe3,"<30, 0>",1,1,Essence larmoyante d'Affliction,Metadata/Items/Currency/StackableCurrency,26,"<null, null>",[],1,"<34, 0>","[<302, 0>]",29,False,"<9968, 0>",1828846209,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
