Id,Text,XBoxText,XBoxText2,HASH32,PlaystationText
ItemViewSkillGemReadyToLevel,Esta gema de habilidad está lista para subir de nivel.,,,2904299305,
ItemLevelPopup,Nivel de objeto: {0},,,29425737,
WorldPanelTitle,Mundo,,,4240008071,
WorldPanelAct,Acto {0},,,2813436079,
WorldPanelPart,Parte {0},,,396361781,
MapLegendTitle,Leyenda del mapa,,,3725936671,
MapLegendCurrentLocation,Ubicación actual,,,868323728,
MapLegendTown,Pueblo,,,3147658733,
MapLegendUnknownArea,Área desconocida,,,95254404,
MapLegendKnownArea,Área visitada,,,1315035060,
MapLegendKnownAreaWaypoint,Área con un Traslocador inactivo,,,3437093427,
MapLegendKnownAreaWaypointEnabled,Área con un Traslocador activo,,,645213164,
MapLegendQuestLocation,Ubicación de misión,,,3602297530,
MapLegendConnection,Conexión,,,451681003,
MapLegendCannotTravel,Bloqueo (Pasa el mouse por encima para más info),Bloqueo,,2874284223,
MapLegendHideout,Guarida,,,1680633138,
ChatErrorUnknownRealm,Ese reino no existe.,,,140865553,
ChatTimeoutMessage,Caducó el tiempo para entrar al chat {0}.,,,1739553442,
ChatTimeoutMessageChannel,Caducó el tiempo para entrar al canal {1} del chat {0},,,2127175811,
ChatTimeoutMessageTrade,comercio,,,2492596108,
ChatTimeoutMessageGlobal,global,,,4184329022,
ChatBoxChannelNameGlobal,Global,,,2781001569,
ChatBoxChannelNameLocal,Local,,,2225427858,
ChatBoxChannelNameTrade,Comercio,,,1912556515,
ChatBoxChannelNameParty,Grupo,,,516553854,
ChatBoxChannelNameWhisper,Susurros,,,4115475819,
ChatBoxChannelNameGuild,Hermandad,,,2642488696,
ChatBoxChannelNameTwitch,Twitch,,,3600522804,
ChatBoxChannelNameServer,Servidor,,,470669185,
ChatBoxGlobalCheckboxLabel,Global,,,1160490904,
ChatBoxTradeCheckboxLabel,Comercio,,,3114937465,
ChatBoxGuildCheckboxLabel,Hermandad,,,2647941756,
ChatBoxChannelPopupJoining,Uniéndote al canal {1} del chat {0}...,,,447716955,
ChatBoxChannelPopupJoiningWithLanguage,Uniéndote al canal {2} {1} del chat {0}...,,,2206279395,
ChatBoxChannelPopupNotConnected,No estás conectado,,,1357317222,
ChatBoxChannelPopupConnectedTo,Conectado al canal {1} del chat {0},,,992628252,
ChatBoxChannelPopupConnectedToWithLanguage,Conectado al canal {2} {1} del chat {0},,,220747818,
WhisperHelp,"Usa "@NombrePersonaje" para susurrar a un personaje por su nombre.",,,1485310221,
WeaponClassDisplayNameOneHandedSword,Espada a una mano,,,3154203268,
WeaponClassDisplayNameTwoHandedSword,Espada a dos manos,,,3567807745,
WeaponClassDisplayNameOneHandedMace,Maza a una mano,,,850707106,
WeaponClassDisplayNameTwoHandedMace,Maza a dos manos,,,2022499250,
WeaponClassDisplayNameSceptre,Cetro,,,4176913169,
WeaponClassDisplayNameWand,Varita,,,4062693608,
WeaponClassDisplayNameOneHandedAxe,Hacha a una mano,,,251851927,
WeaponClassDisplayNameTwoHandedAxe,Hacha a dos manos,,,3727278240,
WeaponClassDisplayNameBow,Arco,,,2179654838,
WeaponClassDisplayNameDagger,Daga,,,1096774080,
WeaponClassDisplayNameStaff,Báculo,,,354333148,
WeaponClassDisplayNameClaw,Garra,,,1775170174,
WeaponClassDisplayNameShield,Escudo,,,2907531052,
WeaponClassDisplayNameUnarmed,Desarmado,,,3473440847,
WeaponClassDisplayNameFishingRod,Caña de pescar,,,1855601942,
WeaponClassDisplayNameRuneDagger,Daga rúnica,,,826366632,
WeaponClassDisplayNameWarstaff,Báculo de guerra,,,306844186,
WeaponClassDisplayNameNotWeapon,No es un arma,,,2881487952,
ItemDisplayMapTier,Grado del mapa,,,1831694152,
ItemDisplayTalismanTier,Grado del talismán: {0},,,1389049833,
ItemDisplayMapQuantityIncrease,Cantidad de objetos,,,2736935967,
ItemDisplaySkillGemLevel,{0},,,3819867081,
ItemDisplaySkillGemMaxLevel,{0} (Máximo),,,1544082856,
ItemDisplaySkillGemMinusLevelFromItem,+{0} nivel por objeto,,,1683922793,
ItemDisplaySkillGemMinusLevelsFromItem,+{0} niveles por objeto,,,2249206827,
ItemDisplaySkillGemMinusLevelFromSupport,+{0} nivel por asistencia,,,413540045,
ItemDisplaySkillGemMinusLevelsFromSupport,+{0} niveles por asistencia,,,947408441,
ItemDisplaySkillGemMinusLevelFromGlobalStats,+{0} nivel de modificadores globales,,,703724808,
ItemDisplaySkillGemMinusLevelsFromGlobalStats,+{0} niveles de modificadores globales,,,1104904762,
ItemDisplaySkillGemPlusLevelFromItem,+{0} nivel por objeto,,,1835791182,
ItemDisplaySkillGemPlusLevelsFromItem,+{0} niveles por objeto,,,683113201,
ItemDisplaySkillGemPlusLevelFromSupport,+{0} nivel por asistencia,,,411784538,
ItemDisplaySkillGemPlusLevelsFromSupport,+{0} niveles por asistencia,,,297852432,
ItemDisplaySkillGemPlusLevelFromGlobalStats,+{0} nivel de modificadores globales,,,3550628890,
ItemDisplaySkillGemPlusLevelsFromGlobalStats,+{0} niveles de modificadores globales,,,1800126194,
ItemDisplaySkillGemPlusQualityFromItem,+{0} calidad por objeto,,,1364163031,
ItemDisplaySkillGemPlusQualityFromSupport,+{0} calidad por asistencia,,,752704220,
ItemDisplaySkillGemExperience,{0}/{1},,,3293884297,
ItemDisplaySkillGemManaMultiplier,Multiplicador de costo y reserva,,,3115871655,
ItemDisplaySkillGemManaReserved,Reserva,,,1656068422,
ItemDisplaySkillGemManaCost,Costo,,,2810373328,
ItemDisplaySkillGemCastTime,Tiempo de lanzamiento,,,54696662,
ItemDisplaySkillGemCastTimeValue,{0} seg,,,2202311824,
ItemDisplaySkillGemCriticalStrikeChance,Probabilidad de golpe crítico,,,3969730220,
ItemDisplaySkillGemOffHandCriticalStrikeChanceOverride,Probabilidad de golpe crítico,,,3561327074,
ItemDisplaySkillGemCooldownTime,Tiempo de recarga,,,2843616040,
ItemDisplaySkillGemCooldownValue,{0} seg,,,3298749863,
ItemDisplaySkillGemCooldownValueCount,{0} seg ({1} usos),,,821866276,
ItemDisplaySkillGemSoulsPerUse,Almas por uso,,,3328259576,
ItemDisplaySkillGemPreventSoulGainDuration,Prevención de obtención de almas,,,2528404244,
ItemDisplaySkillGemSoulsCanStoreUse,Puede almacenar {0} uso,,,2329472104,
ItemDisplaySkillGemSoulsCanStoreUses,Puede almacenar {0} usos,,,2531143302,
ItemDisplaySkillGemDamageEffectiveness,Efectividad del daño agregado,,,706244730,
ItemDisplayFlaskLifeRecovery1Second,Recupera {0} de vida en {1} segundo,,,1613644445,
ItemDisplayFlaskLifeRecoveryNSeconds,Recupera {0} de vida en {1} segundos,,,3583752128,
ItemDisplayFlaskManaRecovery1Second,Recupera {0} de maná en {1} segundo,,,2804614063,
ItemDisplayFlaskManaRecoveryNSeconds,Recupera {0} de maná en {1} segundos,,,164984628,
ItemDisplayFlaskBuffDuration1Second,Dura {0} segundo,,,554074271,
ItemDisplayFlaskBuffDurationNSeconds,Dura {0} segundos,,,3928134898,
ItemDisplayChargesConsumptionOnUse1Charge,Consume {0} de {1} carga cuando lo usas,,,1336633687,
ItemDisplayChargesConsumptionOnUseNCharges,Consume {0} de {1} cargas cuando lo usas,,,2954246699,
ItemDisplayCharges1Charge,Actualmente tiene {0} carga,,,3833209035,
ItemDisplayChargesNCharges,Actualmente tiene {0} cargas,,,239890451,
ItemDisplayWeaponPhysicalDamage,Daño físico,,,3154735336,
ItemDisplayWeaponElementalDamage,Daño elemental,,,1854685400,
ItemDisplayWeaponChaosDamage,Daño de caos,,,2439427717,
ItemDisplayWeaponCriticalStrikeChance,Daño de golpe crítico,,,4107126245,
ItemDisplayWeaponAttacksPerSecond,Ataques por segundo,,,428547462,
ItemDisplayShieldBlockChance,Probabilidad de bloqueo,,,3241405018,
ItemDisplayArmourArmour,Armadura,,,3866365471,
ItemDisplayArmourEvasionRating,Evasión,,,1203224446,
ItemDisplayArmourEnergyShield,Escudo de energía,,,2876097818,
ItemDisplayStackSize,Tamaño de la pila,,,260910150,
ItemDisplayStackSizeValue,{0}/{1},,,2387825415,
ItemDisplayStackDescription,Shift + clic para quitar de la pila.,,,1949148880,
ItemDisplayHasEffect,Tiene {0},,,1726370554,
ItemDisplayHasReskin,Tiene {0} aspecto. Puedes reclamarlo haciendo shift+clic en este objeto.,Tiene {0} aspecto. Puedes reclamarlo presionando <<xbox_button_rstick>> + <<xbox_button_b>>.,,4116733154,
ItemDisplayImprintImprinted,Copiado,,,1136296550,
ItemDisplayImprintUnidentified,Sin identificar,,,1069912939,
ItemDisplayRequirementFromGem,(gema),,,3876515338,
ItemDisplayRequirementFromJewel,(joya),,,3895762858,
ItemPopupCannotUseItem,No puedes usar este objeto. Sus estadísticas serán ignoradas,,,2432324719,
ItemPopupCannotTradeOrModify,No puede ser comerciado ni modificado,,,1915746310,
ItemPopupLockedToAccount,Vinculado a la cuenta,,,2571501980,
ItemPopupStolen,Contrabando,,,245848207,
ItemPopupUnidentified,Sin identificar,,,1390808194,
ItemPopupMirrored,Reflejado,,,563664229,
ItemPopupCorrupted,Corrupto,,,2344521231,
ItemPopupDroppedInMaps,Objeto de mapa,,,3215051825,
ItemPopupNextLevel,Siguiente nivel,,,2866489738,
LoadingScreenMessage,Cargando...,,,47644815,
GraphicsOptionsApplySettings,Aplicar ajustes de pantalla,,,4065331089,
GraphicsOptionsApplySettingsPopup,Clic para aplicar los cambios a los ajustes de pantalla,,,104966066,
GraphicsOptionsAdapterLabel,Pantalla,,,3854299529,
GraphicsOptionsDisplayModeLabel,Modo,,,1320337203,
GraphicsOptionsDisplayModeWindowed,Ventana,,,2270610761,
GraphicsOptionsDisplayModeFullscreen,Pantalla completa,,,3206072097,
GraphicsOptionsDisplayModeWindowedFullscreen,Ventana en pantalla completa,,,2433206602,
GraphicsOptionsResolutionLabel,Resolución,,,2710293452,
GraphicsOptionsResolutionCustom,{0} (Personalizado),,,291157603,
GraphicsOptionsVSyncLabel,VSync,,,4261734159,
GraphicsOptionsDynamicResolution,Resolución dinámica,,,160064564,
GraphicsOptionsTargetFps,Tasa de imágenes objetivo,,,2944497214,
GraphicsOptionsTargetFpsTooltip,El motor de renderizado bajará tu resolución o eliminará las partículas que no sean esenciales para mantener este objetivo de tasa de imágenes. Se recomienda que lo establezcas a la tasa de imágenes más baja con la que te sientas cómodo para jugar. Establecer un valor demasiado alto provocará una bajada innecesaria de resolución.,,,1217300196,
GraphicsOptionsWaterDetail,Nivel del detalle del agua,,,2434264703,
GraphicsOptionsWaterDetailDownscaled,Bajo,,,3281885636,
GraphicsOptionsWaterDetailFullres,Alto (por defecto),,,3494539357,
GraphicsOptionsScreenspaceEffects,Iluminación,,,2784476771,
GraphicsOptionsScreenspaceEffectsOff,Sin sombras (solo DirectX9),,,2920969963,
GraphicsOptionsScreenspaceEffectsSSS,Sombras (por defecto),,,1254670511,
GraphicsOptionsScreenspaceEffectsGI,Sombras + iluminación global,,,4251474334,
GraphicsOptionsSSSTooltip,Esta opción permite que el motor de renderizado calcule las sombras a partir de fuentes de luz con el uso de imágenes que ya están en tu pantalla.,,,1380291128,
GraphicsOptionsGITooltip,"La iluminación global extiende las sombras de focos de luz y permite que el motor de renderizado trate cada píxel brillante de tu pantalla como una fuente de luz individual para producir efectos de iluminación avanzados como oclusión ambiental e iluminación indirecta. A pesar de que puede mejorar significativamente el aspecto visual del juego, puede ser exigente con la GPU, especialmente en pantallas con resoluciones altas.",,,2639288238,
GraphicsOptionsScreenspaceResolution,Sombras,,,3740462006,
GraphicsOptionsScreenspaceResolutionLow,Baja (por defecto),,,2845831550,
GraphicsOptionsScreenspaceResolutionMedium,Alta,,,2365252297,
GraphicsOptionsScreenspaceResolutionUltra,Ultra,,,1338890893,
GraphicsOptionsScreenspaceResolutionTooltip,"Sombras + Calidad de Iluminación Global<size:3>{
}<size:29>{
Esta opción determina el costo de la calidad y el rendimiento de las sombras que no son proyectadas por el sol y de la Iluminación Global. El costo de este ajuste no será variable, así que no importa la cantidad de acción en pantalla, no se ralentizará.<size:3>{
}
<b>{Baja (por defecto):} Las sombras y la Iluminación Global tienen un costo muy bajo.<size:3>{
}
<b>{Media (recomendado):} Las sombras tienen buen aspecto, pero no requieren demasiados recursos.<size:3>{
}
<b>{Ultra:} Esta opción requiere tarjetas gráficas muy potentes. Si la Iluminación Global está habilitada, tiene un costo muy alto.}",,,1348856953,
GraphicsOptionsShadowQualityLabel,Calidad de las sombras del sol,,,1485656395,
GraphicsOptionsShadowQualityOff,Desactivada,,,3786153075,
GraphicsOptionsShadowQualityLow,Baja,,,254832493,
GraphicsOptionsShadowQualityHigh,Alta (por defecto),,,2697783030,
GraphicsOptionsShadowQualityOLDVariance,VIEJO Variance Shadow Mapping,,,694166723,
GraphicsOptionsShadowQualityOLDBasic,VIEJO Basic Shadow Mapping,,,404532710,
GraphicsOptionsAntialiasingLabel,Calidad antialiasing,,,3880755151,
GraphicsOptionsDX9SMAAOff,Desactivada (por defecto),,,2372076529,
GraphicsOptionsDX9SMAAMedium,SMAA Bajo,,,533950820,
GraphicsOptionsDX9SMAAHigh,SMAA Alto,,,565163958,
GraphicsOptionsDX11MSAAOff,Desactivada (por defecto),,,2508026987,
GraphicsOptionsDX11MSAA4,MSAA x4,,,3846149159,
GraphicsOptionsDX11MSAA8,MSAA x8 (muy lento),,,3160383361,
GraphicsOptionsTextureQualityLabel,Calidad de texturas,,,826609662,
GraphicsOptionsTextureQualityMedium,Media,,,3173763059,
GraphicsOptionsTextureQualityHigh,Alta (por defecto),,,755683079,
GraphicsOptionsTextureFilteringLabel,Filtro de texturas,,,226546200,
GraphicsOptionsTextureFilteringTrilinear,Filtro trilinear,,,1345203949,
GraphicsOptionsTextureFilteringAnisotropic,Filtro anisotrópico {0}x,,,88180192,
GraphicsOptionsBloomStrengthLabel,Bloom,,,2404279952,
GraphicsOptionsIncursionEffectLabel,Efecto de Incursion/Ultimatum,,,3158524470,
GraphicsOptionsScreenShakeLabel,Temblor de pantalla,,,3250265184,
GraphicsOptionsCameraZRotationLabel,Efectos de rotación de cámara,,,3601792686,
GraphicsOptionsCameraZRotationPopup,Activa los efectos de rotación lateral de la cámara y los giros cinemáticos de la cámara,,,1821877696,
AudioOptionsDeviceLabel,Dispositivo,,,1945070835,
AudioOptionsDeviceDefault,Por defecto,,,3978310669,
AudioOptionsDeviceNoDevices,No hay dispositivos,,,1481443269,
AudioOptionsEffectsVolumeLabel,Volumen de efectos de sonido,,,2431046690,
AudioOptionsMusicVolumeLabel,Volumen de la música,,,521601205,
AudioOptionsAmbientVolumeLabel,<size:26>{Volumen de sonidos de ambiente},,,1621999692,
AudioOptionsDialogueVolumeLabel,Volumen de diálogos,,,1193424575,
AudioOptionsItemFilterAlertVolumeLabel,Volumen de alertas de filtros de objetos,,,1607638348,
AudioOptionsReverbLabel,Activar reverberación,,,965622437,
AudioOptionsMuteInBackgroundLabel,Silenciar en segundo plano,,,1699281040,
AudioOptionsMuteInBackgroundDescription,"Si lo activas, el sonido estará silenciado cuando la ventana del cliente no esté en primer plano.",,,881782526,
AudioOptionsWarningNoSoundDriver,No se detectan drivers de sonido,,,3216051439,
AudioOptionsWarningSoundDriverInitialisationFailed,Falló la iniciación del driver de sonido,,,875787078,
OptionsCornerMapLabel,Mostrar mapa en la esquina,,,6756786,
OptionsCornerMapPopup,Muestra un pequeño mapa en la esquina superior derecha de la pantalla.,,,3418264686,
OptionsAutoCenterMapLabel,Centrar mapa automáticamente,,,1951258456,
