Id,Unknown0,Unknown1,Name,CompletionsRequired,AchievementsKey,Unknown2,Unknown3,Unknown4,Unknown5
HaveUniqueBelt3,8,413,Perandus Blazon,1,"<1, 0>",False,True,False,True
HaveUniqueStaff3,8,421,Pillar of the Caged God,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandSword4,8,429,Queen's Decree,1,"<1, 0>",False,True,False,True
HaveUniqueBow4,8,437,Quill Rain,1,"<1, 0>",False,True,False,True
HaveUniqueBootsInt5,8,445,Rainbowstride,1,"<1, 0>",False,True,False,True
HaveUniqueShieldInt1,8,453,Rathpith Globe,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandAxe2,8,461,Reaper's Pursuit,1,"<1, 0>",False,True,False,True
HaveUniqueOneHandSword1,8,469,Redbeak,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandSword1,8,477,Rigvald's Charge,1,"<1, 0>",False,True,False,True
HaveUniqueHelmetInt4,8,485,Rime Gaze,1,"<1, 0>",False,True,False,True
HaveUniqueShieldStrInt5,8,493,Rise of the Phoenix,1,"<1, 0>",False,True,False,True
HaveUniqueGlovesInt1,8,501,Sadima's Touch,1,"<1, 0>",False,True,False,True
HaveUniqueRing13,8,509,Shavronne's Revelation,1,"<1, 0>",False,True,False,True
HaveUniqueBodyInt1,8,517,Shavronne's Wrappings,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandSword2,8,525,Shiversting,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet3,8,533,Sidhebreath,1,"<1, 0>",False,True,False,True
HaveUniqueBow2,8,541,Silverbranch,1,"<1, 0>",False,True,False,True
HaveUniqueBootsDex1,8,549,Sin Trek,1,"<1, 0>",False,True,False,True
HaveUniqueGlovesStrDex1,8,557,Slitherpinch,1,"<1, 0>",False,True,False,True
HaveUniqueBodyInt7,8,565,Soul Mantle,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet1,8,573,Stone of Lazhwar,1,"<1, 0>",False,True,False,True
HaveUniqueStaff2,8,581,Taryn's Shiver,1,"<1, 0>",False,True,False,True
HaveUniqueTwoHandAxe4,8,589,The Blood Reaper,1,"<1, 0>",False,True,False,True
HaveUniqueHelmetStrDex4,8,597,The Bringer of Rain,1,"<1, 0>",False,True,False,True
HaveUniqueBodyInt3,8,605,The Covenant,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet7,8,613,The Ignomon,1,"<1, 0>",False,True,False,True
HaveUniqueHelmetStrDex1,8,621,The Peregrine,1,"<1, 0>",False,True,False,True
HaveUniqueStaff1,8,629,The Searing Touch,1,"<1, 0>",False,True,False,True
HaveUniqueSceptre1,8,637,The Supreme Truth,1,"<1, 0>",False,True,False,True
HaveUniqueGlovesDexInt3,8,645,Thunderfist,1,"<1, 0>",False,True,False,True
HaveUniqueRapier1,8,653,Tipua Kaikohuru/The Goddess Bound,1,"<1, 0>",False,True,False,True
HaveUniqueDagger3,8,661,Ungil's Gauche,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet15,8,669,Victario's Acuity,1,"<1, 0>",False,True,False,True
HaveUniqueWand3,8,677,Void Battery,1,"<1, 0>",False,True,False,True
HaveUniqueAmulet14,8,685,Voll's Devotion,1,"<1, 0>",False,True,False,True
HaveUniqueBootsStrInt1,8,693,Wake of Destruction,1,"<1, 0>",False,True,False,True
HaveUniqueBootsInt2,8,701,Wanderlust,1,"<1, 0>",False,True,False,True
HaveUniqueBootsInt1,8,709,Wondertrap,1,"<1, 0>",False,True,False,True
HaveUniqueBelt1,8,717,Wurm's Molt,1,"<1, 0>",False,True,False,True
HaveUniqueBodyInt8,8,725,Zahndethus' Cassock,1,"<1, 0>",False,True,False,True
UseCurrencyIdentification,1,733,Scroll of Wisdom,1,"<2, 0>",False,True,False,True
UseCurrencyPortal,1,734,Portal Scroll,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeToMagic,1,735,Orb of Transmutation,1,"<2, 0>",False,True,False,True
UseCurrencyAddModToMagic,1,736,Orb of Augmentation,1,"<2, 0>",False,True,False,True
UseCurrencyArmourQuality,1,737,Armourer's Scrap,1,"<2, 0>",False,True,False,True
UseCurrencyWeaponQuality,1,738,Blacksmith's Whetstone,1,"<2, 0>",False,True,False,True
UseCurrencyRerollMagic,1,739,Orb of Alteration,1,"<2, 0>",False,True,False,True
UseCurrencyRerollSocketColours,1,740,Chromatic Orb,1,"<2, 0>",False,True,False,True
UseCurrencyFlaskQuality,1,741,Glassblower's Bauble,1,"<2, 0>",False,True,False,True
UseCurrencyRerollSocketNumbers,1,742,Jeweller's Orb,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeRandomly,1,743,Orb of Chance,1,"<2, 0>",False,True,False,True
UseCurrencyRerollSocketLinks,1,744,Orb of Fusing,1,"<2, 0>",False,True,False,True
UseCurrencyConvertToNormal,1,745,Orb of Scouring,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeToRare,1,746,Orb of Alchemy,1,"<2, 0>",False,True,False,True
UseCurrencyMapQuality,1,747,Cartographer's Chisel,1,"<2, 0>",False,True,False,True
UseCurrencyPassiveRefund,1,748,Orb of Regret,1,"<2, 0>",False,True,False,True
UseCurrencyRerollRare,1,749,Chaos Orb,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeMagicToRare,1,750,Regal Orb,1,"<2, 0>",False,True,False,True
UseCurrencyGemQuality,1,751,Gemcutter's Prism,1,"<2, 0>",False,True,False,True
UseCurrencyRerollImplicit,1,752,Blessed Orb,1,"<2, 0>",False,True,False,True
UseCurrencyModValues,1,753,Divine Orb,1,"<2, 0>",False,True,False,True
UseCurrencyAddModToRare,1,754,Exalted Orb,1,"<2, 0>",False,True,False,True
UseCurrencyImprintOrb,1,755,Eternal Orb,1,"<2, 0>",False,True,False,True
60OnslaughtStrDex,1,756,Duelist,1,"<3, 0>",False,True,False,True
60OnslaughtStr,1,757,Marauder,1,"<3, 0>",False,True,False,True
60OnslaughtDex,1,758,Ranger,1,"<3, 0>",False,True,False,True
60OnslaughtDexInt,1,759,Shadow,1,"<3, 0>",False,True,False,True
60OnslaughtStrInt,1,760,Templar,1,"<3, 0>",False,True,False,True
60OnslaughtInt,1,761,Witch,1,"<3, 0>",False,True,False,True
RecipeCurrencyIdentificationShard,1,762,Scroll Fragment,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeToMagicShard,1,763,Transmutation Shard,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollMagicShard,1,764,Alteration Shard,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeToRareShard,1,765,Alchemy Shard,1,"<4, 0>",False,True,False,True
RecipeCurrencyIdentification,1,766,Scroll of Wisdom,1,"<4, 0>",False,True,False,True
RecipeCurrencyAddModToMagic,1,767,Orb of Augmentation,1,"<4, 0>",False,True,False,True
RecipeCurrencyArmourQuality,1,768,Armourer's Scrap,1,"<4, 0>",False,True,False,True
RecipeCurrencyWeaponQuality,1,769,Blacksmith's Whetstone,1,"<4, 0>",False,True,False,True
RecipeCurrencyMapQuality,1,770,Cartographer's Chisel,1,"<4, 0>",False,True,False,True
RecipeCurrencyGemQuality,1,771,Gemcutter's Prism,1,"<4, 0>",False,True,False,True
RecipeCurrencyFlaskQuality,1,772,Glassblower's Bauble,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollSocketColours,1,773,Chromatic Orb,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollSocketNumbers,1,774,Jeweller's Orb,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeRandomly,1,775,Orb of Chance,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeToRare,1,776,Orb of Alchemy,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollRare,1,777,Chaos Orb,1,"<4, 0>",False,True,False,True
RecipeCurrencyConvertToNormal,1,778,Orb of Scouring,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeMagicToRare,1,779,Regal Orb,1,"<4, 0>",False,True,False,True
RecipeCurrencyModValues,1,780,Divine Orb,1,"<4, 0>",False,True,False,True
RecipeUnidentifiedMagic,1,781,Unidentified Magic Item,1,"<4, 0>",False,True,False,True
RecipeUnidentifiedRare,1,782,Unidentified Rare Item,1,"<4, 0>",False,True,False,True
RecipeAmulet1,1,783,Paua Amulet,1,"<4, 0>",False,True,False,True
RecipeAmulet2,1,784,Coral Amulet,1,"<4, 0>",False,True,False,True
RecipeRing5,1,785,Topaz Ring,1,"<4, 0>",False,True,False,True
RecipeRing6,1,786,Sapphire Ring,1,"<4, 0>",False,True,False,True
RecipeRing7,1,787,Ruby Ring,1,"<4, 0>",False,True,False,True
RecipeAmulet8,1,788,Turquoise Amulet,1,"<4, 0>",False,True,False,True
RecipeAmulet9,1,789,Agate Amulet,1,"<4, 0>",False,True,False,True
RecipeAmulet10,1,790,Citrine Amulet,1,"<4, 0>",False,True,False,True
RecipeAnyLifeFlask,1,791,Any Life Flask,1,"<4, 0>",False,True,False,True
RecipeAnyManaFlask,1,792,Any Mana Flask,1,"<4, 0>",False,True,False,True
RecipeAnyHybridFlask,1,793,Any Hybrid Flask,1,"<4, 0>",False,True,False,True
RecipeMap,1,794,Any Map,1,"<4, 0>",False,True,False,True
RecipeGem,1,795,Any Gem,1,"<4, 0>",False,True,False,True
OpenMapTier1_1,1,796,Crypt,1,"<5, 0>",False,True,False,True
OpenMapTier1_2,1,797,Dungeon,1,"<5, 0>",False,True,False,True
OpenMapTier1_3,1,798,Grotto,1,"<5, 0>",False,True,False,True
OpenMapTier1_4,1,799,Overgrown Ruin,1,"<5, 0>",False,True,False,True
OpenMapTier1_5,1,800,Dunes,1,"<5, 0>",False,True,False,True
OpenMapTier1_6,1,801,Dried Lake,1,"<5, 0>",False,True,False,True
OpenMapTier1_7,1,802,Tropical Island,1,"<5, 0>",False,True,False,True
OpenMapTier2_1,1,803,Wharf,1,"<5, 0>",False,True,False,True
OpenMapTier2_2,1,804,Arsenal,1,"<5, 0>",False,True,False,True
OpenMapTier2_3,1,805,Thicket,1,"<5, 0>",False,True,False,True
OpenMapTier2_4,1,806,Mountain Ledge,1,"<5, 0>",False,True,False,True
OpenMapTier2_5,1,807,Cemetery,1,"<5, 0>",False,True,False,True
OpenMapTier2_6,1,808,Sewer,1,"<5, 0>",False,True,False,True
OpenMapTier2_7,1,809,Arcade,1,"<5, 0>",False,True,False,True
OpenMapTier3_1,1,810,Ghetto,1,"<5, 0>",False,True,False,True
OpenMapTier3_2,1,811,Spider Lair,1,"<5, 0>",False,True,False,True
OpenMapTier3_3,1,812,Vaal Pyramid,1,"<5, 0>",False,True,False,True
OpenMapTier3_4,1,813,Reef,1,"<5, 0>",False,True,False,True
OpenMapTier3_5,1,814,Springs,1,"<5, 0>",False,True,False,True
OpenMapTier3_6,1,815,Mud Geyser,1,"<5, 0>",False,True,False,True
OpenMapTier4_1,1,816,Catacombs,1,"<5, 0>",False,True,False,True
OpenMapTier4_2,1,817,Overgrown Shrine,1,"<5, 0>",False,True,False,True
OpenMapTier4_3,1,818,Tunnel,1,"<5, 0>",False,True,False,True
OpenMapTier4_4,1,819,Shore,1,"<5, 0>",False,True,False,True
OpenMapTier4_5,1,820,Spider Forest,1,"<5, 0>",False,True,False,True
OpenMapTier4_6,1,821,Promenade,1,"<5, 0>",False,True,False,True
OpenMapTier5_1,1,822,Underground Sea,1,"<5, 0>",False,True,False,True
OpenMapTier5_2,1,823,Pier,1,"<5, 0>",False,True,False,True
OpenMapTier5_3,1,824,Bog,1,"<5, 0>",False,True,False,True
OpenMapTier5_4,1,825,Graveyard,1,"<5, 0>",False,True,False,True
OpenMapTier5_5,1,826,Coves,1,"<5, 0>",False,True,False,True
OpenMapTier6_1,1,827,Temple,1,"<5, 0>",False,True,False,True
OpenMapTier6_2,1,828,Arachnid Nest,1,"<5, 0>",False,True,False,True
OpenMapTier6_3,1,829,Strand,1,"<5, 0>",False,True,False,True
OpenMapTier6_4,1,830,Dry Woods,1,"<5, 0>",False,True,False,True
OpenMapTier6_5,1,831,Colonnade,1,"<5, 0>",False,True,False,True
OpenMapTier7_1,1,832,Torture Chamber,1,"<5, 0>",False,True,False,True
OpenMapTier7_2,1,833,Waste Pool,1,"<5, 0>",False,True,False,True
OpenMapTier7_3,1,834,Mine,1,"<5, 0>",False,True,False,True
OpenMapTier7_4,1,835,Jungle Valley,1,"<5, 0>",False,True,False,True
OpenMapTier8_1,1,836,Cells,1,"<5, 0>",False,True,False,True
OpenMapTier8_2,1,837,Canyon,1,"<5, 0>",False,True,False,True
OpenMapTier8_3,1,838,Dark Forest,1,"<5, 0>",False,True,False,True
OpenMapTier8_4,1,839,Dry Peninsula,1,"<5, 0>",False,True,False,True
OpenMapTier9_1,1,840,Underground River,1,"<5, 0>",False,True,False,True
OpenMapTier9_2,1,841,Maze,1,"<5, 0>",False,True,False,True
OpenMapTier9_3,1,842,Gorge,1,"<5, 0>",False,True,False,True
OpenMapTier10_1,1,843,Necropolis,1,"<5, 0>",False,True,False,True
OpenMapTier10_2,1,844,Plateau,1,"<5, 0>",False,True,False,True
OpenMapTier10_3,1,845,Bazaar,1,"<5, 0>",False,True,False,True
OpenMapTier11_1,1,846,Crematorium,1,"<5, 0>",False,True,False,True
OpenMapTier11_2,1,847,Precinct,1,"<5, 0>",False,True,False,True
OpenMapTier12_1,1,848,Shipyard,1,"<5, 0>",False,True,False,True
OpenMapTier12_2,1,849,Shrine,1,"<5, 0>",False,True,False,True
Notable138,1,850,Acceleration,1,"<7, 0>",False,True,False,True
Keystone4,1,851,Acrobatics,1,"<7, 0>",False,True,False,True
Notable93,1,852,Acuity,1,"<7, 0>",False,True,False,True
Notable72,1,853,Adder's Touch,1,"<7, 0>",False,True,False,True
Notable4,1,854,Aegis,1,"<7, 0>",False,True,False,True
Notable139,1,855,Agility,1,"<7, 0>",False,True,False,True
Notable140,1,856,Alacrity,1,"<7, 0>",False,True,False,True
Notable89,1,857,Herbalism,1,"<7, 0>",False,True,False,True
Notable101,1,858,Ambidexterity,1,"<7, 0>",False,True,False,True
Notable62,1,859,Amplify,1,"<7, 0>",False,True,False,True
Keystone19,1,860,Ancestral Bond,1,"<7, 0>",False,True,False,True
Notable145,1,861,Ancestral Knowledge,1,"<7, 0>",False,True,False,True
Notable170,1,862,Arcane Efficiency,1,"<7, 0>",False,True,False,True
Notable122,1,863,Arcane Focus,1,"<7, 0>",False,True,False,True
Notable61,1,864,Arcane Potency,1,"<7, 0>",False,True,False,True
Notable33,1,865,Arcing Blows,1,"<7, 0>",False,True,False,True
Notable68,1,866,Arena Lord,1,"<7, 0>",False,True,False,True
Notable105,1,867,Arm Wrestling,1,"<7, 0>",False,True,False,True
Notable15,1,868,Armour Mastery,1,"<7, 0>",False,True,False,True
Notable53,1,869,Arsonist,1,"<7, 0>",False,True,False,True
Notable197,1,870,Assassination,1,"<7, 0>",False,True,False,True
Notable190,1,871,Athleticism,1,"<7, 0>",False,True,False,True
Notable39,1,872,Battle Staff Training,1,"<7, 0>",False,True,False,True
Notable159,1,873,Might,1,"<7, 0>",False,True,False,True
Notable161,1,874,Berserking,1,"<7, 0>",False,True,False,True
Notable115,1,875,Blade Barrier,1,"<7, 0>",False,True,False,True
Notable74,1,876,Blade Master,1,"<7, 0>",False,True,False,True
Notable7,1,877,Blade of Renown,1,"<7, 0>",False,True,False,True
Notable177,1,878,Blast Radius,1,"<7, 0>",False,True,False,True
Notable198,1,879,Blaze,1,"<7, 0>",False,True,False,True
Notable168,1,880,Blinding Speed,1,"<7, 0>",False,True,False,True
Notable24,1,881,Blood Drinker,1,"<7, 0>",False,True,False,True
Keystone10,1,882,Blood Magic,1,"<7, 0>",False,True,False,True
Notable28,1,883,Bloodless,1,"<7, 0>",False,True,False,True
Notable64,1,884,Bloodthirst,1,"<7, 0>",False,True,False,True
Notable207,1,885,Body and Soul,1,"<7, 0>",False,True,False,True
Notable13,1,886,Bone Breaker,1,"<7, 0>",False,True,False,True
Notable12,1,887,Bone Smasher,1,"<7, 0>",False,True,False,True
Notable167,1,888,Bravado,1,"<7, 0>",False,True,False,True
Notable134,1,889,Brawn,1,"<7, 0>",False,True,False,True
Notable54,1,890,Breath of Rime,1,"<7, 0>",False,True,False,True
Notable110,1,891,Brutal Blade,1,"<7, 0>",False,True,False,True
Notable51,1,892,Bullying,1,"<7, 0>",False,True,False,True
Notable36,1,893,Bulwark,1,"<7, 0>",False,True,False,True
Notable107,1,894,Butchery,1,"<7, 0>",False,True,False,True
Notable129,1,895,Catalyse,1,"<7, 0>",False,True,False,True
Notable30,1,896,Celerity,1,"<7, 0>",False,True,False,True
Notable55,1,897,Celestial Walker,1,"<7, 0>",False,True,False,True
Keystone8,1,898,Chaos Inoculation,1,"<7, 0>",False,True,False,True
Notable80,1,899,Claws of the Pride,1,"<7, 0>",False,True,False,True
Notable211,1,900,Clear Mind,1,"<7, 0>",False,True,False,True
Notable96,1,901,Cleaving,1,"<7, 0>",False,True,False,True
Notable208,1,902,Cloth and Chain,1,"<7, 0>",False,True,False,True
Notable99,1,903,Conditioning,1,"<7, 0>",False,True,False,True
Keystone3,1,904,Conduit,1,"<7, 0>",False,True,False,True
Notable156,1,905,Coordination,1,"<7, 0>",False,True,False,True
Notable2,1,906,Cranium Crusher,1,"<7, 0>",False,True,False,True
Notable125,1,907,Critical Mass,1,"<7, 0>",False,True,False,True
Notable8,1,908,Cruel Blade,1,"<7, 0>",False,True,False,True
Notable126,1,909,Cruelty,1,"<7, 0>",False,True,False,True
Notable116,1,910,Crystal Skin,1,"<7, 0>",False,True,False,True
Notable91,1,911,Deadeye,1,"<7, 0>",False,True,False,True
Notable113,1,912,Deadly Draw,1,"<7, 0>",False,True,False,True
Notable163,1,913,Deadly Precision,1,"<7, 0>",False,True,False,True
Notable46,1,914,Death Attunement,1,"<7, 0>",False,True,False,True
Notable63,1,915,Deep Thoughts,1,"<7, 0>",False,True,False,True
Notable146,1,916,Deep Wisdom,1,"<7, 0>",False,True,False,True
Notable75,1,917,Deft Blade,1,"<7, 0>",False,True,False,True
Notable92,1,918,Depth Perception,1,"<7, 0>",False,True,False,True
Notable160,1,919,Dervish,1,"<7, 0>",False,True,False,True
Notable206,1,920,Diamond Flesh,1,"<7, 0>",False,True,False,True
Notable29,1,921,Diamond Skin,1,"<7, 0>",False,True,False,True
Notable191,1,922,Discipline and Training,1,"<7, 0>",False,True,False,True
Notable127,1,923,Disemboweling,1,"<7, 0>",False,True,False,True
Notable187,1,924,Divine Toughness,1,"<7, 0>",False,True,False,True
Notable164,1,925,Doom Cast,1,"<7, 0>",False,True,False,True
Notable169,1,926,Duality,1,"<7, 0>",False,True,False,True
Notable31,1,927,Eagle Eye,1,"<7, 0>",False,True,False,True
Notable42,1,928,Eagle Talons,1,"<7, 0>",False,True,False,True
Notable38,1,929,Elder Power,1,"<7, 0>",False,True,False,True
Keystone9,1,930,Eldritch Battery,1,"<7, 0>",False,True,False,True
Notable20,1,931,Elemental Adaptation,1,"<7, 0>",False,True,False,True
Notable147,1,932,Elemental Dominion,1,"<7, 0>",False,True,False,True
Keystone13,1,933,Elemental Equilibrium,1,"<7, 0>",False,True,False,True
Notable151,1,934,Elementalist,1,"<7, 0>",False,True,False,True
Notable117,1,935,Elusiveness,1,"<7, 0>",False,True,False,True
Notable22,1,936,Endurance,1,"<7, 0>",False,True,False,True
Notable78,1,937,Essence Raker,1,"<7, 0>",False,True,False,True
Notable108,1,938,Executioner,1,"<7, 0>",False,True,False,True
Notable144,1,939,Expertise,1,"<7, 0>",False,True,False,True
Notable43,1,940,Falcon Claws,1,"<7, 0>",False,True,False,True
Notable111,1,941,Fencing,1,"<7, 0>",False,True,False,True
Notable26,1,942,Fending,1,"<7, 0>",False,True,False,True
Notable86,1,943,Ferocity,1,"<7, 0>",False,True,False,True
Notable85,1,944,Fervor,1,"<7, 0>",False,True,False,True
Notable157,1,945,Finesse,1,"<7, 0>",False,True,False,True
Notable52,1,946,Fire Walker,1,"<7, 0>",False,True,False,True
Notable186,1,947,Fitness,1,"<7, 0>",False,True,False,True
Notable41,1,948,Flaying,1,"<7, 0>",False,True,False,True
Notable142,1,949,Fleetness,1,"<7, 0>",False,True,False,True
Notable199,1,950,Freeze,1,"<7, 0>",False,True,False,True
Notable76,1,951,From the Shadows,1,"<7, 0>",False,True,False,True
Notable57,1,952,Frost Walker,1,"<7, 0>",False,True,False,True
Notable180,1,953,Fury Bolts,1,"<7, 0>",False,True,False,True
Notable34,1,954,Fusillade,1,"<7, 0>",False,True,False,True
Notable14,1,955,Gallantry,1,"<7, 0>",False,True,False,True
Notable153,1,956,Galvanic Hammer,1,"<7, 0>",False,True,False,True
Notable67,1,957,Gemini,1,"<7, 0>",False,True,False,True
Keystone20,1,958,Ghost Reaver,1,"<7, 0>",False,True,False,True
Notable173,1,959,Golem's Blood,1,"<7, 0>",False,True,False,True
Notable44,1,960,Grave Consequences,1,"<7, 0>",False,True,False,True
Notable184,1,961,Grave Expectations,1,"<7, 0>",False,True,False,True
Notable45,1,962,Grave Intentions,1,"<7, 0>",False,True,False,True
Notable179,1,963,Gravepact,1,"<7, 0>",False,True,False,True
Notable106,1,964,Aspect of the Eagle,1,"<7, 0>",False,True,False,True
Notable204,1,965,Gymnastics,1,"<7, 0>",False,True,False,True
Notable25,1,966,Hammer Blows,1,"<7, 0>",False,True,False,True
Notable154,1,967,Hard Knocks,1,"<7, 0>",False,True,False,True
Notable196,1,968,Haste,1,"<7, 0>",False,True,False,True
Notable16,1,969,Hatchet Master,1,"<7, 0>",False,True,False,True
Notable97,1,970,Headsman,1,"<7, 0>",False,True,False,True
Notable58,1,971,Heart of Ice,1,"<7, 0>",False,True,False,True
Notable137,1,972,Heart of the Gladiator,1,"<7, 0>",False,True,False,True
Notable158,1,973,Aspect of the Panther,1,"<7, 0>",False,True,False,True
Notable102,1,974,Heartseeker,1,"<7, 0>",False,True,False,True
Notable82,1,975,Heavy Draw,1,"<7, 0>",False,True,False,True
Keystone2,1,976,Hex Master,1,"<7, 0>",False,True,False,True
Notable69,1,977,Ice Bite,1,"<7, 0>",False,True,False,True
Notable176,1,978,Immolation,1,"<7, 0>",False,True,False,True
