Id,Text,XBoxText,XBoxText2,HASH32,PlaystationText
ActionWeaponSwap,Waffenwechsel,,,1185678377,
ActionDetonateMines,Minen zünden,,,786396043,
ActionHighlightStuff,Inhalte hervorheben,,,3914832784,
ActionToggleHighlighting,Markierungen umschalten,,,185284004,
ActionEnableCorpseTargeting,Klickbare Leichname aktivieren,,,1002389647,
ActionChat,Chat,,,1045948793,
ActionChatCommand,Chatbefehl,,,4076338038,
ActionToggleOverlayMap,Karten-Einblendung,,,3067509084,
ActionOpenOptionsPanel,Optionen,,,4068914542,
ActionOpenCharacterPanel,Charakterauswahl,Charakter,,2755982745,
ActionOpenSocialPanel,Soziales,Soziales,,2352219498,
ActionOpenLadderPanel,Rangliste,,,1065117290,
ActionOpenInventoryPanel,Inventar,Inventar,,3729488291,
ActionOpenChallengePanel,<size:28>{Herausforderungen/Errungenschaften},Herausforderungen,,1921730608,
ActionOpenEventsPanel,Events und PvP,,,3269057420,
ActionOpenWorldPanel,Weltkarte,Welt,,4002122015,
ActionOpenPassivePanel,Passive-Fertigkeiten-Baum,Fertigkeitenbaum,,4032113331,
ActionOpenMtxStash,Inventar für Mikrotransaktionen,,,4032433132,
ActionOpenMarketPanel,Markt,"<rgb(113,178,95)>{Mikrotransaktionen}",,2025880164,
ActionOpenGuidebookPanel,Kompendium,,,3964036413,
ActionCloseAllPanels,Alle Fenster schließen,,,2732454597,
ActionScreenshot,Screenshot erstellen,,,1873565171,
ActionZoomIn,Heranzoomen,,,1157312821,
ActionZoomOut,Herauszoomen,,,417912511,
ActionTogglePerfGraphs,Performance-Metriken umschalten,,,2426729589,
ActionEnableKeyPickup,Gegenstände aufnehmen,,,2283312710,
UIOpenPanelDescription,{0} ({1}),,,4266773671,
UIOpenPanelDescriptionNoKey,{0},,,3397484577,
UIOpenChatDescription,"{0} ({1}, [Umschalt] + {1} für globalen Chat, [Strg] + {1} für Flüster-Chat)",,,3869157629,
EternalLaboratoryName,Ewiges Laboratorium,,,1171213618,
WeaponSwapFailed,"Lege zuerst ein zweites Waffen-Set an, um den Waffenwechsel nutzen",,,3849565009,
CorpseSuffix, (Leichnam),,,1568335048,
PlayerHighlight,{0} (Stufe {1}),,,281414939,
ResistsElemental,Widersteht Elementarschaden,,,2355501115,
ResistsFire,Widersteht Feuer,,,3428830622,
ResistsCold,Widersteht Kälte,,,3865474588,
ResistsLightning,Widersteht Blitz,,,2005866005,
ResistsChaos,Widersteht Chaos,,,1964490952,
VulnerableToElemental,Anfällig für Elementarschaden,,,1048636618,
VulnerableToFire,Anfällig für Feuer,,,379623504,
VulnerableToCold,Anfällig für Kälte,,,223244546,
VulnerableToLightning,Anfällig für Blitz,,,770197332,
VulnerableToChaos,Anfällig für Chaos,,,137186857,
PvPFlagDropped,Flagge von Team {0} wurde fallen gelassen.,,,3506951400,
Portal,Portal,,,1204384410,
Enter,Betreten,,,3180686087,
AtziriArenaName,Die Kammer der Königin,,,2709061525,
Arena,Arena,,,2642601211,
Cancel,Abbrechen,,,4064386533,
Yes,Ja,,,1353070260,
No,Nein,,,2178273524,
Back,Zurück,,,4187115617,
ClickToLevelGemText,"Mit Linksklick stufst du diese {0}-Gemme hoch.
Mit Rechtsklick brichst du den Vorgang ab, ohne die Gemme hochzustufen.",,,1076314027,
ClickToLevelGemLabel,Zum Hochstufen klicken,,,2290695098,
CannotLevelGemText,"Du kannst diese '{0}'-Gemme nicht hochstufen, da du die Voraussetzungen nicht erfüllst.
Du kannst diese Nachricht mit Rechtsklick ausblenden.",,,611863938,
CannotLevelGemLabel,Gemme kann nicht hochgestuft werden,,,2934131460,
OrbLifeValue,Leben,,,2482551225,
OrbShieldValue,Schild,,,562278259,
OrbManaValue,Mana,,,4159889721,
OrbReservedLifeValue,Reserviert,,,820937648,
OrbReservedManaValue,Reserviert,,,2060596384,
HUDPassivePoint,{0} passiver Fertigkeitspunkt verfügbar,,,931351525,
HUDPassivePoints,{0} passive Fertigkeitspunkte verfügbar,,,712908930,
HUDPassiveAllocation,{0} unbestätigte Zuweisung einer passiven Fertigkeit,,,3139237071,
HUDPassiveAllocations,{0} unbestätigte Zuweisungen passiver Fertigkeiten,,,1610163065,
HUDPassiveRefund,{0} unbestätigte Korrektur einer passiven Fertigkeit,,,2254250599,
HUDPassiveRefunds,{0} unbestätigte Korrekturen passiver Fertigkeiten,,,4172341501,
PassiveTreePanelTitle,Fertigkeiten,,,15793221,
PassiveTreeRefundLeft,{0} Korrekturpunkt übrig,,,2084859550,
PassiveTreeRefundsLeft,{0} Korrekturpunkte übrig,,,864457643,
PassiveTreePointLeft,{0} Punkt übrig,,,2620690382,
PassiveTreePointsLeft,{0} Punkte übrig,,,3502198058,
PassiveTreeAscendancyPointLeft,{0} Aszendenzpunkt übrig,,,3495526896,
PassiveTreeAscendancyPointsLeft,{0} Aszendenzpunkte übrig,,,160192305,
PassiveTreeApplyPoints,Punkte anwenden,,,416132940,
PassiveTreeApplyRefunds,Korrigieren,,,76675089,
PassiveTreeRefundMode,Punkte korrigieren,,,634281553,
PassiveTreeResetButton,Zurücksetzen,,,851652802,
PassiveTreeResetButtonWarning,"Dadurch werden all deine passiven Fertigkeitspunkte zurückgesetzt. Solltest du bei der erneuten Zuweisung einen Fehler machen, können wir sie später nicht wieder zurücksetzen. Möchtest du fortfahren?",,,1755892621,
PassiveTreeResetMessageTitle,Alle passiven Fertigkeiten zurücksetzen,,,3081782401,
PassiveTreeResetMessageDescription,"Deinem Charakter wurde eine einmalige Zurücksetzung aller passiven Fertigkeiten gewährt. Solltest du andere passive Fertigkeitspunkte zuweisen oder korrigieren, bevor du diese Gelegenheit nutzt, geht sie verloren.",,,3197120837,
PassiveTreeResetApplyWarning,"Wenn du passive Fertigkeitspunkte zuweist oder korrigierst, nimmst du dir die Möglichkeit, deine passiven Fertigkeiten zurückzusetzen.",,,2190156233,
PassiveTreeStrengthRequired,{0} mehr Stärke benötigt,,,869053623,
PassiveTreeDexterityRequired,{0} mehr Geschick benötigt,,,3688262230,
PassiveTreeIntelligenceRequired,{0} mehr Intelligenz benötigt,,,3223226935,
PassiveTreeItemRequirements,Gegenstandsanforderungen:,,,1450941909,
PassiveTreeChangeConfirmation,Möchtest du die Änderungen an deinen passiven Fertigkeiten übernehmen?,,,1291024192,
PassiveTreeConfirmation,Möchtest du fortfahren?,,,1737871819,
PassiveNodeAllocate,Zum Zuweisen klicken,,,1690177838,
PassiveNodeUnallocate,"Klicke, um die Zuweisung rückgängig zu machen",,,3694768347,
PassiveNodeRequirementsNotMet,Anforderungen nicht erfüllt,,,3278363311,
PassiveNodeUnallocated,Nicht zugewiesen,,,1906264842,
PassiveTreeSaveBuild,Plan speichern,,,2108726996,
PassiveTreeSaveAllocated,Build speichern,,,3029146167,
PassiveTreeModifyBuild,Plan anpassen,,,320097626,
PassiveTreeClearBuild,Plan zurücksetzen,,,4168547533,
PassiveTreeErrorWrongClass,Dieser Build ist für {0}-Charaktere vorgesehen.,,,1874388753,
PassiveTreeErrorPassiveDoesNotExist,"Kann Datei nicht lesen.
Die Build-Datei basiert möglicherweise auf einer älteren Version des Fertigkeitenbaums oder enthält fehlerhafte Daten.",,,3405446329,
PassiveTreeBuildLoaded,Build geladen:,,,2703427451,
PassiveTreeBuildSaved,Build gespeichert:,,,1737272639,
Level,Stufe,,,1564186719,
Experience,Erfahrung,,,1135644432,
StrengthDescription,"2 Stärke = +1 Leben
5 Stärke = +1% physischer Nahkampfschaden",,,502591132,
DexterityDescription,"1 Geschick = +2 Genauigkeit
5 Geschick = +1% Ausweichen",,,133325521,
IntelligenceDescription,"2 Intelligenz = +1 Mana
5 Intelligenz = +1% Energieschild",,,1789395335,
Strength,Stärke,,,1433993798,
Dexterity,Geschick,,,2200457956,
Intelligence,Intelligenz,,,4289816825,
StrengthShort,Str,,,3274737212,
DexterityShort,Ges,,,1681666402,
IntelligenceShort,Int,,,1927062563,
CharacterPanelTitle,Charakter,,,2446296958,
ExperienceBarPopup1,Stufe {1} ({0}{2}%),,,2986957252,
ExperienceBarPopup2,Derzeitige Erf.: {0} / Nächste Stufe: {1},,,135563749,
ExperienceBarPopup3,Erf. pro Stunde: {0},,,2450732640,
MapOverlayMonsterLevel,Monsterstufe: {0},,,1532933650,
MapOverlayLeague,Liga: {0},,,4032306906,
MapOverlayRealm,Realm: {0},,,1106390316,
Continue,Weiter,,,1508132616,
Goodbye,Auf Wiedersehen,,,1453395088,
Quality,Qualität,,,2858785479,
ItemViewSocketsNotShown,[Fassungen nicht gezeigt],,,527743866,
ItemViewDefencesNotShown,[Defensiven nicht gezeigt],,,1734671844,
ItemViewSocketsAndDefencesNotShown,[Fassungen und Defensiven nicht gezeigt],,,3218243493,
ItemViewSkillGemReadyToLevel,Diese Fertigkeitengemme ist zum Hochstufen bereit.,,,2904299305,
ItemLevelPopup,Gegenstandsstufe: {0},,,29425737,
WorldPanelTitle,Welt,,,4240008071,
WorldPanelAct,Akt {0},,,2813436079,
WorldPanelPart,Teil {0},,,396361781,
MapLegendTitle,Kartenlegende,,,3725936671,
MapLegendCurrentLocation,Derzeitige Position,,,868323728,
MapLegendTown,Stadt,,,3147658733,
MapLegendUnknownArea,Unbekanntes Gebiet,,,95254404,
MapLegendKnownArea,Bekanntes Gebiet,,,1315035060,
MapLegendKnownAreaWaypoint,Gebiet mit inaktivem Wegpunkt,,,3437093427,
MapLegendKnownAreaWaypointEnabled,Gebiet mit aktivem Wegpunkt,,,645213164,
MapLegendQuestLocation,Quest-Ort,,,3602297530,
MapLegendConnection,Verbindung,,,451681003,
MapLegendCannotTravel,Hindernis (zur Info Cursor darüber halten),Hindernis,,2874284223,
MapLegendHideout,Versteck,,,1680633138,
ChatErrorUnknownRealm,Diese Welt existiert nicht.,,,140865553,
ChatTimeoutMessage,Zeitüberschreitung beim Betreten des {0}-Chats,,,1739553442,
ChatTimeoutMessageChannel,Zeitüberschreitung beim Betreten des {0}-Chat-Kanals {1},,,2127175811,
ChatTimeoutMessageTrade,Handel,,,2492596108,
ChatTimeoutMessageGlobal,Global,,,4184329022,
ChatBoxChannelNameGlobal,Global,,,2781001569,
ChatBoxChannelNameLocal,Lokal,,,2225427858,
ChatBoxChannelNameTrade,Handel,,,1912556515,
ChatBoxChannelNameParty,Gruppe,,,516553854,
ChatBoxChannelNameWhisper,Flüstern,,,4115475819,
ChatBoxChannelNameGuild,Gilde,,,2642488696,
ChatBoxChannelNameTwitch,Twitch,,,3600522804,
ChatBoxChannelNameServer,Server,,,470669185,
ChatBoxGlobalCheckboxLabel,Global,,,1160490904,
ChatBoxTradeCheckboxLabel,Handel,,,3114937465,
ChatBoxGuildCheckboxLabel,Gilde,,,2647941756,
ChatBoxChannelPopupJoining,Trete {0}-Kanal {1} bei ...,,,447716955,
ChatBoxChannelPopupJoiningWithLanguage,Trete {0}-Kanal {2} {1} bei ...,,,2206279395,
ChatBoxChannelPopupNotConnected,Nicht verbunden,,,1357317222,
ChatBoxChannelPopupConnectedTo,Verbunden mit {0}-Kanal {1},,,992628252,
ChatBoxChannelPopupConnectedToWithLanguage,Verbunden mit {0}-Kanal {2} {1},,,220747818,
WhisperHelp,Mit '@Charaktername' kannst du anderen Spielern zuflüstern,,,1485310221,
WeaponClassDisplayNameOneHandedSword,Einhandschwert,,,3154203268,
WeaponClassDisplayNameTwoHandedSword,Zweihandschwert,,,3567807745,
WeaponClassDisplayNameOneHandedMace,Einhandstreitkolben,,,850707106,
WeaponClassDisplayNameTwoHandedMace,Zweihandstreitkolben,,,2022499250,
WeaponClassDisplayNameSceptre,Zepter,,,4176913169,
WeaponClassDisplayNameWand,Zauberstab,,,4062693608,
WeaponClassDisplayNameOneHandedAxe,Einhandaxt,,,251851927,
WeaponClassDisplayNameTwoHandedAxe,Zweihandaxt,,,3727278240,
WeaponClassDisplayNameBow,Bogen,,,2179654838,
WeaponClassDisplayNameDagger,Dolch,,,1096774080,
WeaponClassDisplayNameStaff,Stab,,,354333148,
WeaponClassDisplayNameClaw,Klaue,,,1775170174,
WeaponClassDisplayNameShield,Schild,,,2907531052,
WeaponClassDisplayNameUnarmed,Unbewaffnet,,,3473440847,
WeaponClassDisplayNameFishingRod,Angelrute,,,1855601942,
WeaponClassDisplayNameRuneDagger,Runendolch,,,826366632,
WeaponClassDisplayNameWarstaff,Kriegsstab,,,306844186,
WeaponClassDisplayNameNotWeapon,KeineWaffe,,,2881487952,
ItemDisplayMapTier,Kartenlevel,,,1831694152,
ItemDisplayTalismanTier,Talisman-Level: {0},,,1389049833,
ItemDisplayMapQuantityIncrease,Gegenstandsmenge,,,2736935967,
ItemDisplaySkillGemLevel,{0},,,3819867081,
ItemDisplaySkillGemMaxLevel,{0} (max),,,1544082856,
ItemDisplaySkillGemMinusLevelFromItem,-{0} Stufe durch Gegenstand,,,1683922793,
ItemDisplaySkillGemMinusLevelsFromItem,-{0} Stufen durch Gegenstand,,,2249206827,
ItemDisplaySkillGemMinusLevelFromSupport,-{0} Stufe durch Unterstützung,,,413540045,
ItemDisplaySkillGemMinusLevelsFromSupport,-{0} Stufen durch Unterstützung,,,947408441,
ItemDisplaySkillGemMinusLevelFromGlobalStats,-{0} Stufe von globalen Modifikatoren,,,703724808,
ItemDisplaySkillGemMinusLevelsFromGlobalStats,-{0} Stufen von globalen Modifikatoren,,,1104904762,
ItemDisplaySkillGemPlusLevelFromItem,+{0} Stufe durch Gegenstand,,,1835791182,
ItemDisplaySkillGemPlusLevelsFromItem,+{0} Stufen durch Gegenstand,,,683113201,
ItemDisplaySkillGemPlusLevelFromSupport,+{0} Stufe durch Unterstützung,,,411784538,
ItemDisplaySkillGemPlusLevelsFromSupport,+{0} Stufen durch Unterstützung,,,297852432,
ItemDisplaySkillGemPlusLevelFromGlobalStats,+{0} Stufe von globalen Modifikatoren,,,3550628890,
ItemDisplaySkillGemPlusLevelsFromGlobalStats,+{0} Stufen von globalen Modifikatoren,,,1800126194,
ItemDisplaySkillGemPlusQualityFromItem,+{0}% Qualität durch Gegenstand,,,1364163031,
ItemDisplaySkillGemPlusQualityFromSupport,+{0}% Qualität durch Unterstützung,,,752704220,
ItemDisplaySkillGemExperience,{0}/{1},,,3293884297,
ItemDisplaySkillGemManaMultiplier,Kosten & Reservierungsmultiplikator,,,3115871655,
ItemDisplaySkillGemManaReserved,Reservierung,,,1656068422,
ItemDisplaySkillGemManaCost,Kosten,,,2810373328,
ItemDisplaySkillGemCastTime,Zauberzeit,,,54696662,
ItemDisplaySkillGemCastTimeValue,{0} Sek,,,2202311824,
ItemDisplaySkillGemCriticalStrikeChance,Kritische Trefferchance,,,3969730220,
ItemDisplaySkillGemOffHandCriticalStrikeChanceOverride,Kritische Trefferchance,,,3561327074,
ItemDisplaySkillGemCooldownTime,Abklingzeit,,,2843616040,
ItemDisplaySkillGemCooldownValue,{0} Sek,,,3298749863,
ItemDisplaySkillGemCooldownValueCount,{0} Sek ({1} Nutzungen),,,821866276,
ItemDisplaySkillGemSoulsPerUse,Seelen pro Nutzung,,,3328259576,
ItemDisplaySkillGemPreventSoulGainDuration,Kein Seelenerhalt für,,,2528404244,
ItemDisplaySkillGemSoulsCanStoreUse,Kann {0} Nutzung speichern,,,2329472104,
ItemDisplaySkillGemSoulsCanStoreUses,Kann {0} Nutzungen speichern,,,2531143302,
ItemDisplaySkillGemDamageEffectiveness,Effektivität zusätzlichen Schadens,,,706244730,
ItemDisplayFlaskLifeRecovery1Second,Regeneriert {0} Leben über {1} Sekunde,,,1613644445,
ItemDisplayFlaskLifeRecoveryNSeconds,Regeneriert {0} Leben über {1} Sekunden,,,3583752128,
ItemDisplayFlaskManaRecovery1Second,Regeneriert {0} Mana über {1} Sekunde,,,2804614063,
ItemDisplayFlaskManaRecoveryNSeconds,Regeneriert {0} Mana über {1} Sekunden,,,164984628,
ItemDisplayFlaskBuffDuration1Second,Hält {0} Sekunde an,,,554074271,
ItemDisplayFlaskBuffDurationNSeconds,Hält {0} Sekunden an,,,3928134898,
ItemDisplayChargesConsumptionOnUse1Charge,Verbraucht {0} von {1} Füllung bei Nutzung,,,1336633687,
ItemDisplayChargesConsumptionOnUseNCharges,Verbraucht {0} von {1} Füllungen bei Nutzung,,,2954246699,
ItemDisplayCharges1Charge,Hat derzeit {0} Füllung,,,3833209035,
ItemDisplayChargesNCharges,Hat derzeit {0} Füllungen,,,239890451,
ItemDisplayWeaponPhysicalDamage,Physischer Schaden,,,3154735336,
ItemDisplayWeaponElementalDamage,Elementarschaden,,,1854685400,
ItemDisplayWeaponChaosDamage,Chaosschaden,,,2439427717,
ItemDisplayWeaponCriticalStrikeChance,Kritische Trefferchance,,,4107126245,
ItemDisplayWeaponAttacksPerSecond,Angriffe pro Sekunde,,,428547462,
ItemDisplayShieldBlockChance,Chance auf Blocken,,,3241405018,
ItemDisplayArmourArmour,Rüstung,,,3866365471,
ItemDisplayArmourEvasionRating,Ausweichwert,,,1203224446,
ItemDisplayArmourEnergyShield,Energieschild,,,2876097818,
ItemDisplayStackSize,Stapelgröße,,,260910150,
ItemDisplayStackSizeValue,{0}/{1},,,2387825415,
ItemDisplayStackDescription,[Umschalt] + Klick zum Entstapeln,,,1949148880,
ItemDisplayHasEffect,Hat {0},,,1726370554,
ItemDisplayHasReskin,Hat den Skin '{0}'. Du kannst diesen mit [Umschalt] + Klick entfernen.,"Hat den Skin '{0}'. Drücke <<xbox_button_rstick>> + <<xbox_button_b>>, um diesen zu entfernen.",,4116733154,
ItemDisplayImprintImprinted,Abdruck,,,1136296550,
ItemDisplayImprintUnidentified,Nicht identifiziert,,,1069912939,
ItemDisplayRequirementFromGem,(Gemme),,,3876515338,
ItemDisplayRequirementFromJewel,(Juwel),,,3895762858,
ItemPopupCannotUseItem,Du kannst diesen Gegenstand nicht benutzen. Seine Eigenschaften werden ignoriert.,,,2432324719,
ItemPopupCannotTradeOrModify,Kann nicht gehandelt oder modifiziert werden.,,,1915746310,
ItemPopupLockedToAccount,Kontobezogen,,,2571501980,
ItemPopupStolen,Diebesgut,,,245848207,
ItemPopupUnidentified,Nicht identifiziert,,,1390808194,
ItemPopupMirrored,Gespiegelt,,,563664229,
ItemPopupCorrupted,Verderbt,,,2344521231,
ItemPopupDroppedInMaps,In Karte gefallen,,,3215051825,
ItemPopupNextLevel,Nächste Stufe,,,2866489738,
LoadingScreenMessage,Wird geladen ...,,,47644815,
GraphicsOptionsApplySettings,Anzeigeeinstellungen anwenden,,,4065331089,
GraphicsOptionsApplySettingsPopup,"Klicke, um die Änderungen an den Anzeigeeinstellungen anzuwenden",,,104966066,
GraphicsOptionsAdapterLabel,Anzeige,,,3854299529,
GraphicsOptionsDisplayModeLabel,Modus,,,1320337203,
GraphicsOptionsDisplayModeWindowed,Fenster,,,2270610761,
GraphicsOptionsDisplayModeFullscreen,Vollbild,,,3206072097,
GraphicsOptionsDisplayModeWindowedFullscreen,Vollbild-Fenster,,,2433206602,
GraphicsOptionsResolutionLabel,Auflösung,,,2710293452,
GraphicsOptionsResolutionCustom,{0} (benutzerdefiniert),,,291157603,
GraphicsOptionsVSyncLabel,VSync,,,4261734159,
GraphicsOptionsDynamicResolution,Dynamische Auflösung,,,160064564,
GraphicsOptionsTargetFps,Ziel-Bildrate,,,2944497214,
GraphicsOptionsTargetFpsTooltip,"Damit diese Ziel-Bildrate beibehalten wird, setzt die Render-Engine deine Auflösung herunter oder entfernt unnötige Partikel. Es wird empfohlen, dass du die Bildrate so niedrig einstellst, dass du noch flüssig spielen kannst. Ein zu hoher Wert kann zu einem Abfall in der Auflösung führen.",,,1217300196,
GraphicsOptionsWaterDetail,Wasser-Detailtiefe,,,2434264703,
GraphicsOptionsWaterDetailDownscaled,Niedrig,,,3281885636,
GraphicsOptionsWaterDetailFullres,Hoch (Standard),,,3494539357,
GraphicsOptionsScreenspaceEffects,Beleuchtung,,,2784476771,
GraphicsOptionsScreenspaceEffectsOff,Keine Schatten (nur DirectX 9),,,2920969963,
GraphicsOptionsScreenspaceEffectsSSS,Schatten (Standard),,,1254670511,
GraphicsOptionsScreenspaceEffectsGI,Schatten + globale Beleuchtung,,,4251474334,
GraphicsOptionsSSSTooltip,"Diese Einstellung erlaubt der Rendering-Engine die Berechnung der Schatten aus Lichtquellen heraus, die bereits auf dem Bildschirm sind.",,,1380291128,
GraphicsOptionsGITooltip,"Die globale Beleuchtung erweitert die Punktlicht-Schatten und erlaubt der Rendering-Engine, jeden hellen Pixel auf dem Bildschirm als individuelle Lichtquelle zu behandeln, um fortgeschrittene Lichteffekte wie die Umgebungsverdeckung (Ambient Occlusion) und indirekte Beleuchtung zu produzieren. Während es dem Spiel optisch zu neuem Glanz verhelfen kann, wird die GPU dabei gefordert, insbesondere bei hohen Bildschirmauflösungen.",,,2639288238,
GraphicsOptionsScreenspaceResolution,Schatten,,,3740462006,
GraphicsOptionsScreenspaceResolutionLow,Niedrig (Standard),,,2845831550,
GraphicsOptionsScreenspaceResolutionMedium,Hoch,,,2365252297,
GraphicsOptionsScreenspaceResolutionUltra,Ultra,,,1338890893,
GraphicsOptionsScreenspaceResolutionTooltip,"Schattenqualität + glob. Bel.<size:3>{
}<size:29>{
Diese Einstellung bestimmt die Qualität und Performance-Ressourcen für Schatten und die globale Beleuchtung. Der Wert für die Performance-Ressourcen kann festgelegt werden, sodass das Spiel bei vielen gleichzeitigen Aktionen nicht langsamer wird.<size:3>{
}
<b>{Niedrig (Standard):} Schatten und globale Beleuchtung erfordern bei dieser Einstellung wenig Ressourcen.<size:3>{
}
<b>{Hoch (empfohlen):} Schatten sehen gut aus und erfordern nicht zu viele Ressourcen.<size:3>{
}
<b>{Ultra:} Diese Einstellung eignet sich für starke Grafikkarten. Wenn die globale Beleuchtung aktiviert ist, erfordert dies hohe Ressourcen.}",,,1348856953,
GraphicsOptionsShadowQualityLabel,Sonnenschattenqualität,,,1485656395,
GraphicsOptionsShadowQualityOff,Aus,,,3786153075,
GraphicsOptionsShadowQualityLow,Niedrig,,,254832493,
GraphicsOptionsShadowQualityHigh,Hoch (Standard),,,2697783030,
GraphicsOptionsShadowQualityOLDVariance,OLD Varianz-Shadow Mapping,,,694166723,
GraphicsOptionsShadowQualityOLDBasic,OLD Basis-Shadow Mapping,,,404532710,
GraphicsOptionsAntialiasingLabel,Antialiasing-Qualität,,,3880755151,
GraphicsOptionsDX9SMAAOff,Aus (Standard),,,2372076529,
GraphicsOptionsDX9SMAAMedium,SMAA niedrig,,,533950820,
GraphicsOptionsDX9SMAAHigh,SMAA hoch,,,565163958,
GraphicsOptionsDX11MSAAOff,Aus (Standard),,,2508026987,
GraphicsOptionsDX11MSAA4,MSAA x4,,,3846149159,
GraphicsOptionsDX11MSAA8,MSAA x8 (sehr langsam),,,3160383361,
GraphicsOptionsTextureQualityLabel,Texturenqualität,,,826609662,
GraphicsOptionsTextureQualityMedium,Mittel,,,3173763059,
GraphicsOptionsTextureQualityHigh,Hoch (Standard),,,755683079,
GraphicsOptionsTextureFilteringLabel,Texturenfilter,,,226546200,
GraphicsOptionsTextureFilteringTrilinear,Trilineares Filtern,,,1345203949,
GraphicsOptionsTextureFilteringAnisotropic,{0}x anisotropisches Filtern,,,88180192,
GraphicsOptionsBloomStrengthLabel,Bloom,,,2404279952,
GraphicsOptionsIncursionEffectLabel,Unschärfe-Effekt,,,3158524470,
GraphicsOptionsScreenShakeLabel,Bildschirmwackeln,,,3250265184,
GraphicsOptionsCameraZRotationLabel,Kamera-Rotationseffekte,,,3601792686,
GraphicsOptionsCameraZRotationPopup,Aktiviere laterale Kamera-Rotationseffekte und filmische Kamerabewegungen,,,1821877696,
AudioOptionsDeviceLabel,Gerät,,,1945070835,
AudioOptionsDeviceDefault,Standard,,,3978310669,
AudioOptionsDeviceNoDevices,Keine Geräte,,,1481443269,
