Id,Text,XBoxText,XBoxText2,HASH32,PlaystationText
TimeS,{0},,,2051226451,
TimeMS,{0} et {1},,,1065249420,
TimeHMS,"{0}, {1} et {2}",,,3983550510,
TimeDHMS,"{0}, {1}, {2} et {3}",,,4158702961,
TimeSeconds1,1 seconde,,,2807694235,
TimeSecondsN,{0} secondes,,,2890677444,
TimeMinutes1,1 minute,,,665305349,
TimeMinutesN,{0} minutes,,,1365658360,
TimeHours1,1 heure,,,2719451484,
TimeHoursN,{0} heures,,,1661968187,
TimeDays1,1 jour,,,3414308354,
TimeDaysN,{0} jours,,,1637934387,
Stairs,Escalier,,,2138038182,
MerveilArenaName,L'Antre de Merveil,,,3397279621,
BrutusArenaName,Les Appartements du Geôlier,,,732914757,
BrutusAreaName,Les Quartiers du Geôlier,,,379298330,
OversoulArenaName,Sommet de la pyramide,,,911990357,
WeaverArenaName,Nid de la Tisseuse,,,1998328170,
MapWeaverArenaName,Chambre de tissage,,,2731574536,
MapTropicalIslandCave,Grotte,,,4133043757,
MapDungeonTransition,Ouverture,,,214387983,
ChatSuppressionToggled,Suppression de messages : {0},,,750697920,
ON,MARCHE,,,40041830,
OFF,ARRÊT,,,792911763,
OK,OK,,,313245910,
ActionFlask,Utiliser le Flacon n°{0},,,82985129,
ActionSkill,Utiliser l'Aptitude n°{0},,,1743454225,
ActionAttackInPlace,Attaquer sur place,,,1049578971,
ActionWeaponSwap,Permutation d'armes,,,1185678377,
ActionDetonateMines,Faire exploser les mines,,,786396043,
ActionHighlightStuff,Mettre les objets en surbrillance,,,3914832784,
ActionToggleHighlighting,Activer/désactiver la surbrillance,,,185284004,
ActionEnableCorpseTargeting,Cibler un cadavre,,,1002389647,
ActionChat,Ouvrir le tchat,,,1045948793,
ActionChatCommand,Commande de tchat,,,4076338038,
ActionToggleOverlayMap,Carte en transparence,,,3067509084,
ActionOpenOptionsPanel,Options,,,4068914542,
ActionOpenCharacterPanel,Feuille de personnage,Personnage,,2755982745,
ActionOpenSocialPanel,Fenêtre social,Social,,2352219498,
ActionOpenLadderPanel,Classement,,,1065117290,
ActionOpenInventoryPanel,Inventaire,Inventaire,,3729488291,
ActionOpenChallengePanel,Défis & Succès,Défis,,1921730608,
ActionOpenEventsPanel,Événements et PvP,,,3269057420,
ActionOpenWorldPanel,Carte du monde & Quêtes,Monde,,4002122015,
ActionOpenPassivePanel,Arbre des Talents passifs,Passifs,,4032113331,
ActionOpenMtxStash,Inventaire de microtransactions,,,4032433132,
ActionOpenMarketPanel,Marché,"<rgb(113,178,95)>{Microtransactions}",,2025880164,
ActionOpenGuidebookPanel,Menu d'Aide,,,3964036413,
ActionCloseAllPanels,Fermer toute l'interface,,,2732454597,
ActionScreenshot,Capture d'écran,,,1873565171,
ActionZoomIn,Zoom avant,,,1157312821,
ActionZoomOut,Zoom arrière,,,417912511,
ActionTogglePerfGraphs,Graphiques de performances,,,2426729589,
ActionEnableKeyPickup,Touche de ramassage d'objets,,,2283312710,
UIOpenPanelDescription,{0} ({1}),,,4266773671,
UIOpenPanelDescriptionNoKey,{0},,,3397484577,
UIOpenChatDescription,"{0} ({1})
(Maj-{1} pour le tchat global, Ctrl-{1} pour un message privé)",,,3869157629,
EternalLaboratoryName,Laboratoire éternel,,,1171213618,
WeaponSwapFailed,Permutation d'armes impossible : équipez d'abord au moins une arme dans votre ensemble d'armes secondaire.,,,3849565009,
CorpseSuffix, (Cadavre),,,1568335048,
PlayerHighlight,{0} (Niveau {1}),,,281414939,
ResistsElemental,Résiste aux Dégâts élémentaires,,,2355501115,
ResistsFire,Résiste au Feu,,,3428830622,
ResistsCold,Résiste au Froid,,,3865474588,
ResistsLightning,Résiste à la Foudre,,,2005866005,
ResistsChaos,Résiste au Chaos,,,1964490952,
VulnerableToElemental,Vulnérable aux Dégâts élémentaires,,,1048636618,
VulnerableToFire,Vulnérable au feu,,,379623504,
VulnerableToCold,Vulnérable au froid,,,223244546,
VulnerableToLightning,Vulnérable à la foudre,,,770197332,
VulnerableToChaos,Vulnérable au chaos,,,137186857,
PvPFlagDropped,Le drapeau de l'équipe {0} a été abandonné.,,,3506951400,
Portal,Portail,,,1204384410,
Enter,Entrer,,,3180686087,
AtziriArenaName,La Chambre de la Reine,,,2709061525,
Arena,Arène,,,2642601211,
Cancel,Annuler,,,4064386533,
Yes,Oui,,,1353070260,
No,Non,,,2178273524,
Back,Retour,,,4187115617,
ClickToLevelGemText,"Clic gauche pour faire passer {0} au niveau suivant.
Clic droit pour masquer cette notification sans que la gemme ne monte de niveau.",,,1076314027,
ClickToLevelGemLabel,Passer au niveau suivant,,,2290695098,
CannotLevelGemText,"{0} ne peut pas monter de niveau car vous ne remplissez pas ses prérequis.
Clic droit pour masquer cette notification.",,,611863938,
CannotLevelGemLabel,La gemme ne peut pas monter de niveau,,,2934131460,
OrbLifeValue,Vie : ,,,2482551225,
OrbShieldValue,Bouclier : ,,,562278259,
OrbManaValue,Mana : ,,,4159889721,
OrbReservedLifeValue,Réservée : ,,,820937648,
OrbReservedManaValue,Réservé : ,,,2060596384,
HUDPassivePoint,{0} point de Passif disponible,,,931351525,
HUDPassivePoints,{0} points de Passif disponibles,,,712908930,
HUDPassiveAllocation,{0} attribution de Passif à valider,,,3139237071,
HUDPassiveAllocations,{0} attributions de Passifs à valider,,,1610163065,
HUDPassiveRefund,{0} remboursement de Passif à confirmer,,,2254250599,
HUDPassiveRefunds,{0} remboursements de Passifs à confirmer,,,4172341501,
PassiveTreePanelTitle,Passifs,,,15793221,
PassiveTreeRefundLeft,{0} remboursement dispo,,,2084859550,
PassiveTreeRefundsLeft,{0} remboursements dispos,,,864457643,
PassiveTreePointLeft,{0} point dispo,,,2620690382,
PassiveTreePointsLeft,{0} points dispos,,,3502198058,
PassiveTreeAscendancyPointLeft,{0} pt d'Ascendance dispo,,,3495526896,
PassiveTreeAscendancyPointsLeft,{0} pts d'Ascendance dispos,,,160192305,
PassiveTreeApplyPoints,Valider,,,416132940,
PassiveTreeApplyRefunds,Rembourser,,,76675089,
PassiveTreeRefundMode,Remboursement,,,634281553,
PassiveTreeResetButton,Remise à zéro,,,851652802,
PassiveTreeResetButtonWarning,"Vous êtes sur le point de remettre votre Arbre à zéro. Faites bien attention lorsque vous réattriburez vos points, car nous ne pourrons pas vous donner un deuxième essai. Voulez-vous continuer ?",,,1755892621,
PassiveTreeResetMessageTitle,Remise à zéro des Passifs,,,3081782401,
PassiveTreeResetMessageDescription,"Votre personnage bénéficie d'une remise à zéro de ses Passifs, utilisable une seule fois. Si vous attribuez ou remboursez des points dans l'arbre au lieu de profiter de cette occasion, celle-ci sera définitivement perdue.",,,3197120837,
PassiveTreeResetApplyWarning,L'attribution ou le remboursement de Passifs vous fera perdre définitivement cette occasion de remettre votre arbre à zéro.,,,2190156233,
PassiveTreeStrengthRequired,Il vous manque {0} de Force,,,869053623,
PassiveTreeDexterityRequired,Il vous manque {0} de Dextérité,,,3688262230,
PassiveTreeIntelligenceRequired,Il vous manque {0} d'Intelligence,,,3223226935,
PassiveTreeItemRequirements,Exigences de vos objets :,,,1450941909,
PassiveTreeChangeConfirmation,Valider les changements apportés à votre arbre ?,,,1291024192,
PassiveTreeConfirmation,Voulez-vous continuer ?,,,1737871819,
PassiveNodeAllocate,Cliquez pour attribuer,,,1690177838,
PassiveNodeUnallocate,Cliquez pour annuler,,,3694768347,
PassiveNodeRequirementsNotMet,Conditions non remplies,,,3278363311,
PassiveNodeUnallocated,Passif non attribué,,,1906264842,
PassiveTreeSaveBuild,Sauvegarder le plan,,,2108726996,
PassiveTreeSaveAllocated,Sauvegarder le build,,,3029146167,
PassiveTreeModifyBuild,Modifier le plan,,,320097626,
PassiveTreeClearBuild,Effacer le plan,,,4168547533,
PassiveTreeErrorWrongClass,Ce build est prévu pour {0} personnages.,,,1874388753,
PassiveTreeErrorPassiveDoesNotExist,"Fichier illisible.
Le build utilise peut-être une vieille version de l'arbre ou contient des données corrompues.",,,3405446329,
PassiveTreeBuildLoaded,Build chargé :,,,2703427451,
PassiveTreeBuildSaved,Build sauvegardé :,,,1737272639,
Level,Niveau,,,1564186719,
Experience,Expérience,,,1135644432,
StrengthDescription,"2 de Force = +1 Vie
5 de Force = +1% Dégâts physiques de mêlée",,,502591132,
DexterityDescription,"1 de Dextérité = +2 Précision
5 de Dextérité = +1% Évasion",,,133325521,
IntelligenceDescription,"2 d'Intelligence = +1 Mana
5 d'Intelligence = +1% Bouclier d'énergie",,,1789395335,
Strength,Force,,,1433993798,
Dexterity,Dextérité,,,2200457956,
Intelligence,Intelligence,,,4289816825,
StrengthShort,For,,,3274737212,
DexterityShort,Dex,,,1681666402,
IntelligenceShort,Int,,,1927062563,
CharacterPanelTitle,Personnage,,,2446296958,
ExperienceBarPopup1,Niveau {1} ({0}{2}%),,,2986957252,
ExperienceBarPopup2,Exp. actuelle : {0} / Prochain niveau à : {1} exp.,,,135563749,
ExperienceBarPopup3,Exp. par heure : {0},,,2450732640,
MapOverlayMonsterLevel,Niveau des monstres : {0},,,1532933650,
MapOverlayLeague,Ligue : {0},,,4032306906,
MapOverlayRealm,Royaume : {0},,,1106390316,
Continue,Continuer,,,1508132616,
Goodbye,Au revoir,,,1453395088,
Quality,Qualité,,,2858785479,
ItemViewSocketsNotShown,[Châsses non affichées],,,527743866,
ItemViewDefencesNotShown,[Défenses non affichées],,,1734671844,
ItemViewSocketsAndDefencesNotShown,[Châsses et défenses non affichées],,,3218243493,
ItemViewSkillGemReadyToLevel,Cette gemme d'aptitude est prête à passer au niveau suivant.,,,2904299305,
ItemLevelPopup,Niveau de l'objet : {0},,,29425737,
WorldPanelTitle,Monde,,,4240008071,
WorldPanelAct,Acte {0},,,2813436079,
WorldPanelPart,Partie {0},,,396361781,
MapLegendTitle,Légende :,,,3725936671,
MapLegendCurrentLocation,Emplacement actuel,,,868323728,
MapLegendTown,Ville,,,3147658733,
MapLegendUnknownArea,Zone inconnue,,,95254404,
MapLegendKnownArea,Zone visitée,,,1315035060,
MapLegendKnownAreaWaypoint,Point de téléportation inactif,,,3437093427,
MapLegendKnownAreaWaypointEnabled,Point de téléportation actif,,,645213164,
MapLegendQuestLocation,Quête à effectuer,,,3602297530,
MapLegendConnection,Correspondance,,,451681003,
MapLegendCannotTravel,Obstacle (+ d'infos : passer la souris),Obstacle,,2874284223,
MapLegendHideout,Repaire,,,1680633138,
ChatErrorUnknownRealm,Ce royaume n'existe pas.,,,140865553,
ChatTimeoutMessage,Expiration lors de l'accès au tchat {0}.,,,1739553442,
ChatTimeoutMessageChannel,Expiration lors de l'accès au canal {1} du tchat {0}.,,,2127175811,
ChatTimeoutMessageTrade,échanges,,,2492596108,
ChatTimeoutMessageGlobal,global,,,4184329022,
ChatBoxChannelNameGlobal,Global,,,2781001569,
ChatBoxChannelNameLocal,Local,,,2225427858,
ChatBoxChannelNameTrade,Échanges,,,1912556515,
ChatBoxChannelNameParty,Groupe,,,516553854,
ChatBoxChannelNameWhisper,Privé,,,4115475819,
ChatBoxChannelNameGuild,Guilde,,,2642488696,
ChatBoxChannelNameTwitch,Twitch,,,3600522804,
ChatBoxChannelNameServer,Serveur,,,470669185,
ChatBoxGlobalCheckboxLabel,Global,,,1160490904,
ChatBoxTradeCheckboxLabel,Échanges,,,3114937465,
ChatBoxGuildCheckboxLabel,Guilde,,,2647941756,
ChatBoxChannelPopupJoining,Accès au canal {0} {1}...,,,447716955,
ChatBoxChannelPopupJoiningWithLanguage,Accès au canal {0} {1} ({2})...,,,2206279395,
ChatBoxChannelPopupNotConnected,Non connecté,,,1357317222,
ChatBoxChannelPopupConnectedTo,Canal actif : {0} ({1}),,,992628252,
ChatBoxChannelPopupConnectedToWithLanguage,"Canal actif : {0} ({1}, n°{2})",,,220747818,
WhisperHelp,"Tapez "@NomDuPersonnage" pour lui envoyer un message privé.",,,1485310221,
WeaponClassDisplayNameOneHandedSword,Épée à une main,,,3154203268,
WeaponClassDisplayNameTwoHandedSword,Épée à deux mains,,,3567807745,
WeaponClassDisplayNameOneHandedMace,Masse à une main,,,850707106,
WeaponClassDisplayNameTwoHandedMace,Masse à deux mains,,,2022499250,
WeaponClassDisplayNameSceptre,Sceptre,,,4176913169,
WeaponClassDisplayNameWand,Baguette,,,4062693608,
WeaponClassDisplayNameOneHandedAxe,Hache à une main,,,251851927,
WeaponClassDisplayNameTwoHandedAxe,Hache à deux mains,,,3727278240,
WeaponClassDisplayNameBow,Arc,,,2179654838,
WeaponClassDisplayNameDagger,Dague,,,1096774080,
WeaponClassDisplayNameStaff,Bâton,,,354333148,
WeaponClassDisplayNameClaw,Griffe,,,1775170174,
WeaponClassDisplayNameShield,Bouclier,,,2907531052,
WeaponClassDisplayNameUnarmed,Mains nues,,,3473440847,
WeaponClassDisplayNameFishingRod,Canne à pêche,,,1855601942,
WeaponClassDisplayNameRuneDagger,Dague runique,,,826366632,
WeaponClassDisplayNameWarstaff,Bâton de guerre,,,306844186,
WeaponClassDisplayNameNotWeapon,PasDArme,,,2881487952,
ItemDisplayMapTier,Palier de Carte,,,1831694152,
ItemDisplayTalismanTier,Palier du Talisman : {0},,,1389049833,
ItemDisplayMapQuantityIncrease,Quantité d'objets,,,2736935967,
ItemDisplaySkillGemLevel,{0},,,3819867081,
ItemDisplaySkillGemMaxLevel,{0} (Maxi),,,1544082856,
ItemDisplaySkillGemMinusLevelFromItem,-{0} Niveau provenant de l'Objet,,,1683922793,
ItemDisplaySkillGemMinusLevelsFromItem,-{0} Niveaux provenant de l'Objet,,,2249206827,
ItemDisplaySkillGemMinusLevelFromSupport,-{0} Niveau provenant du Soutien,,,413540045,
ItemDisplaySkillGemMinusLevelsFromSupport,-{0} Niveaux provenant du Soutien,,,947408441,
ItemDisplaySkillGemMinusLevelFromGlobalStats,-{0} Niveau provenant de Mods globaux,,,703724808,
ItemDisplaySkillGemMinusLevelsFromGlobalStats,-{0} Niveaux provenant de Mods globaux,,,1104904762,
ItemDisplaySkillGemPlusLevelFromItem,+{0} Niveau provenant de l'Objet,,,1835791182,
ItemDisplaySkillGemPlusLevelsFromItem,+{0} Niveaux provenant de l'Objet,,,683113201,
ItemDisplaySkillGemPlusLevelFromSupport,+{0} Niveau provenant du Soutien,,,411784538,
ItemDisplaySkillGemPlusLevelsFromSupport,+{0} Niveaux provenant du Soutien,,,297852432,
ItemDisplaySkillGemPlusLevelFromGlobalStats,+{0} Niveau provenant de Mods globaux,,,3550628890,
ItemDisplaySkillGemPlusLevelsFromGlobalStats,+{0} Niveaux provenant de Mods globaux,,,1800126194,
ItemDisplaySkillGemPlusQualityFromItem,+{0}% Qualité provenant de l'Objet,,,1364163031,
ItemDisplaySkillGemPlusQualityFromSupport,+{0}% Qualité provenant du Soutien,,,752704220,
ItemDisplaySkillGemExperience,{0}/{1},,,3293884297,
ItemDisplaySkillGemManaMultiplier,Multiplicateur de Coût & de Réservation,,,3115871655,
ItemDisplaySkillGemManaReserved,Réservation,,,1656068422,
ItemDisplaySkillGemManaCost,Coût,,,2810373328,
ItemDisplaySkillGemCastTime,Temps d'incantation,,,54696662,
ItemDisplaySkillGemCastTimeValue,{0} sec.,,,2202311824,
ItemDisplaySkillGemCriticalStrikeChance,Chances de coup critique,,,3969730220,
ItemDisplaySkillGemOffHandCriticalStrikeChanceOverride,Chances de coup critique,,,3561327074,
ItemDisplaySkillGemCooldownTime,Temps de recharge,,,2843616040,
ItemDisplaySkillGemCooldownValue,{0} sec.,,,3298749863,
ItemDisplaySkillGemCooldownValueCount,{0} sec. ({1} utilisations),,,821866276,
ItemDisplaySkillGemSoulsPerUse,Âmes par utilisation,,,3328259576,
ItemDisplaySkillGemPreventSoulGainDuration,Empêchement de gain d'Âmes,,,2528404244,
ItemDisplaySkillGemSoulsCanStoreUse,Peut contenir {0} utilisation,,,2329472104,
ItemDisplaySkillGemSoulsCanStoreUses,Peut contenir {0} utilisations,,,2531143302,
ItemDisplaySkillGemDamageEffectiveness,Efficacité des Dégâts supplémentaires,,,706244730,
ItemDisplayFlaskLifeRecovery1Second,Rend {0} Vie sur {1} seconde,,,1613644445,
ItemDisplayFlaskLifeRecoveryNSeconds,Rend {0} Vie sur {1} secondes,,,3583752128,
ItemDisplayFlaskManaRecovery1Second,Rend {0} Mana sur {1} seconde,,,2804614063,
ItemDisplayFlaskManaRecoveryNSeconds,Rend {0} Mana sur {1} secondes,,,164984628,
ItemDisplayFlaskBuffDuration1Second,Dure {0} seconde,,,554074271,
ItemDisplayFlaskBuffDurationNSeconds,Dure {0} secondes,,,3928134898,
ItemDisplayChargesConsumptionOnUse1Charge,Consomme {0} charge sur {1} par utilisation,,,1336633687,
ItemDisplayChargesConsumptionOnUseNCharges,Consomme {0} charges sur {1} par utilisation,,,2954246699,
ItemDisplayCharges1Charge,Contient actuellement {0} charge,,,3833209035,
ItemDisplayChargesNCharges,Contient actuellement {0} charges,,,239890451,
ItemDisplayWeaponPhysicalDamage,Dégâts physiques,,,3154735336,
ItemDisplayWeaponElementalDamage,Dégâts élémentaires,,,1854685400,
ItemDisplayWeaponChaosDamage,Dégâts de chaos,,,2439427717,
ItemDisplayWeaponCriticalStrikeChance,Chances de coup critique,,,4107126245,
ItemDisplayWeaponAttacksPerSecond,Attaques par seconde,,,428547462,
ItemDisplayShieldBlockChance,Chances de blocage,,,3241405018,
ItemDisplayArmourArmour,Armure,,,3866365471,
ItemDisplayArmourEvasionRating,Score d'Évasion,,,1203224446,
ItemDisplayArmourEnergyShield,Bouclier d'énergie,,,2876097818,
ItemDisplayStackSize,Taille de l'ensemble,,,260910150,
ItemDisplayStackSizeValue,{0}/{1},,,2387825415,
ItemDisplayStackDescription,Maj-clic pour séparer l'ensemble.,,,1949148880,
ItemDisplayHasEffect,Visuel : {0},,,1726370554,
ItemDisplayHasReskin,"Apparence actuelle : {0}
(Maj-clic sur cet objet pour la récupérer)","Apparence actuelle : {0}
<<xbox_button_lstick>> + <<xbox_button_b>> pour la récupérer.",,4116733154,
ItemDisplayImprintImprinted,Empreinte,,,1136296550,
ItemDisplayImprintUnidentified,Non identifié,,,1069912939,
ItemDisplayRequirementFromGem,(gemme),,,3876515338,
ItemDisplayRequirementFromJewel,(joyau),,,3895762858,
ItemPopupCannotUseItem,Vous ne pouvez pas utiliser cet objet ; ses stats sont ignorées.,,,2432324719,
ItemPopupCannotTradeOrModify,Impossible à échanger ou à modifier,,,1915746310,
ItemPopupLockedToAccount,Lié au compte,,,2571501980,
ItemPopupStolen,Article de contrebande,,,245848207,
ItemPopupUnidentified,Non identifié,,,1390808194,
ItemPopupMirrored,Reflété,,,563664229,
ItemPopupCorrupted,Corrompu,,,2344521231,
ItemPopupDroppedInMaps,Exclusif aux cartes,,,3215051825,
ItemPopupNextLevel,Prochain niveau,,,2866489738,
LoadingScreenMessage,Chargement en cours...,,,47644815,
GraphicsOptionsApplySettings,Appliquer ces paramètres,,,4065331089,
GraphicsOptionsApplySettingsPopup,Cliquez pour appliquer vos changements de paramètres d'affichage.,,,104966066,
GraphicsOptionsAdapterLabel,Affichage,,,3854299529,
GraphicsOptionsDisplayModeLabel,Mode,,,1320337203,
GraphicsOptionsDisplayModeWindowed,Fenêtré,,,2270610761,
GraphicsOptionsDisplayModeFullscreen,Plein écran,,,3206072097,
GraphicsOptionsDisplayModeWindowedFullscreen,Fenêtré plein écran,,,2433206602,
GraphicsOptionsResolutionLabel,Résolution,,,2710293452,
GraphicsOptionsResolutionCustom,{0} (personnalisé),,,291157603,
GraphicsOptionsVSyncLabel,Synchro verticale,,,4261734159,
GraphicsOptionsDynamicResolution,Résolution dynamique,,,160064564,
GraphicsOptionsTargetFps,Framerate voulu,,,2944497214,
GraphicsOptionsTargetFpsTooltip,"Le moteur de rendu baissera votre résolution ou éliminera les particules non essentielles afin de maintenir ce framerate cible. Nous vous recommandons de faire un compromis entre framerate bas et confort personnel en jeu : en effet, une valeur trop élevée entraînera des chutes de résolution intempestives.",,,1217300196,
GraphicsOptionsWaterDetail,Détails de l'eau,,,2434264703,
GraphicsOptionsWaterDetailDownscaled,Bas,,,3281885636,
GraphicsOptionsWaterDetailFullres,Élevés (par défaut),,,3494539357,
GraphicsOptionsScreenspaceEffects,Éclairages,,,2784476771,
GraphicsOptionsScreenspaceEffectsOff,Aucun (DirectX9 uniquement),,,2920969963,
GraphicsOptionsScreenspaceEffectsSSS,Ombres (par défaut),,,1254670511,
GraphicsOptionsScreenspaceEffectsGI,Ombres & Éclairage global,,,4251474334,
GraphicsOptionsSSSTooltip,Cette option active le moteur de rendu qui calcule les ombres projetées par les sources de lumière grâce aux images présentes sur votre écran.,,,1380291128,
GraphicsOptionsGITooltip,"L'Éclairage global accroît les Ombres par points lumineux et permet au moteur de rendu de considérer chaque pixel lumineux sur votre écran comme étant une source de lumière à part entière, et donc de produire un éclairage avancé (permettant ainsi des effets tels que l'occlusion ambiante et l'éclairage indirect). Cette option améliore grandement l'aspect visuel du jeu mais est très gourmande en terme de processeur graphique, surtout si votre résoltuion est élevée.",,,2639288238,
GraphicsOptionsScreenspaceResolution,Ombres,,,3740462006,
GraphicsOptionsScreenspaceResolutionLow,Basse (par défaut),,,2845831550,
GraphicsOptionsScreenspaceResolutionMedium,Haute,,,2365252297,
GraphicsOptionsScreenspaceResolutionUltra,Ultra,,,1338890893,
GraphicsOptionsScreenspaceResolutionTooltip,"Ombres & Qualité de l'É.G.<size:3>{
}<size:29>{
Cette option détermine la qualité et l'incidence sur les performances des ombres autres que les ombres du soleil et de l'É.G. (Éclairage global). En terme de performances, le coût de cette option est toujours le même quelle que soit la quantité d'objets présents à l'écran.<size:3>{
}
<b>{Basse qualité (par défaut) :} les ombres et l'É.G. ne sont que très peu gourmands.<size:3>{
}
<b>{Haute qualité (recommandé) :} les ombres ont un bel effet mais restent assez peu gourmandes.<size:3>{
}
<b>{Qualité ultra :} cette option est réservée aux cartes graphiques les plus puissantes. Si l'É.G. est activé, cette option sera extrêmement gourmande en ressources.}",,,1348856953,
GraphicsOptionsShadowQualityLabel,Ombres du soleil,,,1485656395,
GraphicsOptionsShadowQualityOff,Aucune,,,3786153075,
GraphicsOptionsShadowQualityLow,Basse qualité,,,254832493,
GraphicsOptionsShadowQualityHigh,Qualité élevée (par défaut),,,2697783030,
GraphicsOptionsShadowQualityOLDVariance,ANCIEN Texture d'ombres variable,,,694166723,
GraphicsOptionsShadowQualityOLDBasic,ANCIEN Texture d'ombres de base,,,404532710,
GraphicsOptionsAntialiasingLabel,Qualité d'anti-aliasing,,,3880755151,
GraphicsOptionsDX9SMAAOff,Aucune,,,2372076529,
GraphicsOptionsDX9SMAAMedium,SMAA bas,,,533950820,
GraphicsOptionsDX9SMAAHigh,SMAA élevé,,,565163958,
GraphicsOptionsDX11MSAAOff,Aucune,,,2508026987,
GraphicsOptionsDX11MSAA4,MSAA x4,,,3846149159,
GraphicsOptionsDX11MSAA8,MSAA x8,,,3160383361,
GraphicsOptionsTextureQualityLabel,Qualité des textures,,,826609662,
GraphicsOptionsTextureQualityMedium,Moyenne,,,3173763059,
GraphicsOptionsTextureQualityHigh,Élevée,,,755683079,
GraphicsOptionsTextureFilteringLabel,Filtrage des textures,,,226546200,
GraphicsOptionsTextureFilteringTrilinear,Filtrage trilinéaire,,,1345203949,
GraphicsOptionsTextureFilteringAnisotropic,Filtrage anisotropique x{0},,,88180192,
GraphicsOptionsBloomStrengthLabel,Intensité du bloom,,,2404279952,
GraphicsOptionsIncursionEffectLabel,Flou Incursion/Ultimatum,,,3158524470,
GraphicsOptionsScreenShakeLabel,Tremblements d'écran,,,3250265184,
GraphicsOptionsCameraZRotationLabel,Effets de rotation de caméra,,,3601792686,
GraphicsOptionsCameraZRotationPopup,"Active les effets de rotation latérale de la caméra, ainsi que les balancements cinématiques de la caméra",,,1821877696,
AudioOptionsDeviceLabel,Périphérique,,,1945070835,
AudioOptionsDeviceDefault,Par défaut,,,3978310669,
AudioOptionsDeviceNoDevices,Aucun,,,1481443269,
AudioOptionsEffectsVolumeLabel,Volume des effets sonores,,,2431046690,
AudioOptionsMusicVolumeLabel,Volume de la musique,,,521601205,
AudioOptionsAmbientVolumeLabel,Volume des sons d'ambiance,,,1621999692,
AudioOptionsDialogueVolumeLabel,Volume des dialogues,,,1193424575,
AudioOptionsItemFilterAlertVolumeLabel,Volume du filtre d'objet,,,1607638348,
AudioOptionsReverbLabel,Réverbération,,,965622437,
AudioOptionsMuteInBackgroundLabel,Pas de son en arrière-plan,,,1699281040,
AudioOptionsMuteInBackgroundDescription,"Si vous cochez cette option, le son du jeu sera coupé lorsque la fenêtre de Path of Exile n'est pas au premier plan.",,,881782526,
AudioOptionsWarningNoSoundDriver,Aucun pilote audio détecté,,,3216051439,
AudioOptionsWarningSoundDriverInitialisationFailed,Échec de l'initialisation du pilote audio,,,875787078,
OptionsCornerMapLabel,Minicarte dans le coin,,,6756786,
OptionsCornerMapPopup,Affiche une carte miniature dans le coin supérieur droit de l'écran.,,,3418264686,
OptionsAutoCenterMapLabel,Centrage auto de la carte,,,1951258456,
OptionsAutoCenterMapPopup,"Si la carte en transparence n'est pas centrée, la touche qui sert à l'afficher la recentrera au lieu de la masquer.",,,3704127941,
