Id,Description,Invisible,Removable,Name,StatsKeys,Flag0,Unknown0,Flag1,Maximum_StatsKey,Current_StatsKey,Flag2,Unknown1,BuffVisualsKey,Flag3,Flag4,Unknown2,Flag5,Flag6,Flag7,Flag8,BuffLimit,Flag10,Id2,IsRecovery,Flag11,Flag12,Key0,Flag13,Unknown3,Flag14,Flag15,Unknown4,Data0,Flag16,Flag17,Key1,Flag18,Keys0,Keys1,Keys2,Keys3,Flag19,Unknown5,Key2
poison,Вы получаете урон хаосом,False,False,Отравлен,"[<8085, 0>]",True,1,True,"<null, null>","<null, null>",True,19,"<11, 0>",False,True,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,2,0,0,0,[],False,False,"<null, null>",False,[],[],"[<8085, 0>]","[<14595, 0>]",False,1,"<null, null>"
blood_rage,Вы получаете постепенный физический урон пропорционально количеству жизней и энергетического щита. Повышена скорость атаки и вы похищаете здоровье. Убийство врага обновляет время действия умения и может дать заряд ярости.,False,False,Кровавый угар,"[<70, 0>, <3092, 0>, <2566, 0>, <3058, 0>, <1352, 0>, <12824, 0>, <3112, 0>]",True,2,False,"<null, null>","<null, null>",True,19,"<13, 0>",True,False,1,False,True,True,False,0,False,BloodRageBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,"[<454, 0>]",[],"[<70, 0>, <3092, 0>, <2566, 0>, <3058, 0>, <1352, 0>, <12824, 0>, <3112, 0>, <454, 0>]",[],False,0,"<null, null>"
righteous_fire,"Вы получаете и наносите урон от горения окружащим противникам, а ваш урон от заклинаний повышен.",False,False,Праведный огонь,"[<880, 0>, <25, 0>, <879, 0>, <1903, 0>]",True,2,False,"<null, null>","<null, null>",True,19,"<15, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<880, 0>, <25, 0>, <879, 0>, <1903, 0>]",[],False,0,"<null, null>"
righteous_fire_aura,Противник рядом с вами наносит вам урон от горения Праведным огнём,False,False,Праведный огонь,"[<1977, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<19, 0>",False,False,2,False,True,True,False,0,False,RighteousFireBuff,False,False,False,"<null, null>",0,4,1,0,0,[],False,False,"<null, null>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>"
demon_righteous_fire,"Вы получаете и наносите урон от горения окружащим противникам, а ваш урон от заклинаний повышен.",False,False,Нечестивый огонь,"[<880, 0>, <25, 0>, <879, 0>, <1903, 0>]",True,2,False,"<null, null>","<null, null>",True,19,"<24, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<880, 0>, <25, 0>, <879, 0>, <1903, 0>]",[],False,0,"<null, null>"
demon_righteous_fire_aura,Противник рядом с вами наносит вам урон от горения Нечестивым огнём,False,False,Нечестивый огонь,"[<1977, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<25, 0>",False,False,2,False,True,True,False,0,False,RighteousFireBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>"
avatar_righteous_fire,"Вы получаете и наносите урон от горения окружащим противникам, а ваш урон от заклинаний повышен.",False,False,Праведный огонь,"[<880, 0>, <25, 0>, <2533, 0>]",True,2,False,"<null, null>","<null, null>",True,19,"<16, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<880, 0>, <25, 0>, <2533, 0>]",[],False,0,"<null, null>"
avatar_righteous_fire_aura,Противник рядом с вами наносит вам урон от горения Праведным огнём,False,False,Праведный огонь,"[<1977, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<20, 0>",False,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>"
invisible_fire_aura,"Вы получаете урон от горения, находясь рядом с Агонией",True,False,Агония,"[<4941, 0>, <4941, 0>, <4941, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,2,False,True,True,False,0,False,InvisibleFireAura,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<4941, 0>, <4941, 0>, <4941, 0>]",[],False,0,"<null, null>"
invisible_fire_debuff,"Вы получаете урон от горения, находясь рядом с Агонией.",False,False,Агония,"[<1977, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<30, 0>",False,False,2,False,True,True,False,0,False,InvisibleFireBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>"
invisible_holy_fire_debuff,"Вы получаете урон от горения, находясь рядом с Божественным разрядом",False,False,Божественный разряд,"[<1977, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<33, 0>",True,False,2,False,True,True,False,0,False,InvisibleFireBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>"
invisible_holy_fire_elder_debuff,"Вы получаете урон от горения, находясь рядом с Божественным разрядом",False,False,Божественный разряд,"[<1977, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<33, 0>",True,False,2,False,True,True,False,0,False,InvisibleFireBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1977, 0>]",[],False,0,"<null, null>"
invisible_kitava_fire_debuff,"Вы получаете урон от горения, находясь рядом с Еретичной вспышкой",False,False,Еретичная вспышка,"[<354, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<35, 0>",True,False,2,False,True,True,False,0,False,InvisibleFireBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<354, 0>]",[],False,0,"<null, null>"
ion_beam_debuff,"Вы получаете урон от молнии, находясь рядом с Разрядом молнии",False,False,Разряд молнии,"[<1981, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<27, 0>",False,False,2,False,True,True,False,0,False,InvisibleFireBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1981, 0>]",[],False,0,"<null, null>"
frost_ion_beam_debuff,Вы получаете урон от холода от Ползучего холода,False,False,Ползучий холод,"[<1979, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<29, 0>",False,False,2,False,True,True,False,0,False,InvisibleFireBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1979, 0>]",[],False,0,"<null, null>"
doedre_invisible_chaos_debuff,Вы получаете постепенный урон хаосом.,False,False,Токсичные нечистоты,"[<453, 0>]",False,3,False,"<null, null>","<null, null>",False,19,"<697, 0>",False,False,2,False,True,True,False,0,False,InvisibleFireBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<453, 0>]",[],False,0,"<null, null>"
fire_weapon,Ваше оружие наносит дополнительный урон от огня,False,True,Огненное оружие,"[<482, 0>, <447, 0>]",True,3,False,"<null, null>","<null, null>",True,19,"<36, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<482, 0>, <447, 0>]",[],False,0,"<null, null>"
frenzy_charge,Каждый заряд ярости даёт больше урона от атак и повышает скорость атаки и скорость сотворения чар,False,False,Заряды ярости,[],True,4,True,"<2653, 0>","<5, 0>",True,19,"<38, 0>",True,False,3,False,True,True,False,0,False,,False,False,False,"<8466, 0>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
endurance_charge,Каждый заряд выносливости даёт дополнительное уменьшение получаемого физического урона и сопротивления стихиям,False,False,Заряды выносливости,[],True,4,True,"<2652, 0>","<4, 0>",True,19,"<39, 0>",True,False,3,False,True,True,False,0,False,,False,False,False,"<8464, 0>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
power_charge,Каждый заряд энергии даёт больше урона от чар и повышает шанс критического удара,False,False,Заряд энергии,[],True,4,True,"<2654, 0>","<6, 0>",True,19,"<40, 0>",True,False,3,False,True,True,False,0,False,,False,False,False,"<8468, 0>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
spirit_charge,Нужны для некоторых умений,False,False,Заряды духа,[],True,4,True,"<7274, 0>","<6542, 0>",False,19,"<41, 0>",True,False,3,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
siphoning_charge, ,False,False,Заряды переливания,[],True,4,True,"<7336, 0>","<7335, 0>",True,19,"<42, 0>",True,False,3,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
void_arrow,"Может вызвать срабатывание Выстрела пустоты, пока у вас есть Стрелы пустоты",False,False,Стрелы пустоты,[],True,4,True,"<7356, 0>","<7355, 0>",True,19,"<43, 0>",True,False,3,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
divine_charge,Вы заряжены божественной энергией,False,False,Божественный заряд,[],True,4,True,"<9140, 0>","<9141, 0>",True,19,"<44, 0>",True,False,3,False,True,True,False,0,False,DivineCharge,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
blitz_charge,Вы получаете преимущество от зарядов разгона,False,False,Заряд разгона,[],True,4,True,"<9702, 0>","<9703, 0>",True,19,"<1070, 0>",True,False,3,False,True,True,False,0,False,BlitzCharge,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
challenger_charge,Вы получаете преимущество от зарядов претендента,False,False,Заряд претендента,[],True,4,True,"<9801, 0>","<9802, 0>",True,19,"<1078, 0>",True,False,3,False,True,True,False,0,False,ChallengerCharge,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
hillock_buff,Атакует более яростно,False,False,Жестокая атака,"[<70, 0>, <26, 0>]",True,2,False,"<null, null>","<null, null>",False,19,"<46, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<70, 0>, <26, 0>]",[],False,0,"<null, null>"
mana_leech,Вы похищаете ману,True,False,Похищение маны,"[<1413, 0>, <2866, 0>]",True,1,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,15,False,True,False,False,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1413, 0>, <2866, 0>]",[],False,1,"<null, null>"
life_leech,Вы похищаете здоровье,True,False,Похищение здоровья,"[<1412, 0>, <2865, 0>]",True,1,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,15,False,True,False,False,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1412, 0>, <2865, 0>]",[],False,1,"<null, null>"
energy_shield_leech,Вы похищаете энергетический щит,True,False,Похищение энергетического щита,"[<1414, 0>, <2867, 0>]",True,1,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,15,False,True,False,False,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1414, 0>, <2867, 0>]",[],False,1,"<null, null>"
players_increased,В игре больше игроков,True,False,Число игроков увеличено,"[<1939, 0>, <370, 0>, <3280, 0>]",False,2,False,"<null, null>","<null, null>",True,19,"<0, 0>",True,False,15,False,False,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1939, 0>, <370, 0>, <3280, 0>]",[],False,0,"<null, null>"
flask_bonus_armour,Ваша броня повышена во время действия эффекта этого флакона,True,False,Броня увеличена,"[<117, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,True,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<117, 0>]",[],False,0,"<null, null>"
flask_bonus_evasion,Ваше уклонение повышено во время действия эффекта этого флакона,False,False,Уклонение увеличено,"[<120, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<49, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<120, 0>]",[],False,0,"<null, null>"
flask_bonus_energy_shield,Ваш энергетический щит повышен во время действия эффекта этого флакона,True,False,Энергетический щит усилен,"[<134, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<134, 0>]",[],False,0,"<null, null>"
flask_bonus_movement_speed,Вы передвигаетесь быстрее во время действия эффекта этого флакона,False,False,Скорость передвижения увеличена,"[<177, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<47, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<177, 0>]",[],False,0,"<null, null>"
flask_bonus_stun_recovery,Вы быстрее восстанавливаетесь после оглушения во время действия эффекта этого флакона,True,False,Ускоренное восстановление после оглушения,"[<221, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<221, 0>]",[],False,0,"<null, null>"
flask_bonus_resistances,Ваше сопротивление стихиям повышено во время действия эффекта этого флакона,True,False,Сопротивление повышено,"[<141, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<141, 0>]",[],False,0,"<null, null>"
flask_bonus_life_leech,Вы похищаете жизнь во время действия эффекта этого флакона,True,False,Увеличенное похищение здоровья,"[<3092, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<3092, 0>]",[],False,0,"<null, null>"
flask_bonus_mana_leech,Вы похищаете ману во время действия эффекта этого флакона,True,False,Увеличенное похищение маны,"[<3093, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<3093, 0>]",[],False,0,"<null, null>"
flask_bonus_knockback,Ваши атаки ближнего боя отбрасывают врагов во время действия эффекта этого флакона,True,False,Отбрасывание врагов,"[<721, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<721, 0>]",[],False,0,"<null, null>"
flask_bonus_global_knockback,Вы отбрасываете врагов во время действия эффекта этого флакона,True,False,Отбрасывание врагов,"[<110, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<110, 0>]",[],False,0,"<null, null>"
flask_bonus_prevents_death,Вы не можете умереть во время действия эффекта этого флакона,True,False,Предотвращение смерти,"[<398, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<398, 0>]",[],False,0,"<null, null>"
flask_bonus_ignite_immunity,,True,False,,[],False,3,False,"<null, null>","<null, null>",False,19,"<379, 0>",True,False,4,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],"[<4928, 0>]",[],[],False,0,"<null, null>"
chill_immunity,С вас сняты все эффекты охлаждения и вас нельзя охладить.,False,False,Иммунитет к охлаждению,[],True,3,False,"<null, null>","<null, null>",False,19,"<381, 0>",True,False,15,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],"[<4927, 0>]",[],[],False,0,"<null, null>"
freeze_immunity,С вас сняты все эффекты заморозки и вас нельзя заморозить.,False,False,Иммунитет к заморозке,[],True,3,False,"<null, null>","<null, null>",False,19,"<377, 0>",True,False,15,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],"[<4926, 0>]",[],[],False,0,"<null, null>"
ignite_immunity,С вас сняты все эффекты поджога и вас нельзя поджечь.,False,False,Иммунитет к поджогу,[],True,3,False,"<null, null>","<null, null>",False,19,"<379, 0>",True,False,15,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],"[<4928, 0>]",[],[],False,0,"<null, null>"
shock_immunity,С вас сняты все эффекты шока и на вас нельзя наложить шок.,False,False,Иммунитет к шоку,[],True,3,False,"<null, null>","<null, null>",False,19,"<380, 0>",True,False,15,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],"[<4929, 0>]",[],[],False,0,"<null, null>"
bleeding_immunity,С вас сняты все эффекты кровотечения и на вас нельзя наложить кровотечение.,False,False,Иммунитет к кровотечению,[],True,3,False,"<null, null>","<null, null>",False,19,"<378, 0>",True,False,15,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],"[<2641, 0>]",[],[],False,0,"<null, null>"
corrupted_blood_immunity,С вас сняты все эффекты Осквернённой крови и на вас нельзя наложить Осквернённую кровь.,False,False,Иммунитет к Осквернённой крови,[],True,3,False,"<null, null>","<null, null>",False,19,"<382, 0>",True,False,15,False,True,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],"[<14132, 0>]",[],[],False,0,"<null, null>"
flask_bonus_curse_immunity,,True,False,Иммунитет к проклятиям,[],True,3,False,"<null, null>","<null, null>",False,19,"<48, 0>",True,False,4,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],"[<745, 0>]",[],[],False,0,"<null, null>"
spectre_buff,Сейчас взорвется.,True,False,Призрачный,[],False,3,False,"<null, null>","<null, null>",False,19,"<50, 0>",True,False,15,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
infernal_blow_hit,Вы прокляты. Для вас время течет медленнее.,True,False,Задет Ударом преисподней,"[<1999, 0>]",False,3,False,"<null, null>","<null, null>",True,19,"<0, 0>",True,False,15,False,False,False,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<1999, 0>]",[],False,0,"<null, null>"
viper_strike_orb,Вы получаете урон хаосом от Удара Гадюки,False,False,Задет Ударом гадюки,"[<453, 0>]",True,1,False,"<null, null>","<null, null>",True,19,"<51, 0>",True,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,2,0,0,0,[],False,False,"<null, null>",False,[],[],"[<453, 0>]",[],False,0,"<null, null>"
phase_run,"Вы ускорены и вас тяжелее разглядеть. Если вы прервете действие этого положительного эффекта, совершив атаку оружием, урон от этой атаки будет увеличен.",False,True,Призрачный бег,"[<177, 0>, <314, 0>, <635, 0>, <5830, 0>]",True,2,False,"<null, null>","<null, null>",False,19,"<52, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<177, 0>, <314, 0>, <635, 0>, <5830, 0>]",[],False,0,"<null, null>"
monster_magic_effect_buff,,True,False,,[],True,2,False,"<null, null>","<null, null>",True,19,"<54, 0>",True,False,15,True,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
monster_rare_effect_buff,,True,False,,[],True,2,False,"<null, null>","<null, null>",True,19,"<55, 0>",True,False,15,True,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
fuse_arrow_orb,Вы сейчас взорвётесь,False,False,Задет Взрывной стрелой,[],True,4,True,"<529, 0>","<528, 0>",True,19,"<59, 0>",True,False,3,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],[],[],False,0,"<null, null>"
curse_temporal_chains,Вы прокляты. Для вас время течет медленнее.,False,False,Путы времени,"[<3243, 0>, <9148, 0>, <532, 0>]",False,6,False,"<null, null>","<null, null>",True,19,"<60, 0>",False,False,5,False,True,True,False,0,False,CurseDebuff,False,False,False,"<null, null>",0,4,0,1,0,[],False,False,"<null, null>",False,[],"[<12473, 0>]","[<3243, 0>, <9148, 0>, <532, 0>]","[<719, 0>]",False,0,"<null, null>"
curse_elemental_weakness,Вы прокляты. Вы получаете больше урона от стихий.,False,False,Уязвимость к стихиям,"[<141, 0>, <621, 0>]",False,6,False,"<null, null>","<null, null>",True,19,"<62, 0>",False,False,5,False,True,True,False,0,False,CurseDebuff,False,False,False,"<null, null>",0,4,0,1,0,[],False,False,"<null, null>",False,[],[],"[<141, 0>, <621, 0>]","[<719, 0>]",False,0,"<null, null>"
curse_fire_weakness,"Вы прокляты. Вы получаете больше урона от огня, и шанс поджечь вас повышен.",False,False,Горючесть,"[<144, 0>, <536, 0>, <207, 0>]",False,6,False,"<null, null>","<null, null>",True,19,"<63, 0>",False,False,5,False,True,True,False,0,False,CurseDebuff,False,False,False,"<null, null>",0,4,0,1,0,[],False,False,"<null, null>",False,[],[],"[<144, 0>, <536, 0>, <207, 0>]","[<719, 0>]",False,0,"<null, null>"
curse_cold_weakness,"Вы прокляты. Вы получаете больше урона от холода, и шанс заморозить вас повышен.",False,False,Обморожение,"[<146, 0>, <535, 0>, <206, 0>]",False,6,False,"<null, null>","<null, null>",True,19,"<64, 0>",False,False,5,False,True,True,False,0,False,CurseDebuff,False,False,False,"<null, null>",0,4,0,1,0,[],False,False,"<null, null>",False,[],[],"[<146, 0>, <535, 0>, <206, 0>]","[<719, 0>]",False,0,"<null, null>"
curse_lightning_weakness,"Вы прокляты. Вы получаете больше урона от молнии, и шанс шокировать вас повышен.",False,False,Проводимость,"[<148, 0>, <533, 0>, <205, 0>]",False,6,False,"<null, null>","<null, null>",True,19,"<66, 0>",False,False,5,False,True,True,False,0,False,CurseDebuff,False,False,False,"<null, null>",0,4,0,1,0,[],False,False,"<null, null>",False,[],[],"[<148, 0>, <533, 0>, <205, 0>]","[<719, 0>]",False,0,"<null, null>"
curse_warlords_mark,"Вы прокляты. Оглушение на вас действует дольше, вы даруете врагам Свирепость, они могут похищать у вас здоровье и ману, а также получат заряд выносливости, если вы погибнете.",False,False,Метка вождя,"[<12408, 0>, <12410, 0>, <9754, 0>, <9755, 0>, <544, 0>, <12614, 0>, <477, 0>]",False,6,False,"<null, null>","<null, null>",True,19,"<68, 0>",False,False,14,False,True,True,False,0,False,CurseDebuff,False,False,False,"<null, null>",0,4,0,1,0,[],False,False,"<null, null>",False,[],[],"[<12408, 0>, <12410, 0>, <9754, 0>, <9755, 0>, <544, 0>, <12614, 0>, <477, 0>]","[<719, 0>]",False,0,"<null, null>"
