Id,DisplayedName,Description,Index3,Icon_DDSFile,ActiveSkillTargetTypes,ActiveSkillTypeKeys,WeaponRestriction_ItemClassesKeys,WebsiteDescription,WebsiteImage,Flag0,Unknown0,Flag1,SkillTotemId,IsManuallyCasted,Input_StatKeys,Output_StatKeys,MinionActiveSkillTypes,Flag2,Flag3,Keys0,Unknown1,Key0,Flag4,AIFile,Keys1,Flag5,Flag6,Flag7
enduring_cry,Enduring Cry,"Performs a warcry, taunting all nearby enemies to attack the user and granting endurance charges. Gives a brief burst of life regeneration, as well as a buff which grants resistances and physical damage reduction based on your endurance charges.",EnduringCry,Art/2DArt/SkillIcons/WarCryEnduring.dds,[4],"[<4, 0>, <7, 0>, <8, 0>, <62, 0>, <89, 0>]",[],"In battle, it's often someone's job to stand in the front line, and take most of the punishment. Few relish this task, but those who do know the secret of the Enduring Cry. This battle shout taunts all nearby enemies, compelling them to attack the offender, while simultaneously boosting his ability to absorb punishment in direct proportion to the number of nearby foes.",http://s3.amazonaws.com/pathofexile/image/skills/strength/enduring_cry.jpg,False,EnduringCry,False,21,True,"[<9668, 0>, <5520, 0>, <4509, 0>, <4372, 0>]","[<9667, 0>, <4535, 0>, <4535, 0>, <3339, 0>]",[],True,True,"[<12328, 0>]",8,"<null, null>",False,,[],False,False,1
enduring_cry_repeatable,,,EnduringCry,,[4],"[<4, 0>, <7, 0>, <8, 0>, <21, 0>, <62, 0>]",[],,,True,,False,21,True,[],[],[],True,True,[],8,"<null, null>",False,,[],False,False,1
inspiring_cry,Rallying Cry,"Performs a warcry, granting increased damage and mana regeneration to the user and nearby allies if there are nearby enemies. The damage increase is proportional to the number of surrounding enemies. Taunts all nearby enemies to attack the user. Shares a cooldown with other Warcry skills.",InspiringCry,Art/2DArt/SkillIcons/InspiringCry.dds,[4],"[<4, 0>, <7, 0>, <8, 0>, <62, 0>, <89, 0>]",[],,,True,RallyingCry,False,21,True,"[<9668, 0>, <5520, 0>, <4511, 0>, <4353, 0>]","[<9667, 0>, <4535, 0>, <4535, 0>, <215, 0>]",[],True,True,[],8,"<null, null>",False,,[],False,False,1
abyssal_cry,Abyssal Cry,"Performs a warcry, Hindering nearby enemies and causing them to explode when killed. The Hinder effect is proportional to the number of surrounding enemies. Taunts all nearby enemies to attack the user. Shares a cooldown with other Warcry skills.",AbyssalCry,Art/2DArt/SkillIcons/AbyssalCry.dds,[4],"[<7, 0>, <8, 0>, <41, 0>, <6, 0>, <62, 0>, <89, 0>]",[],,,True,AbyssalCry,False,21,True,"[<9668, 0>, <4070, 0>, <4354, 0>]","[<9667, 0>, <24, 0>, <215, 0>]",[],True,True,[],8,"<null, null>",False,,"[<4, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>]",False,False,1
leap_slam,Leap Slam,"Jump into the air, damaging and knocking back enemies with your weapon where you land. Enemies you would land on are pushed out of the way. Requires an Axe, Mace, Sceptre, Sword or Staff. Cannot be supported by Multistrike.",LeapSlam,Art/2DArt/SkillIcons/iconleapslam.dds,"[1, 2]","[<0, 0>, <7, 0>, <19, 0>, <33, 0>, <78, 0>, <91, 0>, <14, 0>]","[<9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>]","Long ago, the marauders of Oriath perfected a devastating battle technique - the ferocious Leap Slam. With a guttural cry, the leaper hurtles forward and smashes the ground at the feet of the enemy. The force from this blow deals substantial damage in a circle around the targeted spot, and will even knock back and stun. The Leap Slam is useful not only as an offensive technique, but also because it can serve, in a pinch, to escape from danger. The Marauders of Oriath were famous for attacking their foes from above, leaping down from high ledges to crush their enemies' skulls.",http://s3.amazonaws.com/pathofexile/image/skills/strength/leap_slam.jpg,False,LeapSlam,False,21,True,"[<4214, 0>, <4011, 0>, <4187, 0>]","[<70, 0>, <24, 0>, <434, 0>]",[],True,True,[],8,"<6, 0>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
leap_slam_behind,Leap Slam,,LeapSlam,Art/2DArt/SkillIcons/iconleapslam.dds,[9],"[<0, 0>, <7, 0>, <19, 0>, <33, 0>, <78, 0>, <91, 0>, <14, 0>]","[<9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>]",,,True,,False,21,True,[],[],[],True,True,[],8,"<0, 0>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
double_strike,Double Strike,Performs two fast strikes with a melee weapon.,DoubleStrike,Art/2DArt/SkillIcons/icondoubleswing.dds,"[1, 2]","[<0, 0>, <20, 0>, <23, 0>, <19, 0>, <27, 0>]","[<6, 0>, <7, 0>, <9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>, <56, 0>]","Originally perfected by the renowned Duelist Fammal during his reign in the arenas of Oriath, the deadly Double Strike brings fame and renown to those who master it. A Double Strike performs two regular melee attacks in the blink of an eye, dealing twice as much damage in a single span of time. Foes caught unawares will find themselves cut to ribbons or stunned into submission beneath a flurry of blows.",http://s3.amazonaws.com/pathofexile/image/skills/dexterity/double_strike.jpg,False,DoubleStrike,False,21,True,"[<3987, 0>, <4209, 0>, <4245, 0>, <7960, 0>]","[<24, 0>, <70, 0>, <554, 0>, <7961, 0>]",[],True,True,[],8,"<null, null>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
vaal_double_strike_two,Vaal Double Strike,"Performs two fast strikes with a melee weapon, each of which summons a double of you for a duration to continuously attack monsters in this fashion.",VaalDoubleStrikeTwo,Art/2DArt/SkillIcons/icondoubleswing.dds,"[1, 2]","[<0, 0>, <20, 0>, <19, 0>, <8, 0>, <37, 0>, <27, 0>]","[<6, 0>, <7, 0>, <9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>, <56, 0>]",,,True,VaalDoubleStrikeTwo,False,21,True,"[<3987, 0>, <4209, 0>, <4245, 0>, <7960, 0>]","[<24, 0>, <70, 0>, <554, 0>, <7961, 0>]",[],True,True,[],8,"<null, null>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
vaal_double_strike,Vaal Double Strike,"Performs two fast strikes with a melee weapon, and summons your double for a duration to continuously attack monsters in this fashion.",VaalDoubleStrike,Art/2DArt/SkillIcons/icondoubleswing.dds,"[1, 2]","[<0, 0>, <20, 0>, <19, 0>, <8, 0>, <37, 0>, <27, 0>]","[<6, 0>, <7, 0>, <9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <14, 0>, <15, 0>, <16, 0>, <17, 0>, <57, 0>, <56, 0>]",,,True,,False,21,True,"[<3987, 0>, <4209, 0>, <4245, 0>, <7960, 0>]","[<24, 0>, <70, 0>, <554, 0>, <7961, 0>]",[],True,True,[],8,"<null, null>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
elemental_hit,Elemental Hit,"Each attack with this skill will choose an element at random, and will only be able to deal damage of that element. If the attack hits an enemy, it will also deal damage in an area around them, with the radius being larger if that enemy is suffering from an ailment of the chosen element. It will avoid choosing the same element twice in a row.",ElementalHit,Art/2DArt/SkillIcons/iconelementalhit.dds,"[1, 2]","[<0, 0>, <2, 0>, <56, 0>, <14, 0>, <13, 0>, <15, 0>, <20, 0>, <23, 0>, <19, 0>, <28, 0>, <29, 0>, <30, 0>, <40, 0>, <57, 0>, <7, 0>, <31, 0>, <101, 0>]",[],"Cold steel tends to solve most problems, but sometimes it's not quite enough. With Elemental Hit, a player infuses their weapon with the heat of a furnace, the electricity of a Summer tempest, or the icy chill of the Winter night. The specific element is randomly chosen, but the result is the same: tons of extra damage dealt, often killing the target with a single blow.",http://s3.amazonaws.com/pathofexile/image/skills/dexterity/elemental_hit.jpg,False,ElementalHit,False,21,True,"[<4282, 0>, <4217, 0>, <4032, 0>]","[<1874, 0>, <70, 0>, <24, 0>]",[],True,True,[],8,"<3, 0>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
immortal_call,Immortal Call,"Discharges Endurance Charges, making the character invulnerable to physical damage for a short time, proportional to how many endurance charges were expended.",ImmortalCall,Art/2DArt/SkillIcons/immortalcall.dds,[4],"[<1, 0>, <4, 0>, <8, 0>, <14, 0>, <31, 0>, <27, 0>, <63, 0>, <89, 0>]",[],"Even with the added toughness granted from Endurance Charges, a combatant sometimes finds themselves facing impossible odds. This rare event makes flight a good option and sometimes it even merits the power of the Immortal Call. The legendary war cry channels all current Endurance into an invisible shield that shelters the player from all physical harm for a brief duration. Consuming more charges will extend the duration of the Immortal shield, giving plenty of time for escape or victory.",http://s3.amazonaws.com/pathofexile/image/skills/strength/immortal_call.jpg,False,ImmortalCall,False,21,True,"[<4335, 0>]","[<215, 0>]",[],True,True,[],8,"<null, null>",False,,[],False,False,1
mortal_call,Immortal Call,Take less Physical and Elemental Damage for a short time. Consumes up to 5 Endurance Charges to lengthen the buff and further lessen Physical Damage taken. Shares a cooldown with other Guard skills.,ImmortalCall,Art/2DArt/SkillIcons/immortalcall.dds,[4],"[<1, 0>, <4, 0>, <8, 0>, <14, 0>, <31, 0>, <63, 0>, <77, 0>, <89, 0>]",[],,,True,MortalCall,False,21,True,"[<4335, 0>, <9397, 0>, <9881, 0>]","[<215, 0>, <9398, 0>, <361, 0>]",[],True,True,[],8,"<null, null>",False,,[],False,False,1
vaal_immortal_call,Vaal Immortal Call,"Discharges Endurance Charges, making the character unable to die or gain Vaal souls for a short time, proportional to how many endurance charges were expended.",ImmortalCall,Art/2DArt/SkillIcons/immortalcall.dds,[4],"[<1, 0>, <4, 0>, <8, 0>, <14, 0>, <37, 0>, <85, 0>, <89, 0>]",[],,,True,,False,21,True,"[<4335, 0>, <9881, 0>]","[<215, 0>, <360, 0>]",[],True,True,[],8,"<null, null>",False,,[],False,False,1
dual_strike,Dual Strike,"Attacks with both weapons, dealing the damage of both in one strike. Dual wield only. Does not work with wands.",DualStrike,Art/2DArt/SkillIcons/icondualswing.dds,"[1, 2]","[<0, 0>, <3, 0>, <20, 0>, <23, 0>, <19, 0>, <43, 0>]","[<6, 0>, <7, 0>, <9, 0>, <10, 0>, <11, 0>, <12, 0>, <32, 0>, <16, 0>, <56, 0>]","Double Strike was not the only attack Fammal mastered during his years in the arenas. He also perfected the technique of the Dual Strike, and used it to decimate countless opponents. Those who follow in his footsteps seek to duplicate the art, and at high levels of skill, a few manage. Dual Strike lashes out at a single target with tremendous force, slicing or smashing it with both weapons simultaneously. When executed by a master swordsman, just one Dual Strike is often enough to end the battle.",http://s3.amazonaws.com/pathofexile/image/skills/dexterity/dual_strike.jpg,False,DualStrike,False,21,True,"[<3988, 0>, <4210, 0>, <4246, 0>, <5398, 0>, <11975, 0>, <11978, 0>, <11981, 0>, <11984, 0>, <11987, 0>]","[<24, 0>, <70, 0>, <554, 0>, <5427, 0>, <11976, 0>, <11979, 0>, <11982, 0>, <11985, 0>, <11988, 0>]",[],True,True,[],8,"<null, null>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
blade_flurry,Whirling Blades,"Dive through enemies, dealing weapon damage. Only works with daggers, claws and one handed swords. Cannot be supported by Multistrike.",BladeFlurry,Art/2DArt/SkillIcons/iconbladeflurry.dds,"[1, 2, 9, 23]","[<0, 0>, <19, 0>, <33, 0>, <78, 0>]","[<7, 0>, <9, 0>, <10, 0>, <6, 0>, <56, 0>]",,http://s3.amazonaws.com/pathofexile/image/skills/dexterity/blade_flurry.jpg,False,WhirlingBlades,False,21,True,"[<4395, 0>, <4057, 0>]","[<70, 0>, <24, 0>]",[],True,True,[],8,"<0, 0>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
frenzy,Frenzy,Performs an attack that gives the character a frenzy charge if it hits. Frenzy charges increase your attack speed.,Frenzy,Art/2DArt/SkillIcons/iconfrenzy.dds,"[1, 2]","[<0, 0>, <40, 0>, <57, 0>, <2, 0>, <56, 0>, <14, 0>, <13, 0>, <15, 0>, <20, 0>, <23, 0>, <19, 0>, <31, 0>]",[],"The bread and butter of any effective combat skill set, Frenzy is used by many and feared by all. With Frenzy active, every successful attack dealt accelerates the next attack, transforming the player into an offensive dervish. Once the Frenzy is at full intensity, it can be maintained indefinitely as long as the player strikes a new target in time. Several skills consume Frenzy charges when they are activated, enabling new ways to decimate foes.",http://s3.amazonaws.com/pathofexile/image/skills/dexterity/frenzy.jpg,False,Frenzy,False,21,True,"[<4030, 0>, <4280, 0>]","[<24, 0>, <1654, 0>]",[],True,True,[],8,"<3, 0>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
caustic_arrow,Caustic Arrow,"Fires an arrow which deals chaos damage in an area on impact, and spreads caustic ground. Enemies standing on the caustic ground take chaos damage over time.",CausticArrow,Art/2DArt/SkillIcons/poisonarrow.dds,"[1, 2]","[<0, 0>, <40, 0>, <57, 0>, <2, 0>, <56, 0>, <7, 0>, <8, 0>, <13, 0>, <15, 0>, <14, 0>, <34, 0>, <41, 0>, <31, 0>]","[<13, 0>]","Borrowing a bit of toxic chemistry from the secretive Oriath Necromancers guild, a skilled archer infuses their arrowhead with a wicked venom. Once enchanted, the arrow will explode violently when it impacts a target, showering both foes and the surrounding area with a cloud of choking death. Anything living caught in the cloud will suffocate quickly, suffering heavy chaos damage until they move far away.",http://s3.amazonaws.com/pathofexile/image/skills/dexterity/poison_arrow.jpg,False,PoisonArrow,False,21,True,"[<4045, 0>, <4244, 0>, <4203, 0>, <8372, 0>, <8371, 0>, <8435, 0>, <8437, 0>, <8439, 0>]","[<24, 0>, <215, 0>, <434, 0>, <8336, 0>, <8370, 0>, <6106, 0>, <1975, 0>, <8440, 0>]",[],True,True,[],8,"<7, 0>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
backstab,Backstab,A dagger skill that deals a critical strike and additional damage to an enemy if the attack is made from behind the enemy. Has high mana cost and cooldown,Backstab,Art/2DArt/SkillIcons/backstab.dds,"[1, 2]","[<0, 0>, <20, 0>, <23, 0>, <19, 0>]","[<7, 0>, <56, 0>]",,,True,,False,21,True,[],[],[],True,True,[],8,"<null, null>",False,,"[<2, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>, <14, 0>, <15, 0>, <28, 0>, <35, 0>]",False,False,1
detonate_dead_old_monster,,,DetonateDead,Art/2DArt/SkillIcons/iconcorpseexplosion.dds,"[6, 20]","[<1, 0>, <6, 0>, <7, 0>, <13, 0>, <14, 0>, <15, 0>, <21, 0>, <31, 0>, <28, 0>, <71, 0>]",[],"To a skilled practitioner of the occult, the corpses of slain foes are a tool to bend to their dark purpose. While most seek to animate the very souls of fallen enemies, a crafty handful have discovered an even more potent use. Infusing the enzymes and acids of the target's body with magical energy, the caster creates a volatile mixture that detonates violently when a final word is spoken. The explosion blasts outwards in every direction, showering nearby enemies with flame and toxic liquid. At higher levels of skill, the detonation will damage and stun foes in a wide area.",http://s3.amazonaws.com/pathofexile/image/skills/dexterity/detonate_dead_new.jpg,True,DetonateDead,False,21,True,"[<4044, 0>, <4200, 0>]","[<24, 0>, <434, 0>]",[],True,True,[],8,"<null, null>",False,,"[<4, 0>, <18, 0>, <10, 0>, <11, 0>, <29, 0>, <16, 0>, <17, 0>, <19, 0>, <26, 0>]",False,False,1
