Id,Unknown0,Unknown1,Name,CompletionsRequired,AchievementsKey,Unknown2,Unknown3,Unknown4,Unknown5
UseCurrencyUpgradeToMagic,1,735,Сфера превращения,1,"<2, 0>",False,True,False,True
UseCurrencyAddModToMagic,1,736,Сфера усиления,1,"<2, 0>",False,True,False,True
UseCurrencyArmourQuality,1,737,Деталь доспеха,1,"<2, 0>",False,True,False,True
UseCurrencyWeaponQuality,1,738,Точильный камень,1,"<2, 0>",False,True,False,True
UseCurrencyRerollMagic,1,739,Сфера перемен,1,"<2, 0>",False,True,False,True
UseCurrencyRerollSocketColours,1,740,Цветная сфера,1,"<2, 0>",False,True,False,True
UseCurrencyFlaskQuality,1,741,Стекольная масса,1,"<2, 0>",False,True,False,True
UseCurrencyRerollSocketNumbers,1,742,Сфера златокузнеца,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeRandomly,1,743,Сфера удачи,1,"<2, 0>",False,True,False,True
UseCurrencyRerollSocketLinks,1,744,Сфера соединения,1,"<2, 0>",False,True,False,True
UseCurrencyConvertToNormal,1,745,Сфера очищения,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeToRare,1,746,Сфера алхимии,1,"<2, 0>",False,True,False,True
UseCurrencyMapQuality,1,747,Резец картографа,1,"<2, 0>",False,True,False,True
UseCurrencyPassiveRefund,1,748,Сфера раскаяния,1,"<2, 0>",False,True,False,True
UseCurrencyRerollRare,1,749,Сфера хаоса,1,"<2, 0>",False,True,False,True
UseCurrencyUpgradeMagicToRare,1,750,Сфера царей,1,"<2, 0>",False,True,False,True
UseCurrencyGemQuality,1,751,Призма камнереза,1,"<2, 0>",False,True,False,True
UseCurrencyRerollImplicit,1,752,Благодатная сфера,1,"<2, 0>",False,True,False,True
UseCurrencyModValues,1,753,Божественная сфера,1,"<2, 0>",False,True,False,True
UseCurrencyAddModToRare,1,754,Сфера возвышения,1,"<2, 0>",False,True,False,True
UseCurrencyImprintOrb,1,755,Сфера вечного,1,"<2, 0>",False,True,False,True
60OnslaughtStrDex,1,756,Дуэлянт,1,"<3, 0>",False,True,False,True
60OnslaughtStr,1,757,Дикарь,1,"<3, 0>",False,True,False,True
60OnslaughtDex,1,758,Охотница,1,"<3, 0>",False,True,False,True
60OnslaughtDexInt,1,759,Бандит,1,"<3, 0>",False,True,False,True
60OnslaughtStrInt,1,760,Жрец,1,"<3, 0>",False,True,False,True
60OnslaughtInt,1,761,Ведьма,1,"<3, 0>",False,True,False,True
RecipeCurrencyIdentificationShard,1,762,Обрывок свитка,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeToMagicShard,1,763,Осколок превращения,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollMagicShard,1,764,Осколок перемен,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeToRareShard,1,765,Осколок алхимии,1,"<4, 0>",False,True,False,True
RecipeCurrencyIdentification,1,766,Свиток мудрости,1,"<4, 0>",False,True,False,True
RecipeCurrencyAddModToMagic,1,767,Сфера усиления,1,"<4, 0>",False,True,False,True
RecipeCurrencyArmourQuality,1,768,Деталь доспеха,1,"<4, 0>",False,True,False,True
RecipeCurrencyWeaponQuality,1,769,Точильный камень,1,"<4, 0>",False,True,False,True
RecipeCurrencyMapQuality,1,770,Резец картографа,1,"<4, 0>",False,True,False,True
RecipeCurrencyGemQuality,1,771,Призма камнереза,1,"<4, 0>",False,True,False,True
RecipeCurrencyFlaskQuality,1,772,Стекольная масса,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollSocketColours,1,773,Цветная Сфера,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollSocketNumbers,1,774,Сфера златокузнеца,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeRandomly,1,775,Сфера удачи,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeToRare,1,776,Сфера алхимии,1,"<4, 0>",False,True,False,True
RecipeCurrencyRerollRare,1,777,Сфера хаоса,1,"<4, 0>",False,True,False,True
RecipeCurrencyConvertToNormal,1,778,Сфера очищения,1,"<4, 0>",False,True,False,True
RecipeCurrencyUpgradeMagicToRare,1,779,Сфера царей,1,"<4, 0>",False,True,False,True
RecipeCurrencyModValues,1,780,Божественная Сфера,1,"<4, 0>",False,True,False,True
RecipeUnidentifiedMagic,1,781,Неопознанный волшебный предмет,1,"<4, 0>",False,True,False,True
RecipeUnidentifiedRare,1,782,Неопознанный редкий предмет,1,"<4, 0>",False,True,False,True
RecipeAmulet1,1,783,Амулет из ракушек,1,"<4, 0>",False,True,False,True
RecipeAmulet2,1,784,Коралловый амулет,1,"<4, 0>",False,True,False,True
RecipeRing5,1,785,Кольцо с топазом,1,"<4, 0>",False,True,False,True
RecipeRing6,1,786,Кольцо с сапфиром,1,"<4, 0>",False,True,False,True
RecipeRing7,1,787,Кольцо с рубином,1,"<4, 0>",False,True,False,True
RecipeAmulet8,1,788,Амулет с бирюзой,1,"<4, 0>",False,True,False,True
RecipeAmulet9,1,789,Амулет с агатом,1,"<4, 0>",False,True,False,True
RecipeAmulet10,1,790,Амулет с цитрином,1,"<4, 0>",False,True,False,True
RecipeAnyLifeFlask,1,791,Любой флакон жизни,1,"<4, 0>",False,True,False,True
RecipeAnyManaFlask,1,792,Любой флакон маны,1,"<4, 0>",False,True,False,True
RecipeAnyHybridFlask,1,793,Любой флакон равновесия,1,"<4, 0>",False,True,False,True
RecipeMap,1,794,Любая карта,1,"<4, 0>",False,True,False,True
RecipeGem,1,795,Любой камень,1,"<4, 0>",False,True,False,True
OpenMapTier1_1,1,796,Склеп,1,"<5, 0>",False,True,False,True
OpenMapTier1_2,1,797,Подземелье,1,"<5, 0>",False,True,False,True
OpenMapTier1_3,1,798,Грот,1,"<5, 0>",False,True,False,True
OpenMapTier1_4,1,799,Заросшие руины,1,"<5, 0>",False,True,False,True
OpenMapTier1_5,1,800,Дюны,1,"<5, 0>",False,True,False,True
OpenMapTier1_6,1,801,Высохшее озеро,1,"<5, 0>",False,True,False,True
OpenMapTier1_7,1,802,Тропический остров,1,"<5, 0>",False,True,False,True
OpenMapTier2_1,1,803,Пристань,1,"<5, 0>",False,True,False,True
OpenMapTier2_2,1,804,Арсенал,1,"<5, 0>",False,True,False,True
OpenMapTier2_3,1,805,Чаща,1,"<5, 0>",False,True,False,True
OpenMapTier2_4,1,806,Морской утёс,1,"<5, 0>",False,True,False,True
OpenMapTier2_5,1,807,Погост,1,"<5, 0>",False,True,False,True
OpenMapTier2_6,1,808,Канализация,1,"<5, 0>",False,True,False,True
OpenMapTier2_7,1,809,Агора,1,"<5, 0>",False,True,False,True
OpenMapTier3_1,1,810,Хибары,1,"<5, 0>",False,True,False,True
OpenMapTier3_2,1,811,Паучье логово,1,"<5, 0>",False,True,False,True
OpenMapTier3_3,1,812,Пирамида ваал,1,"<5, 0>",False,True,False,True
OpenMapTier3_4,1,813,Риф,1,"<5, 0>",False,True,False,True
OpenMapTier3_5,1,814,Родники,1,"<5, 0>",False,True,False,True
OpenMapTier3_6,1,815,Грязевой гейзер,1,"<5, 0>",False,True,False,True
OpenMapTier4_1,1,816,Катакомбы,1,"<5, 0>",False,True,False,True
OpenMapTier4_2,1,817,Заросшая обитель,1,"<5, 0>",False,True,False,True
OpenMapTier4_3,1,818,Тоннель,1,"<5, 0>",False,True,False,True
OpenMapTier4_4,1,819,Берег,1,"<5, 0>",False,True,False,True
OpenMapTier4_5,1,820,Паучий лес,1,"<5, 0>",False,True,False,True
OpenMapTier4_6,1,821,Прогулочный парк,1,"<5, 0>",False,True,False,True
OpenMapTier5_1,1,822,Подземное море,1,"<5, 0>",False,True,False,True
OpenMapTier5_2,1,823,Причал,1,"<5, 0>",False,True,False,True
OpenMapTier5_3,1,824,Трясина,1,"<5, 0>",False,True,False,True
OpenMapTier5_4,1,825,Кладбище,1,"<5, 0>",False,True,False,True
OpenMapTier5_5,1,826,Бухта,1,"<5, 0>",False,True,False,True
OpenMapTier6_1,1,827,Храм,1,"<5, 0>",False,True,False,True
OpenMapTier6_2,1,828,Гнездо пауков,1,"<5, 0>",False,True,False,True
OpenMapTier6_3,1,829,Взморье,1,"<5, 0>",False,True,False,True
OpenMapTier6_4,1,830,Мёртвые леса,1,"<5, 0>",False,True,False,True
OpenMapTier6_5,1,831,Колоннада,1,"<5, 0>",False,True,False,True
OpenMapTier7_1,1,832,Камера пыток,1,"<5, 0>",False,True,False,True
OpenMapTier7_2,1,833,Помойный пруд,1,"<5, 0>",False,True,False,True
OpenMapTier7_3,1,834,Копь,1,"<5, 0>",False,True,False,True
OpenMapTier7_4,1,835,Долина джунглей,1,"<5, 0>",False,True,False,True
OpenMapTier8_1,1,836,Камеры,1,"<5, 0>",False,True,False,True
OpenMapTier8_2,1,837,Ущелье,1,"<5, 0>",False,True,False,True
OpenMapTier8_3,1,838,Мрачный лес,1,"<5, 0>",False,True,False,True
OpenMapTier8_4,1,839,Засушливый мыс,1,"<5, 0>",False,True,False,True
OpenMapTier9_1,1,840,Подземная река,1,"<5, 0>",False,True,False,True
OpenMapTier9_2,1,841,Сплетение коридоров,1,"<5, 0>",False,True,False,True
OpenMapTier9_3,1,842,Теснина,1,"<5, 0>",False,True,False,True
OpenMapTier10_1,1,843,Некрополь,1,"<5, 0>",False,True,False,True
OpenMapTier10_2,1,844,Плоскогорье,1,"<5, 0>",False,True,False,True
OpenMapTier10_3,1,845,Базар,1,"<5, 0>",False,True,False,True
OpenMapTier11_1,1,846,Крематорий,1,"<5, 0>",False,True,False,True
OpenMapTier11_2,1,847,Окрестности,1,"<5, 0>",False,True,False,True
OpenMapTier12_1,1,848,Верфь,1,"<5, 0>",False,True,False,True
OpenMapTier12_2,1,849,Святыня,1,"<5, 0>",False,True,False,True
Notable138,1,850,Ускорение,1,"<7, 0>",False,True,False,True
Keystone4,1,851,Акробатика,1,"<7, 0>",False,True,False,True
Notable93,1,852,Сноровка,1,"<7, 0>",False,True,False,True
Notable72,1,853,Касание аспида,1,"<7, 0>",False,True,False,True
Notable4,1,854,Покровительство,1,"<7, 0>",False,True,False,True
Notable139,1,855,Подвижность,1,"<7, 0>",False,True,False,True
Notable140,1,856,Живость,1,"<7, 0>",False,True,False,True
Notable89,1,857,Травничество,1,"<7, 0>",False,True,False,True
Notable101,1,858,Расторопность,1,"<7, 0>",False,True,False,True
Notable62,1,859,Усиление,1,"<7, 0>",False,True,False,True
Keystone19,1,860,Связь с предками,1,"<7, 0>",False,True,False,True
Notable145,1,861,Знания предков,1,"<7, 0>",False,True,False,True
Notable170,1,862,Эффективность магии,1,"<7, 0>",False,True,False,True
Notable122,1,863,Средоточие магии,1,"<7, 0>",False,True,False,True
Notable61,1,864,Могущество магии,1,"<7, 0>",False,True,False,True
Notable33,1,865,Искристые удары,1,"<7, 0>",False,True,False,True
Notable68,1,866,Хозяин арены,1,"<7, 0>",False,True,False,True
Notable105,1,867,Борьба на руках,1,"<7, 0>",False,True,False,True
Notable15,1,868,Владение доспехами,1,"<7, 0>",False,True,False,True
Notable53,1,869,Поджигатель,1,"<7, 0>",False,True,False,True
Notable197,1,870,Ликвидация,1,"<7, 0>",False,True,False,True
Notable190,1,871,Атлетизм,1,"<7, 0>",False,True,False,True
Notable39,1,872,Бой на посохах,1,"<7, 0>",False,True,False,True
Notable159,1,873,Мощь,1,"<7, 0>",False,True,False,True
Notable161,1,874,Боевое безумие,1,"<7, 0>",False,True,False,True
Notable115,1,875,Преграда клинков,1,"<7, 0>",False,True,False,True
Notable74,1,876,Мастер клинка,1,"<7, 0>",False,True,False,True
Notable7,1,877,Клинок славы,1,"<7, 0>",False,True,False,True
Notable177,1,878,Радиус взрыва,1,"<7, 0>",False,True,False,True
Notable198,1,879,Вспышка,1,"<7, 0>",False,True,False,True
Notable168,1,880,Стремительность,1,"<7, 0>",False,True,False,True
Notable24,1,881,Кровопийца,1,"<7, 0>",False,True,False,True
Keystone10,1,882,Магия крови,1,"<7, 0>",False,True,False,True
Notable28,1,883,Бескровный,1,"<7, 0>",False,True,False,True
Notable64,1,884,Жажда крови,1,"<7, 0>",False,True,False,True
Notable207,1,885,Тело и душа,1,"<7, 0>",False,True,False,True
Notable13,1,886,Костолом,1,"<7, 0>",False,True,False,True
Notable12,1,887,Костедробитель,1,"<7, 0>",False,True,False,True
Notable167,1,888,Удаль,1,"<7, 0>",False,True,False,True
Notable134,1,889,Мышцы,1,"<7, 0>",False,True,False,True
Notable54,1,890,Дыхание стужи,1,"<7, 0>",False,True,False,True
Notable110,1,891,Жестокий клинок,1,"<7, 0>",False,True,False,True
Notable51,1,892,Измывательство,1,"<7, 0>",False,True,False,True
Notable36,1,893,Оплот,1,"<7, 0>",False,True,False,True
Notable107,1,894,Бойня,1,"<7, 0>",False,True,False,True
Notable129,1,895,Подспорье,1,"<7, 0>",False,True,False,True
Notable30,1,896,Проворство,1,"<7, 0>",False,True,False,True
Notable55,1,897,Небесная поступь,1,"<7, 0>",False,True,False,True
Keystone8,1,898,Иммунитет к хаосу,1,"<7, 0>",False,True,False,True
Notable80,1,899,Когти прайда,1,"<7, 0>",False,True,False,True
Notable211,1,900,Ясная голова,1,"<7, 0>",False,True,False,True
Notable96,1,901,Раскалывание,1,"<7, 0>",False,True,False,True
Notable208,1,902,Подгонка доспехов,1,"<7, 0>",False,True,False,True
Notable99,1,903,Продувка,1,"<7, 0>",False,True,False,True
Keystone3,1,904,Проводник,1,"<7, 0>",False,True,False,True
Notable156,1,905,Координация,1,"<7, 0>",False,True,False,True
Notable2,1,906,Череполом,1,"<7, 0>",False,True,False,True
Notable125,1,907,Критическая масса,1,"<7, 0>",False,True,False,True
Notable8,1,908,Жестокий клинок,1,"<7, 0>",False,True,False,True
Notable126,1,909,Жестокость,1,"<7, 0>",False,True,False,True
Notable116,1,910,Кристальная кожа,1,"<7, 0>",False,True,False,True
Notable91,1,911,Меткий глаз,1,"<7, 0>",False,True,False,True
Notable113,1,912,Роковой лук,1,"<7, 0>",False,True,False,True
Notable163,1,913,Смертельная точность,1,"<7, 0>",False,True,False,True
Notable46,1,914,В ладах со смертью,1,"<7, 0>",False,True,False,True
Notable63,1,915,Глубокие мысли,1,"<7, 0>",False,True,False,True
Notable146,1,916,Накопленная мудрость,1,"<7, 0>",False,True,False,True
Notable75,1,917,Ловкий клинок,1,"<7, 0>",False,True,False,True
Notable92,1,918,Проницательность,1,"<7, 0>",False,True,False,True
Notable160,1,919,Дервиш,1,"<7, 0>",False,True,False,True
Notable206,1,920,Алмазная плоть,1,"<7, 0>",False,True,False,True
Notable29,1,921,Алмазная кожа,1,"<7, 0>",False,True,False,True
Notable191,1,922,Дисциплина и подготовка,1,"<7, 0>",False,True,False,True
Notable127,1,923,Потрошение,1,"<7, 0>",False,True,False,True
Notable187,1,924,Божественная стать,1,"<7, 0>",False,True,False,True
Notable164,1,925,Гибельная магия,1,"<7, 0>",False,True,False,True
Notable169,1,926,Двойственность,1,"<7, 0>",False,True,False,True
Notable31,1,927,Орлиный глаз,1,"<7, 0>",False,True,False,True
Notable42,1,928,Орлиные когти,1,"<7, 0>",False,True,False,True
Notable38,1,929,Древняя сила,1,"<7, 0>",False,True,False,True
Keystone9,1,930,Мистический накопитель,1,"<7, 0>",False,True,False,True
Notable20,1,931,Использование стихий,1,"<7, 0>",False,True,False,True
Notable147,1,932,Владычество стихий,1,"<7, 0>",False,True,False,True
Keystone13,1,933,Равновесие стихий,1,"<7, 0>",False,True,False,True
Notable151,1,934,Знаток стихий,1,"<7, 0>",False,True,False,True
Notable117,1,935,Неуловимость,1,"<7, 0>",False,True,False,True
Notable22,1,936,Выносливость,1,"<7, 0>",False,True,False,True
Notable78,1,937,Вытягивание сущности,1,"<7, 0>",False,True,False,True
Notable108,1,938,Палач,1,"<7, 0>",False,True,False,True
Notable144,1,939,Мастерство,1,"<7, 0>",False,True,False,True
Notable43,1,940,Соколиный удар,1,"<7, 0>",False,True,False,True
Notable111,1,941,Фехтование,1,"<7, 0>",False,True,False,True
Notable26,1,942,Парирование,1,"<7, 0>",False,True,False,True
Notable86,1,943,Дикость,1,"<7, 0>",False,True,False,True
Notable85,1,944,Рвение,1,"<7, 0>",False,True,False,True
Notable157,1,945,Изящество,1,"<7, 0>",False,True,False,True
Notable52,1,946,Огнеход,1,"<7, 0>",False,True,False,True
Notable186,1,947,Подтянутый,1,"<7, 0>",False,True,False,True
Notable41,1,948,Свежевание,1,"<7, 0>",False,True,False,True
Notable142,1,949,Легконогий,1,"<7, 0>",False,True,False,True
Notable199,1,950,Заморозка,1,"<7, 0>",False,True,False,True
Notable76,1,951,Удар из тени,1,"<7, 0>",False,True,False,True
Notable57,1,952,Ледоход,1,"<7, 0>",False,True,False,True
Notable180,1,953,Иглы гнева,1,"<7, 0>",False,True,False,True
Notable34,1,954,Обстрел,1,"<7, 0>",False,True,False,True
Notable14,1,955,Отвага,1,"<7, 0>",False,True,False,True
Notable153,1,956,Молот молний,1,"<7, 0>",False,True,False,True
Notable67,1,957,Близнецы,1,"<7, 0>",False,True,False,True
Keystone20,1,958,Похититель душ,1,"<7, 0>",False,True,False,True
Notable173,1,959,Кровь голема,1,"<7, 0>",False,True,False,True
Notable44,1,960,Разоритель могил,1,"<7, 0>",False,True,False,True
Notable184,1,961,Бич захоронений,1,"<7, 0>",False,True,False,True
Notable45,1,962,Осквернитель кладбищ,1,"<7, 0>",False,True,False,True
Notable179,1,963,Смертельный договор,1,"<7, 0>",False,True,False,True
Notable106,1,964,Дух орла,1,"<7, 0>",False,True,False,True
Notable204,1,965,Гимнастика,1,"<7, 0>",False,True,False,True
Notable25,1,966,Тяжелые удары,1,"<7, 0>",False,True,False,True
Notable154,1,967,Горький опыт,1,"<7, 0>",False,True,False,True
Notable196,1,968,Спешка,1,"<7, 0>",False,True,False,True
Notable16,1,969,Мастер топориков,1,"<7, 0>",False,True,False,True
Notable97,1,970,Отсекатель голов,1,"<7, 0>",False,True,False,True
Notable58,1,971,Ледяное сердце,1,"<7, 0>",False,True,False,True
Notable137,1,972,Сердце гладиатора,1,"<7, 0>",False,True,False,True
Notable158,1,973,Дух пантеры,1,"<7, 0>",False,True,False,True
Notable102,1,974,Удар в сердце,1,"<7, 0>",False,True,False,True
Notable82,1,975,Тугой лук,1,"<7, 0>",False,True,False,True
Keystone2,1,976,Чародей,1,"<7, 0>",False,True,False,True
Notable69,1,977,Ледяной укус,1,"<7, 0>",False,True,False,True
Notable176,1,978,Жертвоприношение,1,"<7, 0>",False,True,False,True
